,no,now,name,sub,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,last_replies,last_modified,com,omitted_posts,omitted_images,trip
88,4542866,11/17/22(Thu)21:55:00,Anonymous,Katherine Langford,1114_GlassOnionPremiereLA-Katherine__1_,.jpg,1365,2048,166,250,1668740100948458,1668740100,VTzNq93sY4oTESxZBgBwMg==,1077804,0,0,0,katherine-langford,52,43,"[{'no': 4554064, 'now': '12/06/22(Tue)16:22:05', 'name': 'Anonymous', 'filename': '315459779_703481937507786_6276720197261544295_n', 'ext': '.jpg', 'w': 1080, 'h': 1349, 'tn_w': 100, 'tn_h': 125, 'tim': 1670361725021372, 'time': 1670361725, 'md5': 'atQi+C2PziZJvskDGiSnlw==', 'fsize': 148492, 'resto': 4542866}, {'no': 4554177, 'now': '12/06/22(Tue)21:04:51', 'name': 'Anonymous', 'com': '<a href=""#p4551932"" class=""quotelink"">&gt;&gt;4551932</a><br>That&#039;s what pregnancy is for.', 'filename': '1612303046402', 'ext': '.jpg', 'w': 1199, 'h': 1802, 'tn_w': 83, 'tn_h': 124, 'tim': 1670378691662873, 'time': 1670378691, 'md5': 'qY+ebX0CVcNDx9+enC1Gbw==', 'fsize': 325324, 'resto': 4542866}, {'no': 4554382, 'now': '12/07/22(Wed)07:21:52', 'name': 'Anonymous', 'com': '<a href=""#p4554177"" class=""quotelink"">&gt;&gt;4554177</a><br><br>Oh fuck, I&#039;d love to be the one responsible for that. Her ass would be spectacular if she got knocked up.', 'time': 1670415712, 'resto': 4542866}, {'no': 4556191, 'now': '12/09/22(Fri)23:28:30', 'name': 'Anonymous', 'filename': 'download-21', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670646510480336, 'time': 1670646510, 'md5': '82shgnlNA02fuj3VlUdmxA==', 'fsize': 157599, 'resto': 4542866}, {'no': 4556803, 'now': '12/11/22(Sun)01:19:38', 'name': 'Anonymous', 'filename': 'p_6854582611731246653770_0_698678653b1be3be47a6d95be20c91eb', 'ext': '.jpg', 'w': 1080, 'h': 1080, 'tn_w': 125, 'tn_h': 125, 'tim': 1670739578190285, 'time': 1670739578, 'md5': '7afw4TDMVXbg3d7uNh22Jg==', 'fsize': 207359, 'resto': 4542866}]",1670739578,,47.0,39.0,
89,4525093,10/20/22(Thu)05:37:53,Anonymous,Cindy Landolt,cindylandoltofficial_301830435_802710617567570_2994311360107757727_n,.jpg,1080,1350,200,250,1666258673262703,1666258673,+3hFJUX6lKGqp03iCGeIkg==,152637,0,0,0,cindy-landolt,182,123,"[{'no': 4555903, 'now': '12/09/22(Fri)16:20:36', 'name': 'Anonymous', 'com': '<a href=""#p4555869"" class=""quotelink"">&gt;&gt;4555869</a><br><span class=""quote"">&gt;Her</span>', 'time': 1670620836, 'resto': 4525093}, {'no': 4556195, 'now': '12/09/22(Fri)23:35:11', 'name': 'Anonymous', 'filename': 'cindytraining_318874500_1332330317578171_1493944659308195071_n', 'ext': '.jpg', 'w': 1080, 'h': 1919, 'tn_w': 70, 'tn_h': 125, 'tim': 1670646911106461, 'time': 1670646911, 'md5': 'tCzEZTIprRJR9p+76KMR2g==', 'fsize': 236363, 'resto': 4525093}, {'no': 4556382, 'now': '12/10/22(Sat)09:58:56', 'name': 'Anonymous', 'com': '<a href=""#p4555903"" class=""quotelink"">&gt;&gt;4555903</a><br>Hey everyone this girl is stronger than me, thats obviously impossible, it must be a man then', 'time': 1670684336, 'resto': 4525093}, {'no': 4556394, 'now': '12/10/22(Sat)10:12:37', 'name': 'Anonymous', 'com': '<a href=""#p4556195"" class=""quotelink"">&gt;&gt;4556195</a><br>I never knew she had such a fat ass, nice', 'time': 1670685157, 'resto': 4525093}, {'no': 4556783, 'now': '12/10/22(Sat)23:00:55', 'name': 'Anonymous', 'filename': 'cindytraining_319048138_214937177546690_4148030080792801263_n', 'ext': '.jpg', 'w': 1080, 'h': 1919, 'tn_w': 70, 'tn_h': 125, 'tim': 1670731255173644, 'time': 1670731255, 'md5': 'MxsNvzUZ35p2bFNyhWqQeg==', 'fsize': 181092, 'resto': 4525093}]",1670731255,Busty muscle MILF,177.0,121.0,
90,4525056,10/20/22(Thu)03:39:18,Sёn,Neoclassical Sculpture,"Gian Lorenzo Bernini (Italian, 1598-1680) - Eneas, Anquises y Ascanio (detail) (1)",.jpg,3648,5472,166,250,1666251558086387,1666251558,XPoelTO5AGpFf83pz2sOBg==,6675974,0,0,0,neoclassical-sculpture,53,35,"[{'no': 4554287, 'now': '12/07/22(Wed)02:25:15', 'name': 'Sёn', 'filename': 'Unknown Artist (Italian, 19th century) Vanitas, 1860-1880 (3)', 'ext': '.jpg', 'w': 1564, 'h': 2000, 'tn_w': 97, 'tn_h': 125, 'tim': 1670397915933513, 'time': 1670397915, 'md5': 'jnAmoUOpanE1NI4wagUpTQ==', 'fsize': 670765, 'resto': 4525056, 'trip': '!!tIjTdMg9Pz8'}, {'no': 4555538, 'now': '12/09/22(Fri)03:24:45', 'name': 'Sёn', 'filename': 'Unknown Artist (Italian, Rome or Florence, early 18th century) Seated male nude (1)', 'ext': '.jpg', 'w': 2000, 'h': 1638, 'tn_w': 125, 'tn_h': 102, 'tim': 1670574285411840, 'time': 1670574285, 'md5': 'LY0GeyAwa/lYWTsnOON/sA==', 'fsize': 610375, 'resto': 4525056, 'trip': '!!tIjTdMg9Pz8'}, {'no': 4556775, 'now': '12/10/22(Sat)22:22:21', 'name': 'Anonymous', 'com': '<a href=""#p4549670"" class=""quotelink"">&gt;&gt;4549670</a><br>Well, it&#039;s just a sculpture thread by now, not that I mind the variation in style. I haven&#039;t seen the sculpture of Laocoön and His Sons yet, so I&#039;m going to post it. The Classical Venus sculptures were posted on request by the guy complaining about the coomer threads though.<br><br><a href=""#p4525080"" class=""quotelink"">&gt;&gt;4525080</a><br>I think sculptures in the Third Reich would classify as Stripped Classicism, just like a lot of their architecture.<br>I like it for what it is though.<br><br><a href=""#p4528783"" class=""quotelink"">&gt;&gt;4528783</a><br>Maybe we should ask for an /wshr/ board instead?', 'filename': 'Laocoon', 'ext': '.jpg', 'w': 1268, 'h': 1141, 'tn_w': 125, 'tn_h': 112, 'tim': 1670728941437915, 'time': 1670728941, 'md5': 'PM9lQeaXMm4HupsG1s1ESw==', 'fsize': 428821, 'resto': 4525056}, {'no': 4556776, 'now': '12/10/22(Sat)22:28:41', 'name': 'Anonymous', 'filename': 'Amazon Attacking Greek and Barbarian 3rd century CE Roman copy of Greek original', 'ext': '.jpg', 'w': 5000, 'h': 3333, 'tn_w': 125, 'tn_h': 83, 'tim': 1670729321663965, 'time': 1670729321, 'md5': 'QeNwuNVrrgcEz68ShSNdoA==', 'fsize': 2094497, 'resto': 4525056}, {'no': 4556782, 'now': '12/10/22(Sat)23:00:39', 'name': 'Anonymous', 'filename': 'Hylas_by_Henry_Alfred_Pegram,_St_John&#039;s_Lodge_Garden', 'ext': '.jpg', 'w': 2448, 'h': 3264, 'tn_w': 93, 'tn_h': 125, 'tim': 1670731239387453, 'time': 1670731239, 'md5': 'hwIzItQKjSqdmEtikHWq4w==', 'fsize': 4560191, 'resto': 4525056}]",1670731239,Renaissance - Early 20th century,48.0,30.0,!!tIjTdMg9Pz8
91,4536449,11/06/22(Sun)12:17:19,Anonymous,,c6ee6d906243693a8b3fb595d7955e38,.jpg,1080,1350,200,250,1667755039885151,1667755039,doZpEbvFwtRggstzqIz5vA==,151964,0,0,0,top-3-celebrities-you-wish-would-do-some-or-more,97,64,"[{'no': 4555657, 'now': '12/09/22(Fri)09:57:18', 'name': 'Anonymous', 'com': '<a href=""#p4555656"" class=""quotelink"">&gt;&gt;4555656</a>', 'filename': '1411706864759', 'ext': '.jpg', 'w': 1707, 'h': 2596, 'tn_w': 82, 'tn_h': 125, 'tim': 1670597838695506, 'time': 1670597838, 'md5': 'PV0yBEYRUr0BKV9Z8atQZg==', 'fsize': 2641188, 'resto': 4536449}, {'no': 4555674, 'now': '12/09/22(Fri)10:39:41', 'name': 'Anonymous', 'com': '<a href=""#p4552033"" class=""quotelink"">&gt;&gt;4552033</a><br>Rose has lost all her thickness. Sad.', 'time': 1670600381, 'resto': 4536449}, {'no': 4555676, 'now': '12/09/22(Fri)10:41:43', 'name': 'Anonymous', 'com': '<a href=""#p4555654"" class=""quotelink"">&gt;&gt;4555654</a><br>Color of Night, for certain. <br><br><br>....I hate that I know this.', 'time': 1670600503, 'resto': 4536449}, {'no': 4555677, 'now': '12/09/22(Fri)10:43:15', 'name': 'Anonymous', 'com': '<a href=""#p4555657"" class=""quotelink"">&gt;&gt;4555657</a><br>nice choice', 'time': 1670600595, 'resto': 4536449}, {'no': 4556779, 'now': '12/10/22(Sat)22:32:06', 'name': 'Anonymous', 'com': 'need this bitch to go nude since she&#039;s been doing more acting now', 'filename': 'hailee', 'ext': '.jpg', 'w': 2700, 'h': 3000, 'tn_w': 112, 'tn_h': 125, 'tim': 1670729526949730, 'time': 1670729526, 'md5': 'iXgNbBd98+tuaRV09vId8Q==', 'fsize': 3629069, 'resto': 4536449}]",1670840763,top 3 celebrities you wish would do some or more nude scenes.<br><br>social media thots don&#039;t count. must be an actress on TV or in movies.,92.0,62.0,
92,4556005,12/09/22(Fri)18:28:42,OP,Vivian - Sirite,_MetArt-Sirite-cover,.jpg,1000,1504,166,250,1670628522270852,1670628522,+acm2zeX5Gyryjlu/Vf+pA==,350768,0,0,0,vivian-sirite,127,124,"[{'no': 4556589, 'now': '12/10/22(Sat)14:54:42', 'name': 'OP', 'com': '<a href=""#p4556587"" class=""quotelink"">&gt;&gt;4556587</a>', 'filename': 'MetArt_Sirite_Vivian_high_0122', 'ext': '.jpg', 'w': 3744, 'h': 5616, 'tn_w': 83, 'tn_h': 125, 'tim': 1670702082939609, 'time': 1670702082, 'md5': '62Ym4TO3DF4e122/cCeV7g==', 'fsize': 2735968, 'resto': 4556005}, {'no': 4556590, 'now': '12/10/22(Sat)14:55:32', 'name': 'OP', 'com': '<a href=""#p4556589"" class=""quotelink"">&gt;&gt;4556589</a>', 'filename': 'MetArt_Sirite_Vivian_high_0123', 'ext': '.jpg', 'w': 5616, 'h': 3744, 'tn_w': 125, 'tn_h': 83, 'tim': 1670702132643301, 'time': 1670702132, 'md5': 'jHvtr3BfGE1YXMtMO1p6Gg==', 'fsize': 2541439, 'resto': 4556005}, {'no': 4556591, 'now': '12/10/22(Sat)14:56:09', 'name': 'OP', 'com': '<a href=""#p4556590"" class=""quotelink"">&gt;&gt;4556590</a>', 'filename': 'Nomorethatsitthatsall', 'ext': '.png', 'w': 1497, 'h': 1000, 'tn_w': 125, 'tn_h': 83, 'tim': 1670702169032844, 'time': 1670702169, 'md5': 'nC8rhSN2RyC1VvZMwfG8ow==', 'fsize': 1821343, 'resto': 4556005}, {'no': 4556677, 'now': '12/10/22(Sat)17:36:46', 'name': 'Anonymous', 'com': '<a href=""#p4556538"" class=""quotelink"">&gt;&gt;4556538</a><br>my nigga', 'time': 1670711806, 'resto': 4556005}, {'no': 4556770, 'now': '12/10/22(Sat)21:38:33', 'name': 'Hamilton Burger', 'com': '<a href=""#p4556590"" class=""quotelink"">&gt;&gt;4556590</a><br>Very nice,OP! Thank you!', 'time': 1670726313, 'resto': 4556005}]",1670726313,"123 Pictures<br>+ Cover<br><br>Vivian<br>Age when shot: 25<br>Eye color: blue<br>Hair color: brown<br>Height: 168cm<br>Weight: 56kg<br>Breast size: small<br>Measurements: 89/61/94<br>Country: Russian Federation<br>Ethnicity: Caucasian<br><br>Bio: I love to travel, to be in different cities and countries of interest. I always bring souvenirs back of a pleasing town. I love music and dance. I even dance while standing in line at the supermarket, if I have my favorite music player. I love summer, sea and meeting new people. I often smile and I like the freckles that I appear under the summer sun. Now I&#039;m at university, often during summer vacations I earn additionally credits. I like erotic style photo and would like very much to my photos to please you.<br><br>Previous thread: <a href=""/hr/thread/4552949#p4552949"" class=""quotelink"">&gt;&gt;4552949</a>",122.0,121.0,
93,4547201,11/24/22(Thu)17:18:10,Anonymous,Claudia Schiffer Worship Thread,27878563_165172167463276_4842805119227527168_n,.jpg,1080,1350,200,250,1669328290511105,1669328290,vlNblG9I8AzUIOsQq+B2Ug==,213201,0,0,0,claudia-schiffer-worship-thread,15,15,"[{'no': 4552431, 'now': '12/04/22(Sun)00:31:33', 'name': 'Anonymous', 'filename': 'claudia-schiffer-versace-show-at-the-milan-fashion-week', 'ext': '.jpg', 'w': 1280, 'h': 1918, 'tn_w': 83, 'tn_h': 125, 'tim': 1670131893513196, 'time': 1670131893, 'md5': 'S3jQygjz+Pr4YE02KdeSpw==', 'fsize': 244761, 'resto': 4547201}, {'no': 4552432, 'now': '12/04/22(Sun)00:31:49', 'name': 'Anonymous', 'filename': 'claudia-schiffer-versace-show-at-the-milan-fashion-week-2', 'ext': '.jpg', 'w': 1280, 'h': 1920, 'tn_w': 83, 'tn_h': 125, 'tim': 1670131909889080, 'time': 1670131909, 'md5': 'evrnfqClQRCuF9qnV+ySQw==', 'fsize': 360778, 'resto': 4547201}, {'no': 4553748, 'now': '12/06/22(Tue)03:41:03', 'name': 'Anonymous', 'filename': '28764336_440537666377186_7232461743753003008_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670316063163285, 'time': 1670316063, 'md5': 'pR1MXwxlESH0mEV+M/I1QQ==', 'fsize': 126392, 'resto': 4547201}, {'no': 4554954, 'now': '12/08/22(Thu)05:49:05', 'name': 'Anonymous', 'filename': '30078459_2006784152914746_663306378302980096_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670496545025803, 'time': 1670496545, 'md5': 'dmOWKHByKgK6jNgCT1rhOg==', 'fsize': 254049, 'resto': 4547201}, {'no': 4556766, 'now': '12/10/22(Sat)20:54:54', 'name': 'Anonymous', 'com': 'VPL', 'filename': '26869439_178372859436770_3022369731735715840_n', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670723694665149, 'time': 1670723694, 'md5': 'IZxJzPqK4nlZt0kbsKbxDA==', 'fsize': 251429, 'resto': 4547201}]",1670723694,"Germanic GenX Goddess<br>Previous Thread: <span class=""deadlink"">&gt;&gt;4441163</span>",10.0,10.0,
94,4510663,09/28/22(Wed)12:59:52,Anonymous,Aloy,HFW_0216549849846202055554,.png,1423,2133,166,250,1664384392094455,1664384392,DUMoAqMCF0nuBMTe27Ew2w==,4463092,0,0,0,aloy,211,101,"[{'no': 4556314, 'now': '12/10/22(Sat)05:16:05', 'name': 'Anonymous', 'com': '<a href=""#p4556290"" class=""quotelink"">&gt;&gt;4556290</a><br>I&#039;m conflicted. Was a superb game, but Elden Ring and GOW:Ragnarok were great too, just in different ways.<br><br>I&#039;m bummed it didn&#039;t win anything, I reckon it at least deserved the art direction award or whatever it was. But it had some super stiff competition.', 'time': 1670667365, 'resto': 4510663}, {'no': 4556493, 'now': '12/10/22(Sat)13:23:42', 'name': 'Anonymous', 'com': '<a href=""#p4556314"" class=""quotelink"">&gt;&gt;4556314</a><br><span class=""deadlink"">&gt;&gt;4556450</span><br>I absolutely adore Horizon probably my fav franchise out rn, but ER has the novelty of being a DS game in a open world setting, even with its glaring faults, its still Miyazaki, so its still gonna be an opus. It deserved it. Dunno about GOW, no interest in that one', 'filename': '13193078535_dcf7bbce39_ks', 'ext': '.jpg', 'w': 1439, 'h': 2160, 'tn_w': 83, 'tn_h': 125, 'tim': 1670696622934426, 'time': 1670696622, 'md5': 'hblK8cuo6WRjXwrog3vuaQ==', 'fsize': 1355197, 'resto': 4510663}, {'no': 4556543, 'now': '12/10/22(Sat)14:22:01', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4556518</span><br><span class=""quote"">&gt;Ragnarok was better in the technical aspects</span><br>No.<br>GoW would perhaps be better at story or whatever, but technically HFW is astronomically better, it being still playable on the ps4 and still be so fucking gorgeous is ashtonishing, HZD was already beautiful but HFW is on another and a massive upgrade technically impressive, GOWR still looks the same as it did with the 2018 game, technically it was the same game, but HFW was on another level.', 'filename': 'FjjEW0nXgAIabgs', 'ext': '.jpg', 'w': 1439, 'h': 2158, 'tn_w': 83, 'tn_h': 125, 'tim': 1670700121072381, 'time': 1670700121, 'md5': 'YvV9iev4nvKD1vpT3XMk2g==', 'fsize': 724531, 'resto': 4510663}, {'no': 4556729, 'now': '12/10/22(Sat)18:56:42', 'name': 'Anonymous', 'com': '<a href=""#p4556543"" class=""quotelink"">&gt;&gt;4556543</a><br><span class=""quote"">&gt;GoW would perhaps be better at story or whatever</span><br>It is definitely, 100%, better at story and character writing. It&#039;s not even close, actually. The average Ragnarok side quest is infinitely more interesting and engaging than any main mission in FW.<br><br><span class=""quote"">&gt;but technically HFW is astronomically better, it being still playable on the ps4 and still be so fucking gorgeous is ashtonishing</span><br>Ragnarok is also perfectly playable on the PS4, looking fucking gorgeous.<br><br><span class=""quote"">&gt;GOWR still looks the same as it did with the 2018 game, technically it was the same game, but HFW was on another level.</span><br>That applies even more to FW. There&#039;s absolutely nothing about FW, design-wise, that an Assassin&#039;s Creed game from 5 years ago wasn&#039;t already doing. Ragnarok didn&#039;t reinvent the wheel but it excels at what it proposes in a way that FW simply doesn&#039;t. Ragnarok revisits some locations from the 2018 game but they&#039;re not only a small portion of it, they always serve the storytelling, which is the focus of the game. Also, there&#039;s much more to a game&#039;s visuals than pretty colors and cool costumes. Ragnarok is beautifully designed too but it edges FW in how it technically implements its visual elements, like overall quality of character animations and fidelity of motion capture performances. It&#039;s why it swept the technical categories even while losing Game of the Year.', 'time': 1670716602, 'resto': 4510663}, {'no': 4556742, 'now': '12/10/22(Sat)19:09:13', 'name': 'Anonymous', 'com': '<a href=""#p4556493"" class=""quotelink"">&gt;&gt;4556493</a><br><a href=""#p4556543"" class=""quotelink"">&gt;&gt;4556543</a><br>she&#039;s so pretty', 'time': 1670717353, 'resto': 4510663}]",1670717353,,206.0,99.0,
95,4537772,11/09/22(Wed)01:28:58,Anonymous,Grade-A Cleavage,A7BCC21C-D8D4-464D-925E-C96FB77497BD,.jpg,1776,3000,148,250,1667975338476646,1667975338,UE7ss1B1DVBpkDOWjwc3+Q==,577935,0,0,0,gradea-cleavage,124,94,"[{'no': 4553371, 'now': '12/05/22(Mon)10:11:17', 'name': 'Anonymous', 'filename': '1-69', 'ext': '.jpg', 'w': 2333, 'h': 3500, 'tn_w': 83, 'tn_h': 125, 'tim': 1670253077470767, 'time': 1670253077, 'md5': '/LZ3RA5w9wfUBzPJwvp3Yg==', 'fsize': 2732689, 'resto': 4537772}, {'no': 4553666, 'now': '12/05/22(Mon)21:46:52', 'name': 'Anonymous', 'com': 'Julia Voth', 'filename': '7 - nZgi1iM', 'ext': '.jpg', 'w': 4016, 'h': 6016, 'tn_w': 83, 'tn_h': 125, 'tim': 1670294812189953, 'time': 1670294812, 'md5': 'bNu5IjvFE7+j9kdAPQ0L8A==', 'fsize': 3234410, 'resto': 4537772}, {'no': 4554936, 'now': '12/08/22(Thu)05:04:16', 'name': 'Anonymous', 'com': '<a href=""#p4538031"" class=""quotelink"">&gt;&gt;4538031</a><br><a href=""#p4538033"" class=""quotelink"">&gt;&gt;4538033</a><br><a href=""#p4538034"" class=""quotelink"">&gt;&gt;4538034</a><br>Lucky dude. Who is she?', 'time': 1670493856, 'resto': 4537772}, {'no': 4555042, 'now': '12/08/22(Thu)08:21:50', 'name': 'Anonymous', 'com': '<a href=""#p4554936"" class=""quotelink"">&gt;&gt;4554936</a><br>Thomasin McKenzie', 'time': 1670505710, 'resto': 4537772}, {'no': 4556726, 'now': '12/10/22(Sat)18:55:18', 'name': 'Anonymous', 'filename': 'Hayley Atwell (12)', 'ext': '.jpg', 'w': 2646, 'h': 4096, 'tn_w': 80, 'tn_h': 125, 'tim': 1670716518642854, 'time': 1670716518, 'md5': '+T3HkQMSUcCpnzXBK4CGQA==', 'fsize': 1123817, 'resto': 4537772}]",1670716518,Post the best ones you can find bros. NO NUDITY EDITION,119.0,91.0,
96,4556680,12/10/22(Sat)17:38:06,Anonymous,Xóchitl Gómez,xochitl-gomez-heroina-mcu-grosby,.jpg,4222,2785,250,164,1670711886797033,1670711886,IbGsomO0Qc+vBLoRT1LE1w==,528923,0,0,0,xchitl-gmez,2,0,"[{'no': 4556684, 'now': '12/10/22(Sat)17:44:46', 'name': 'Anonymous', 'com': 'It was only a matter of time', 'time': 1670712286, 'resto': 4556680}, {'no': 4556703, 'now': '12/10/22(Sat)18:33:25', 'name': 'Anonymous', 'com': '<a href=""#p4556680"" class=""quotelink"">&gt;&gt;4556680</a><br>POST 6', 'time': 1670715205, 'resto': 4556680}]",1670715205,,,,
97,4537068,11/07/22(Mon)14:25:44,Anonymous,Alison Brie,7ebf68854b67ba2deed7a8ff3df2e06b,.jpg,1024,1489,171,249,1667849144700715,1667849144,Na2ZLlo8E3Pp1V9bIhGkeQ==,200726,0,0,0,alison-brie,121,78,"[{'no': 4554552, 'now': '12/07/22(Wed)14:57:44', 'name': 'Anonymous', 'com': '<a href=""#p4554551"" class=""quotelink"">&gt;&gt;4554551</a>', 'filename': '00601_hqcelebcorner (29)', 'ext': '.jpg', 'w': 3280, 'h': 4928, 'tn_w': 83, 'tn_h': 125, 'tim': 1670443064484456, 'time': 1670443064, 'md5': 'k+k4tiPYxGBdqxuQXaUzIA==', 'fsize': 2501320, 'resto': 4537068}, {'no': 4554670, 'now': '12/07/22(Wed)18:55:17', 'name': 'Anonymous', 'com': '<a href=""#p4554552"" class=""quotelink"">&gt;&gt;4554552</a><br>dAng', 'time': 1670457317, 'resto': 4537068}, {'no': 4554793, 'now': '12/07/22(Wed)23:18:40', 'name': 'Anonymous', 'com': '<a href=""#p4537068"" class=""quotelink"">&gt;&gt;4537068</a><br>https://youtu.be/WCPKIbFkLOk<br>She was ok with sharing this and did again on Justin long podcast', 'time': 1670473120, 'resto': 4537068}, {'no': 4556406, 'now': '12/10/22(Sat)10:33:36', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;shilling canned ajr and IV treatments</span><br>Fucking rich people', 'time': 1670686416, 'resto': 4537068}, {'no': 4556690, 'now': '12/10/22(Sat)18:23:22', 'name': 'Anonymous', 'com': '<a href=""#p4556406"" class=""quotelink"">&gt;&gt;4556406</a><br>I saw that, it&#039;s fucking weird. Hollywood, amirite?', 'time': 1670714602, 'resto': 4537068}]",1670714602,"&#039;Not now, Trudy...&#039; Edition",116.0,77.0,
98,4501926,09/17/22(Sat)05:08:27,Sёn,Scandinavian Art,"Hans Andreas Dahl (Norwegian, 1849-1937) - Scene from a Norwegian fjord",.jpg,3000,2008,250,167,1663405707496125,1663405707,SJ4hTNjnvJYVov1R9mgf7w==,1768386,0,0,0,scandinavian-art,117,100,"[{'no': 4551711, 'now': '12/02/22(Fri)18:32:44', 'name': 'Anonymous', 'com': 'thanks for all the beautiful pictures, really appreciating it!<br>(also bump)', 'time': 1670023964, 'resto': 4501926}, {'no': 4553187, 'now': '12/05/22(Mon)01:36:22', 'name': 'Sёn', 'filename': 'Anton Eduard Kieldrup (Danish, 1826-1869) - Medieval village on the Rhine , 1840', 'ext': '.jpg', 'w': 4923, 'h': 3658, 'tn_w': 125, 'tn_h': 92, 'tim': 1670222182733667, 'time': 1670222182, 'md5': 'z65XrYPHTYCF1cWa6pc7Vg==', 'fsize': 3293133, 'resto': 4501926, 'trip': '!!tIjTdMg9Pz8'}, {'no': 4554285, 'now': '12/07/22(Wed)02:21:44', 'name': 'Sёn', 'filename': 'Amaldus Clarin Nielsen (Norwegian, 1838-1932) - Stavenæs with the islands of Kinn and Batalden seen in the distance, 1918', 'ext': '.jpg', 'w': 2500, 'h': 1543, 'tn_w': 125, 'tn_h': 77, 'tim': 1670397704305578, 'time': 1670397704, 'md5': 'EHJweLwZFFOy6F1YpNiGgw==', 'fsize': 1260643, 'resto': 4501926, 'trip': '!!tIjTdMg9Pz8'}, {'no': 4555537, 'now': '12/09/22(Fri)03:22:55', 'name': 'Sёn', 'filename': 'Carl Frederik Aagaard (Danish, 1833-1895) - From the coast of Amalfi', 'ext': '.jpg', 'w': 3000, 'h': 2006, 'tn_w': 125, 'tn_h': 83, 'tim': 1670574175182977, 'time': 1670574175, 'md5': 'kK4thFqSg2paAU1WAqNISA==', 'fsize': 3338198, 'resto': 4501926, 'trip': '!!tIjTdMg9Pz8'}, {'no': 4556689, 'now': '12/10/22(Sat)18:20:22', 'name': 'Anonymous', 'com': '<a href=""#p4527250"" class=""quotelink"">&gt;&gt;4527250</a><br>Too realistic... Just looks like photograph', 'time': 1670714422, 'resto': 4501926}]",1670714422,"Classical art from Scandinavian countries, including Finland. Pantings depicting Scandinavia by artists from other regions are also welcome.",112.0,97.0,!!tIjTdMg9Pz8
99,4447984,07/14/22(Thu)01:07:32,Anonymous,Sam Weaving,samweaving_20220707_31,.jpg,1080,1348,200,250,1657775252493,1657775252,OYoLWFRhUjE0N0Wj2hXASg==,273871,0,0,0,sam-weaving,297,97,"[{'no': 4555233, 'now': '12/08/22(Thu)16:30:19', 'name': 'Anonymous', 'com': '<a href=""#p4554449"" class=""quotelink"">&gt;&gt;4554449</a><br>Only the second episode in the Russian social media vk (waevings).<br>It was available on YouTube couple years ago.', 'filename': 'SWR2', 'ext': '.jpg', 'w': 2000, 'h': 2500, 'tn_w': 100, 'tn_h': 125, 'tim': 1670535019313237, 'time': 1670535019, 'md5': 'bDtrLM7W9K/jWs//smsjdA==', 'fsize': 2068964, 'resto': 4447984}, {'no': 4556331, 'now': '12/10/22(Sat)07:21:05', 'name': 'Anonymous', 'filename': 'samara-weaving-1347906golf', 'ext': '.jpg', 'w': 1080, 'h': 1350, 'tn_w': 100, 'tn_h': 125, 'tim': 1670674865890940, 'time': 1670674865, 'md5': 'dpGw5NqCfUglreZVDsuc8A==', 'fsize': 211488, 'resto': 4447984}, {'no': 4556451, 'now': '12/10/22(Sat)12:31:15', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4556448</span><br>imagine thinking this was funny', 'time': 1670693475, 'resto': 4447984}, {'no': 4556541, 'now': '12/10/22(Sat)14:18:28', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4556512</span><br>imagine being this much of a faggot', 'time': 1670699908, 'resto': 4447984}, {'no': 4556687, 'now': '12/10/22(Sat)18:01:45', 'name': 'Anonymous', 'com': '<a href=""#p4556541"" class=""quotelink"">&gt;&gt;4556541</a><br>Imagine not being this much of a faggot', 'time': 1670713305, 'resto': 4447984}]",1670713305,Aussie Hottie,292.0,95.0,
