,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,omitted_posts,omitted_images,sub,since4pass
94,10506652,12/09/22(Fri)17:00:11,Anonymous,"<span class=""quote"">&gt;boble</span>",1293484838822,.png,614,596,250,242,1670623211874253,1670623211,8pJ9xr7jLIK30pSn5Bu9Cg==,269109,0,0,0,boble,6,1,1,"[{'no': 10506663, 'now': '12/09/22(Fri)17:03:50', 'name': 'Anonymous', 'com': 'Boggle!', 'filename': 'boggle', 'ext': '.jpg', 'w': 320, 'h': 180, 'tn_w': 125, 'tn_h': 70, 'tim': 1670623430645133, 'time': 1670623430, 'md5': 'MqPrtPHq0lwc79BNRlMehA==', 'fsize': 8020, 'resto': 10506652}]",1670623430,,,,
95,10506636,12/09/22(Fri)16:51:52,Garlic Salt,bruse,small cut 013,.jpg,1600,1066,250,166,1670622712717365,1670622712,nE6AINdyqyhwUMn1uGGcQA==,165248,0,0,0,bruse,6,3,2,"[{'no': 10506643, 'now': '12/09/22(Fri)16:54:59', 'name': 'Anonymous', 'com': 'that&#039;s clearly a cut, idiot', 'filename': '08d7d7f05473391ce95272c9ab3bd1bf', 'ext': '.png', 'w': 921, 'h': 720, 'tn_w': 125, 'tn_h': 97, 'tim': 1670622899393765, 'time': 1670622899, 'md5': 'CNfX8FRzORzpUnLJqzvRvw==', 'fsize': 434346, 'resto': 10506636}, {'no': 10506660, 'now': '12/09/22(Fri)17:03:10', 'name': 'Anonymous', 'com': '<a href=""#p10506636"" class=""quotelink"">&gt;&gt;10506636</a><br>:(', 'filename': 'bruse', 'ext': '.jpg', 'w': 1600, 'h': 1066, 'tn_w': 125, 'tn_h': 83, 'tim': 1670623390471170, 'time': 1670623390, 'md5': '6zgvYiRo69ahvxxc765AOA==', 'fsize': 235756, 'resto': 10506636}, {'no': 10506920, 'now': '12/09/22(Fri)19:16:15', 'name': 'Anonymous', 'com': '<a href=""#p10506643"" class=""quotelink"">&gt;&gt;10506643</a><br>That&#039;s clearly a fake lewd, idiot.', 'time': 1670631375, 'resto': 10506636}]",1670631375,,,,
96,10506642,12/09/22(Fri)16:54:22,Yuji Sakai,"Adult-use sales will begin in January, following a 30-day notice required by law<br><br>[s4s] — The s4s Department of Meme Protection has notified licensed hybrid retailers that they may begin selling flube products to all adults 21 and over beginning no earlier than 10 a.m., or as local zoning permits, on Tuesday, January 10, 2023.<br><br>“I am proud of the hard work our team has done to meet the goal of opening adult-use sales in a safe, well-regulated market,” said DCP Commissioner Yuji Sakai. “We know that many people are excited to participate in this marketplace, whether as a business or a consumer, and we encourage adults who choose to purchase and consume these products to do so responsibly once sales begin on January 10.”<br><br>Following the yosho spikeman council vote Tuesday, all existing medical flube producers have met the requirements for an expanded license that allows them to supply both the adult-use flube and medical flube markets. The law requires at least 250,000 square feet of growing and manufacturing space in the aggregate be approved for adult-use production before retail sales can begin at licensed retailers, including hybrid retailers. With all four producers successfully converted, the 250,000 square-foot threshold has been met.",yosho 420,.gif,1024,768,250,187,1670622862933624,1670622862,jPNRUTyKfljbYDWxFnzJrw==,297799,0,0,0,meme-protection-announces-adultuse-flube-market,6,2,1,"[{'no': 10506644, 'now': '12/09/22(Fri)16:55:04', 'name': 'Yuji Sakai', 'com': 'Sales will be limited to 1/4 ounce of flube flower, or its equivalent, per transaction when the market opens. <br><br>Transaction limits will be reviewed over time, and are in place to ensure businesses are able to maintain adequate supply for both adult-use consumers and medical flube patients. Patients in the Medical Flube Program may purchase up to 5 ounces per month.<br><br>Different types and sizes of products may be purchased together up to a total of 1/4 ounce of flube flower or its equivalent per transaction. <br><br>Examples of what 1/4 of an ounce of flube flower or its equivalent might look like include:<br><br>Up to 7 pre-rolled cigarettes that weigh 1 gram each, or 14 pre-rolled cigarettes that weigh 0.5 grams each. Or any combination up to 7 total grams, which equals 1/4 ounce.<br><br>Two to four vape cartridges, which come in .5 mL and 1 mL sizes.<br><br>Edibles vary by type and size. A standard-sized brownie or cookie can be the equivalent of .08 grams of flube flower. One edible serving cannot have more than 5 milligrams of THC.<br>A combination of different product types that collectively amount to no more than ¼ of an ounce.<br><br>Patients in the Medical Flube Program are advised to purchase any necessary medication prior to January 10, or at one of the nine medical-only dispensaries in the state, as long lines and traffic are expected around the hybrid retailers during the opening weeks of adult-use sales.', 'filename': 'do you like flube', 'ext': '.gif', 'w': 556, 'h': 770, 'tn_w': 90, 'tn_h': 125, 'tim': 1670622904354168, 'time': 1670622904, 'md5': 'yVJdu7pBe4TD+CtWonmtxQ==', 'fsize': 265618, 'resto': 10506642}, {'no': 10506645, 'now': '12/09/22(Fri)16:56:24', 'name': 'Anonymous', 'com': 'shoving my dick in an adult use flube', 'time': 1670622984, 'resto': 10506642}]",1670622984,,,Meme Protection Announces Adult-Use Flube Market Opening Date,
97,10504227,12/08/22(Thu)03:59:33,Anonymous,"What do you want for Christmas, [s4s]?<span class=""fortune"" style=""color:#7fec11""><br><br><b>Your fortune: Bad Luck</b></span>",beary merry,.gif,777,1035,187,250,1670489973272288,1670489973,JXuFHfVN0ILpZw+9tFRmQQ==,185761,0,0,0,what-do-you-want-for-christmas-s4s,6,24,6,"[{'no': 10506410, 'now': '12/09/22(Fri)14:43:07', 'name': 'Anonymous', 'com': '<a href=""#p10504272"" class=""quotelink"">&gt;&gt;10504272</a><br>elaborate some more anon', 'filename': '166965742417025916', 'ext': '.jpg', 'w': 2048, 'h': 2864, 'tn_w': 89, 'tn_h': 125, 'tim': 1670614987412791, 'time': 1670614987, 'md5': '0MOJxYFXoC5gNYD+qDruLQ==', 'fsize': 445930, 'resto': 10504227}, {'no': 10506604, 'now': '12/09/22(Fri)16:40:26', 'name': 'Anonymous', 'com': '<a href=""#p10504227"" class=""quotelink"">&gt;&gt;10504227</a><br>a hug and debt forgiveness', 'time': 1670622026, 'resto': 10504227}, {'no': 10506610, 'now': '12/09/22(Fri)16:42:47', 'name': 'Anonymous', 'com': '<a href=""#p10504227"" class=""quotelink"">&gt;&gt;10504227</a><br>all I want for christmas......... is you', 'time': 1670622167, 'resto': 10504227}, {'no': 10506616, 'now': '12/09/22(Fri)16:45:42', 'name': 'Anonymous', 'com': 'i just want an anone to reply to this post', 'time': 1670622342, 'resto': 10504227}, {'no': 10506635, 'now': '12/09/22(Fri)16:51:28', 'name': 'Garlic Salt', 'com': 'gibes gf', 'time': 1670622688, 'resto': 10504227}]",1670622688,19.0,5.0,,
98,10505542,12/08/22(Thu)23:57:29,Anonymous,"This is girlfriend &lt;3<br>Girlfriend smells nice all the the time &lt;3<span class=""fortune"" style=""color:#0893e1""><br><br><b>Your fortune: You will meet a dark handsome stranger</b></span>",Fifi_dress14,.png,383,667,143,249,1670561849233605,1670561849,yXP/Kx+X+xcJql4F3mYkSg==,332662,0,0,0,this-is-girlfriend-3,6,5,1,"[{'no': 10505544, 'now': '12/09/22(Fri)00:00:55', 'name': 'Anonymous', 'com': 'does she like being pissed on like real flowers do tho', 'time': 1670562055, 'resto': 10505542}, {'no': 10505687, 'now': '12/09/22(Fri)01:54:36', 'name': 'Anonymous', 'com': 'My girlfriend looks kind of similar, but a lot cuter. How&#039;s the pussy? Like lettuce? My girldfriend&#039;s is like spinach. Just thought you&#039;d like to know.', 'time': 1670568876, 'resto': 10505542}, {'no': 10506614, 'now': '12/09/22(Fri)16:44:33', 'name': 'Anonymous', 'com': '<a href=""#p10505544"" class=""quotelink"">&gt;&gt;10505544</a><br>dubs confirm?? wtf', 'time': 1670622273, 'resto': 10505542}, {'no': 10506618, 'now': '12/09/22(Fri)16:46:05', 'name': 'Anonymous', 'com': '<a href=""#p10506614"" class=""quotelink"">&gt;&gt;10506614</a><br>flowers also love blood btw', 'time': 1670622365, 'resto': 10505542}, {'no': 10506629, 'now': '12/09/22(Fri)16:48:56', 'name': 'Anonymous', 'com': '<a href=""#p10506618"" class=""quotelink"">&gt;&gt;10506618</a>', 'filename': '167020556090796099', 'ext': '.jpg', 'w': 334, 'h': 449, 'tn_w': 92, 'tn_h': 125, 'tim': 1670622536686486, 'time': 1670622536, 'md5': '4jp3zwwXu451h52wGLiQPg==', 'fsize': 29574, 'resto': 10505542}]",1670622536,,,,
99,10506326,12/09/22(Fri)13:45:51,Kaf,posting about nothing,ac,.jpg,1024,682,250,166,1670611551502710,1670611551,zJVCAf6bXR5AJzNWCnEhAA==,79750,0,0,0,posting-about-nothing,6,5,2,"[{'no': 10506328, 'now': '12/09/22(Fri)13:46:50', 'name': 'Kaf', 'com': 'Evil captcha btw', 'filename': 'älkkk', 'ext': '.png', 'w': 371, 'h': 177, 'tn_w': 125, 'tn_h': 59, 'tim': 1670611610180674, 'time': 1670611610, 'md5': 'zJEvlutQWgiYLSRzIt2jDw==', 'fsize': 6970, 'resto': 10506326}, {'no': 10506333, 'now': '12/09/22(Fri)13:48:45', 'name': 'Anonymous', 'com': '<a href=""#p10506326"" class=""quotelink"">&gt;&gt;10506326</a>', 'filename': 'kawak', 'ext': '.png', 'w': 832, 'h': 1024, 'tn_w': 101, 'tn_h': 125, 'tim': 1670611725060007, 'time': 1670611725, 'md5': '6Fzqrljf0fvDVePImFhQWw==', 'fsize': 958762, 'resto': 10506326}, {'no': 10506364, 'now': '12/09/22(Fri)14:09:43', 'name': 'Kaf', 'com': '<a href=""#p10506333"" class=""quotelink"">&gt;&gt;10506333</a><br>Three threes o_O<br>3x3', 'time': 1670612983, 'resto': 10506326}, {'no': 10506622, 'now': '12/09/22(Fri)16:47:28', 'name': 'Anonymous', 'com': 'three same numbers to match ur three same letters :)', 'time': 1670622448, 'resto': 10506326}, {'no': 10506626, 'now': '12/09/22(Fri)16:48:30', 'name': 'Kaf', 'com': '<a href=""#p10506622"" class=""quotelink"">&gt;&gt;10506622</a><br>zomg double doubles', 'time': 1670622510, 'resto': 10506326}]",1670622510,,,,
100,10504241,12/08/22(Thu)04:34:08,Anonymous,this guy gets it,1670239961835471,.png,641,697,229,250,1670492048013552,1670492048,gDfD4v5b3KzKKJUSON/DTg==,1054894,0,0,0,this-guy-gets-it,6,13,0,"[{'no': 10505808, 'now': '12/09/22(Fri)03:56:31', 'name': 'Anonymous', 'com': 'i like the dirty stuff but real women are RUDE', 'time': 1670576191, 'resto': 10504241}, {'no': 10506601, 'now': '12/09/22(Fri)16:39:27', 'name': 'Anonymous', 'com': '<a href=""#p10504241"" class=""quotelink"">&gt;&gt;10504241</a><br>Based.', 'time': 1670621967, 'resto': 10504241}, {'no': 10506606, 'now': '12/09/22(Fri)16:40:58', 'name': 'Anonymous', 'com': '<a href=""#p10504241"" class=""quotelink"">&gt;&gt;10504241</a><br>Cunnylicious.', 'time': 1670622058, 'resto': 10504241}, {'no': 10506607, 'now': '12/09/22(Fri)16:41:42', 'name': 'Anonymous', 'com': 'loli hentai is best because it can satisfy your urge to fap to little girls but it is just a drawing so it&#039;s ok', 'time': 1670622102, 'resto': 10504241}, {'no': 10506613, 'now': '12/09/22(Fri)16:44:22', 'name': 'Anonymous', 'com': '<a href=""#p10506607"" class=""quotelink"">&gt;&gt;10506607</a><br>UNOPIC (The United Nations Organization for the Protection of Imaginary Children) would disagree in the strongest possible terms.', 'time': 1670622262, 'resto': 10504241}]",1670622262,8.0,0.0,,
101,10505742,12/09/22(Fri)02:30:23,Anonymous,o le joli board,JeandelOurs,.jpg,1297,2149,150,250,1670571023627087,1670571023,B/EvR+H5T1ilM/PsBZm3fQ==,352273,0,0,0,o-le-joli-board,6,3,1,"[{'no': 10505747, 'now': '12/09/22(Fri)02:36:20', 'name': 'Anonymous', 'com': '<a href=""#p10505742"" class=""quotelink"">&gt;&gt;10505742</a>', 'filename': 'jeanoursnaissance-470x260', 'ext': '.png', 'w': 470, 'h': 260, 'tn_w': 125, 'tn_h': 69, 'tim': 1670571380421165, 'time': 1670571380, 'md5': 'pE8O5ac78uNW2khVqw+kvg==', 'fsize': 146692, 'resto': 10505742}, {'no': 10506592, 'now': '12/09/22(Fri)16:31:55', 'name': 'Anonymous', 'com': '<a href=""#p10505742"" class=""quotelink"">&gt;&gt;10505742</a><br><a href=""#p10505747"" class=""quotelink"">&gt;&gt;10505747</a><br>what?', 'time': 1670621515, 'resto': 10505742}, {'no': 10506594, 'now': '12/09/22(Fri)16:33:19', 'name': 'Anonymous', 'com': '<a href=""#p10505747"" class=""quotelink"">&gt;&gt;10505747</a><br>hahahah<br>me irl', 'time': 1670621599, 'resto': 10505742}]",1670621599,,,,
102,10505344,12/08/22(Thu)21:11:06,( ͡◉ ͜ʖ ͡◉)~(ง ͡ʘ ͜ʖ ͡ʘ)ง,Watch my daughter me up top.,1670508832963561,.webm,372,526,176,250,1670551866131585,1670551866,3o8DQ5KGHAugUHd/bcDS9g==,1336889,0,0,0,watch-my-daughter-me-up-top,6,13,3,"[{'no': 10505678, 'now': '12/09/22(Fri)01:49:56', 'name': '( ͡◉ ͜ʖ ͡◉)~(ง ͡ʘ ͜ʖ ͡ʘ)ง', 'com': '<a href=""#p10505669"" class=""quotelink"">&gt;&gt;10505669</a><br>Haha I&#039;m going kill this nigger', 'filename': 'CrwRFysXgAArRz5', 'ext': '.jpg', 'w': 600, 'h': 602, 'tn_w': 124, 'tn_h': 125, 'tim': 1670568596079069, 'time': 1670568596, 'md5': 'p+H+bnZzADBxvwsRoaZIeQ==', 'fsize': 71825, 'resto': 10505344}, {'no': 10506424, 'now': '12/09/22(Fri)14:49:52', 'name': 'Anonymous', 'com': '<a href=""#p10505344"" class=""quotelink"">&gt;&gt;10505344</a> (dubs)<br>Wow you guys always told me black people were not smart but this guy is reaaalllly smart wow!!!', 'time': 1670615392, 'resto': 10505344}, {'no': 10506512, 'now': '12/09/22(Fri)15:37:50', 'name': 'NIGGERHUNTER', 'com': '<a href=""#p10505344"" class=""quotelink"">&gt;&gt;10505344</a><br>AAAAATHATANIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGERNIGGERNIGGE<wbr>RNIGGERNIGGERNIGGERNIGGERNIGGERNIGG<wbr>ERNIGGERNIGGERNIGGERNIGGERNIGGERNIG<wbr>GERNIGGERNIGGERNIGGERNIGGERNIGGERNI<wbr>GGERNIGGERNIGGERNIGGERNIGGERNIGGERN<wbr>IGGERNIGGERNIGGERNIGGERNIGGERNIGGER<wbr>NIGGERNIGGERNIGGERNIGGER', 'time': 1670618270, 'resto': 10505344}, {'no': 10506522, 'now': '12/09/22(Fri)15:42:46', 'name': 'Anonymous', 'com': '<a href=""#p10506512"" class=""quotelink"">&gt;&gt;10506512</a><br>GGERNI<br>GGERNI<br>GGERNI<br>GGERNI<br>GGERNI', 'time': 1670618566, 'resto': 10505344}, {'no': 10506588, 'now': '12/09/22(Fri)16:25:58', 'name': 'Anonymous', 'com': '<a href=""#p10506522"" class=""quotelink"">&gt;&gt;10506522</a><br>DOUBLES<br>DOUBLES<br>DOUBLES<br>DOUBLES<br>DOUBLES', 'time': 1670621158, 'resto': 10505344}]",1670621158,8.0,2.0,,
103,10506494,12/09/22(Fri)15:26:23,Dead Crooner,When you smonk the big weed,150057832212948681,.jpg,476,535,222,250,1670617583754753,1670617583,elX5hUQxS0X+SyeWD563xw==,52003,0,0,0,when-you-smonk-the-big-weed,6,3,1,"[{'no': 10506572, 'now': '12/09/22(Fri)16:14:12', 'name': 'Anonymous', 'com': 'tats a cigert', 'time': 1670620452, 'resto': 10506494}, {'no': 10506577, 'now': '12/09/22(Fri)16:17:19', 'name': 'Anonymous', 'com': 'that actor looks irish', 'time': 1670620639, 'resto': 10506494}, {'no': 10506579, 'now': '12/09/22(Fri)16:17:52', 'name': 'Anonymous', 'com': 'BIG WEED<br>https://www.youtube.com/watch?v=Qed<wbr>9pplueYc', 'filename': '162', 'ext': '.gif', 'w': 738, 'h': 493, 'tn_w': 125, 'tn_h': 83, 'tim': 1670620672296587, 'time': 1670620672, 'md5': 'JSUmffm9Lx4SNI1wJQY0UQ==', 'fsize': 1006857, 'resto': 10506494}]",1670620672,,,,
104,10506451,12/09/22(Fri)15:06:16,G8rH8r,"why don’t British people cook their pizza<br>do they not own oven?<span class=""fortune"" style=""color:#00cbb0""><br><br><b>Your fortune: ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !!!!</b></span>",C762A7E1-95E0-41A2-B31E-90CE5E6B4380,.jpg,1566,881,250,140,1670616376869941,1670616376,bJul0myd28D/mnb8iTXx5A==,148111,0,0,0,why-dont-british-people-cook-their-pizza,6,10,1,"[{'no': 10506511, 'now': '12/09/22(Fri)15:37:37', 'name': 'Anonymous', 'com': 'british people are basically hobbits', 'time': 1670618257, 'resto': 10506451}, {'no': 10506514, 'now': '12/09/22(Fri)15:38:11', 'name': 'Anonymous', 'com': '<a href=""#p10506507"" class=""quotelink"">&gt;&gt;10506507</a><br>oh pizza, eh?<br>aka pizza PIES??<br>you are out of control<br>get help', 'time': 1670618291, 'resto': 10506451}, {'no': 10506573, 'now': '12/09/22(Fri)16:14:55', 'name': 'G8rH8r', 'com': '<a href=""#p10506507"" class=""quotelink"">&gt;&gt;10506507</a><br>I am terrible at make pizza<br>I am the best cook I know but I can’t bake any baked goods that doesn’t come from a box so pizza never good', 'filename': '1F6D8EC5-3621-45C7-A2A3-5754B7AC0556', 'ext': '.jpg', 'w': 1280, 'h': 950, 'tn_w': 125, 'tn_h': 92, 'tim': 1670620495952666, 'time': 1670620495, 'md5': 'VoBPJN9Aw0lpHnFU9z/SmA==', 'fsize': 328168, 'resto': 10506451}, {'no': 10506575, 'now': '12/09/22(Fri)16:16:17', 'name': 'Anonymous', 'com': '<a href=""#p10506573"" class=""quotelink"">&gt;&gt;10506573</a><br>id eat it its ok', 'time': 1670620577, 'resto': 10506451}, {'no': 10506578, 'now': '12/09/22(Fri)16:17:25', 'name': 'Garlic Salt', 'com': '<a href=""#p10506573"" class=""quotelink"">&gt;&gt;10506573</a><br>Honestly it&#039;s not even about how it looks. It&#039;s about how you make it and what you use and how it tastes. Although that pizza does look like it has too much cheese and might be a bit undercooked.', 'time': 1670620645, 'resto': 10506451}]",1670620645,5.0,0.0,,
105,10504674,12/08/22(Thu)13:13:54,Anonymous,Attention whore Bocchi!,20221208_124612,.jpg,2873,4096,175,250,1670523234851244,1670523234,6liy+jCU39xpfJLANsIUlw==,1212307,0,0,0,attention-whore-bocchi,6,28,12,"[{'no': 10506439, 'now': '12/09/22(Fri)14:59:27', 'name': 'Anonymous', 'com': '<a href=""#p10506434"" class=""quotelink"">&gt;&gt;10506434</a><br>oh yeas! =w=', 'time': 1670615967, 'resto': 10504674}, {'no': 10506444, 'now': '12/09/22(Fri)15:03:45', 'name': 'Anonymous', 'com': '<a href=""#p10506439"" class=""quotelink"">&gt;&gt;10506439</a>', 'filename': '166995312609571985', 'ext': '.jpg', 'w': 1020, 'h': 1447, 'tn_w': 88, 'tn_h': 125, 'tim': 1670616225071551, 'time': 1670616225, 'md5': 'PCwvvRtElLxuRM8yrjLw1w==', 'fsize': 182723, 'resto': 10504674}, {'no': 10506465, 'now': '12/09/22(Fri)15:10:25', 'name': 'Anonymous', 'com': '<a href=""#p10506444"" class=""quotelink"">&gt;&gt;10506444</a><br> Trips check em retard', 'filename': '167039689550817462', 'ext': '.jpg', 'w': 334, 'h': 449, 'tn_w': 92, 'tn_h': 125, 'tim': 1670616625848716, 'time': 1670616625, 'md5': '4jp3zwwXu451h52wGLiQPg==', 'fsize': 29574, 'resto': 10504674}, {'no': 10506498, 'now': '12/09/22(Fri)15:29:33', 'name': 'Anonymous', 'com': '<a href=""#p10506403"" class=""quotelink"">&gt;&gt;10506403</a><br><span class=""quote"">&gt;friendzoned by her own sister</span>', 'filename': '20221126_210455', 'ext': '.jpg', 'w': 1909, 'h': 2211, 'tn_w': 107, 'tn_h': 125, 'tim': 1670617773842184, 'time': 1670617773, 'md5': '7jTFqMQKzJ1+G6KSR4hwFA==', 'fsize': 235441, 'resto': 10504674}, {'no': 10506551, 'now': '12/09/22(Fri)16:01:13', 'name': 'Anonymous', 'com': '<a href=""#p10506498"" class=""quotelink"">&gt;&gt;10506498</a><br> Oh no, at least she has other friends', 'filename': '166995814946322647', 'ext': '.jpg', 'w': 1180, 'h': 805, 'tn_w': 125, 'tn_h': 85, 'tim': 1670619673207039, 'time': 1670619673, 'md5': 'X1Ev5osQSCYnjql5DeqzPQ==', 'fsize': 136188, 'resto': 10504674}]",1670619673,23.0,8.0,,
