,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
95,18679789,12/10/22(Sat)10:19:04,Bananalover69,"Hello,my life hasnt been the same since my pinoy friend said apples and bananas are for basic people<br>i can agree on apples but i thought eating bananas isnt really basic. <br>is it really basic to eat bananas i need an expert opinion on this",202ebeef-6657-44ec-8fff-28352e1f5999,.jpg,1500,1146,250,191,1670685544932270,1670685544,nN7Ldyr/uctabP9AYQH7CQ==,167278,0,0,0,hellomy-life-hasnt-been-the-same-since-my-pinoy,14,1,9.0,1.0,"[{'no': 18679885, 'now': '12/10/22(Sat)10:55:58', 'name': 'Anonymous', 'com': '<a href=""#p18679789"" class=""quotelink"">&gt;&gt;18679789</a><br>If a pinoy said that it was probably a compliment for eating apples and bananas. GB MacArthur.', 'time': 1670687758, 'resto': 18679789}, {'no': 18681022, 'now': '12/10/22(Sat)16:31:49', 'name': 'Anonymous', 'com': '<a href=""#p18679789"" class=""quotelink"">&gt;&gt;18679789</a><br>Stop hanging around Filipinos. They&#039;re poor and dumb no matter where you find them.', 'time': 1670707909, 'resto': 18679789}, {'no': 18681060, 'now': '12/10/22(Sat)16:41:27', 'name': 'Anonymous', 'com': '<a href=""#p18679789"" class=""quotelink"">&gt;&gt;18679789</a><br>the fuck does that even mean? basic people?<br>so I guess I&#039;m also basic because I drink water?<br>also lots of fucking pinoys eat bananas', 'time': 1670708487, 'resto': 18679789}, {'no': 18681887, 'now': '12/10/22(Sat)20:28:43', 'name': 'Anonymous', 'com': '<a href=""#p18679789"" class=""quotelink"">&gt;&gt;18679789</a><br>i believe bananas are for acidic people', 'time': 1670722123, 'resto': 18679789}, {'no': 18683142, 'now': '12/11/22(Sun)03:01:45', 'name': 'Anonymous', 'com': '<a href=""#p18679789"" class=""quotelink"">&gt;&gt;18679789</a><br>great picture friend, mind if I save it?', 'time': 1670745705, 'resto': 18679789}]",1670745705,,
96,18683119,12/11/22(Sun)02:52:01,Anonymous,"<span class=""quote"">&gt;tfw munching down on thanksgiving leftovers after having frozen them for half a month</span><br><br>There&#039;s not a better feel in the world, especially after you&#039;ve gotten past the &quot;I&#039;ve eaten enough turkey, now i&#039;m sick of it&quot; period.",1670561994203217,.jpg,300,300,250,250,1670745121440625,1670745121,3HiIPiPeF0V9EKvg0t3jDA==,43854,0,0,0,tfw-munching-down-on-thanksgiving-leftovers-after,1,1,,,"[{'no': 18683135, 'now': '12/11/22(Sun)02:57:22', 'name': 'Anonymous', 'com': 'i make turkey even when it&#039;s not thanksgiving', 'filename': '1663093267402332', 'ext': '.jpg', 'w': 600, 'h': 468, 'tn_w': 125, 'tn_h': 97, 'tim': 1670745442533401, 'time': 1670745442, 'md5': 'leJfa72AIjp5me8Z2iZElQ==', 'fsize': 101415, 'resto': 18683119}]",1670745442,,
97,18680684,12/10/22(Sat)14:47:53,Anonymous,"<span class=""quote"">&gt;be a woman</span><br><span class=""quote"">&gt;what do I need in my kitchen?</span><br><span class=""quote"">&gt;candles</span><br><span class=""quote"">&gt;fake plants</span><br><span class=""quote"">&gt;mirror</span><br><span class=""quote"">&gt;framed poster</span><br><span class=""quote"">&gt;a single lemon</span><br><span class=""quote"">&gt;perfect</span>",57xknx2qn25a1[1],.jpg,2250,4000,140,250,1670701673768886,1670701673,J/SAERdeRLT/4WDR92RQGg==,749067,0,0,0,be-a-woman,43,5,38.0,4.0,"[{'no': 18682969, 'now': '12/11/22(Sun)01:59:53', 'name': 'Anonymous', 'com': '<a href=""#p18682964"" class=""quotelink"">&gt;&gt;18682964</a><br>stfu retard<br>you can convert a room in 30 hours max, the guy was probs out of town doing something', 'time': 1670741993, 'resto': 18680684}, {'no': 18682973, 'now': '12/11/22(Sun)02:02:42', 'name': 'Anonymous', 'com': '<a href=""#p18682969"" class=""quotelink"">&gt;&gt;18682969</a><br>how the hell do you do that so fast? women cant do that', 'time': 1670742162, 'resto': 18680684}, {'no': 18683053, 'now': '12/11/22(Sun)02:29:50', 'name': 'Anonymous', 'com': '<a href=""#p18681277"" class=""quotelink"">&gt;&gt;18681277</a><br>But I don&#039;t own a microwave.', 'time': 1670743790, 'resto': 18680684}, {'no': 18683092, 'now': '12/11/22(Sun)02:43:26', 'name': 'Anonymous', 'com': '<a href=""#p18680695"" class=""quotelink"">&gt;&gt;18680695</a><br><span class=""quote"">&gt;Salt cutting board</span><br><span class=""quote"">&gt;Salt bench</span><br><span class=""quote"">&gt;Salt lamp</span><br><span class=""quote"">&gt;Salt coffee grinder</span><br><span class=""quote"">&gt;Salt pan</span>', 'time': 1670744606, 'resto': 18680684}, {'no': 18683133, 'now': '12/11/22(Sun)02:55:55', 'name': 'Anonymous', 'com': '<a href=""#p18682754"" class=""quotelink"">&gt;&gt;18682754</a>', 'filename': 'd5aa710-1a176d7a-72d4-4e0e-aa5b-324d623e3cf4', 'ext': '.png', 'w': 391, 'h': 401, 'tn_w': 121, 'tn_h': 125, 'tim': 1670745355902079, 'time': 1670745355, 'md5': '621aKsBXNa6DmcEa5H9WUg==', 'fsize': 159688, 'resto': 18680684}]",1670745355,,
98,18679969,12/10/22(Sat)11:14:54,Anonymous,Redpill me on German food and recommend me some meals to try.,Traditional-German-food,.jpg,1600,1200,250,187,1670688894294484,1670688894,Wkkv+UorNAFPpvEAWOu9CA==,238351,0,0,0,redpill-me-on-german-food-and-recommend-me-some,20,4,15.0,4.0,"[{'no': 18681323, 'now': '12/10/22(Sat)17:42:55', 'name': 'Anonymous', 'com': '<a href=""#p18679969"" class=""quotelink"">&gt;&gt;18679969</a><br>Had a guy today quite incensed with schupfnudel with sauerkraut and bacon. (The trick is to fry the kraut long enough to get rid of most of the acid.)', 'time': 1670712175, 'resto': 18679969}, {'no': 18681910, 'now': '12/10/22(Sat)20:34:38', 'name': 'Anonymous', 'com': '<a href=""#p18680370"" class=""quotelink"">&gt;&gt;18680370</a><br>Something you eat growing up if your parents are from the Midwest', 'time': 1670722478, 'resto': 18679969}, {'no': 18681915, 'now': '12/10/22(Sat)20:36:05', 'name': 'Anonymous', 'com': '<a href=""#p18681910"" class=""quotelink"">&gt;&gt;18681910</a><br>Based Americans', 'time': 1670722565, 'resto': 18679969}, {'no': 18683099, 'now': '12/11/22(Sun)02:47:04', 'name': 'Anonymous', 'com': '<a href=""#p18681323"" class=""quotelink"">&gt;&gt;18681323</a><br>hey dumb dumb running the sauerkraut before cooking does that you brainless concrete block of a dumb fuck', 'time': 1670744824, 'resto': 18679969}, {'no': 18683124, 'now': '12/11/22(Sun)02:52:47', 'name': 'Anonymous', 'com': '<a href=""#p18680819"" class=""quotelink"">&gt;&gt;18680819</a><br><span class=""quote"">&gt;&gt;Käsespätzle</span><br><span class=""quote"">&gt;&gt;Käsespätzle</span><br><span class=""quote"">&gt;&gt;Käsespätzle</span><br>Kringe', 'time': 1670745167, 'resto': 18679969}]",1670745167,,
99,18681626,12/10/22(Sat)19:08:54,Anonymous,Whats the point?,laysorgct,.jpg,1200,1600,187,250,1670717334483426,1670717334,MPZOzwTX8C60JIxSyTAcMA==,262109,0,0,0,whats-the-point,14,1,9.0,1.0,"[{'no': 18682259, 'now': '12/10/22(Sat)21:53:33', 'name': 'Anonymous', 'com': '<a href=""#p18682087"" class=""quotelink"">&gt;&gt;18682087</a><br>anon pls', 'time': 1670727213, 'resto': 18681626}, {'no': 18682577, 'now': '12/10/22(Sat)23:31:40', 'name': 'Anonymous', 'com': '<a href=""#p18682006"" class=""quotelink"">&gt;&gt;18682006</a><br><a href=""#p18681626"" class=""quotelink"">&gt;&gt;18681626</a><br>With that logo...why the FUCK didn&#039;t they call it GATOR TATORS?', 'time': 1670733100, 'resto': 18681626}, {'no': 18682589, 'now': '12/10/22(Sat)23:35:02', 'name': 'Anonymous', 'com': '<a href=""#p18682577"" class=""quotelink"">&gt;&gt;18682577</a><br>would have been unclear what the product actually is anon. instead a more suttle play on words with the &quot;tators&quot; spelling gets the point across while also allowing for an appealing mascot to get the kids&#039; attention.', 'time': 1670733302, 'resto': 18681626}, {'no': 18682995, 'now': '12/11/22(Sun)02:11:31', 'name': 'Anonymous', 'com': '<a href=""#p18682087"" class=""quotelink"">&gt;&gt;18682087</a><br>It&#039;s clip art tier, get some standards.', 'time': 1670742691, 'resto': 18681626}, {'no': 18683109, 'now': '12/11/22(Sun)02:48:55', 'name': 'Anonymous', 'com': '<a href=""#p18682244"" class=""quotelink"">&gt;&gt;18682244</a><br>How many sunflowers would I have to eat to get that much blubber to fry all them chips in', 'time': 1670744935, 'resto': 18681626}]",1670744935,,
100,18682657,12/10/22(Sat)23:53:40,Anonymous,"How many &quot;singles&quot; do you use per sandwich? I think 2 is the general standard.<br><br>Non &quot;singles&quot; users need not apply, these things have a specific consistency in which I am asking about, not regular cheeses.",grilledcheese,.jpg,1280,960,250,187,1670734420969442,1670734420,JHoB4WGSBZWytrrvt2ewPQ==,77976,0,0,0,how-many-singles-do-you-use-per-sandwich-i-think,24,4,19.0,2.0,"[{'no': 18683076, 'now': '12/11/22(Sun)02:38:09', 'name': 'Anonymous', 'filename': 'late nite delite', 'ext': '.jpg', 'w': 975, 'h': 650, 'tn_w': 124, 'tn_h': 83, 'tim': 1670744289973101, 'time': 1670744289, 'md5': 'RgGs2I2nQ9D0MDDvEUc12A==', 'fsize': 182105, 'resto': 18682657}, {'no': 18683080, 'now': '12/11/22(Sun)02:39:33', 'name': 'Anonymous', 'com': '<a href=""#p18683072"" class=""quotelink"">&gt;&gt;18683072</a><br>I just had a grilled cheese with boars head and you are wrong.', 'time': 1670744373, 'resto': 18682657}, {'no': 18683081, 'now': '12/11/22(Sun)02:40:37', 'name': 'Anonymous', 'filename': 'Grilled cheese (2)', 'ext': '.jpg', 'w': 1545, 'h': 1236, 'tn_w': 125, 'tn_h': 100, 'tim': 1670744437016196, 'time': 1670744437, 'md5': 'atAma11GzrngZaQWQQ7dqA==', 'fsize': 556679, 'resto': 18682657}, {'no': 18683085, 'now': '12/11/22(Sun)02:41:37', 'name': 'Anonymous', 'com': '<a href=""#p18683080"" class=""quotelink"">&gt;&gt;18683080</a><br>stop lying', 'time': 1670744497, 'resto': 18682657}, {'no': 18683102, 'now': '12/11/22(Sun)02:47:29', 'name': 'Anonymous', 'com': '<a href=""#p18683085"" class=""quotelink"">&gt;&gt;18683085</a><br>If only I took a picture. All I have to say is that your assertions are based in lies and tomfoolery.', 'time': 1670744849, 'resto': 18682657}]",1670744849,,
101,18682367,12/10/22(Sat)22:31:13,Anonymous,"Wallah, the literal peak of culinary achievement. No other nonce hipster &quot;dish&quot; could compare.<br><br><span class=""quote"">&gt;inb4 butthurt french</span><br><span class=""quote"">&gt;inb4 butthurt chinks</span><br><span class=""quote"">&gt;inb4 butthurt amerifags</span><br><span class=""quote"">&gt;inb4 butthurt italians</span><br><br>We won.",file,.png,365,365,250,250,1670729473403719,1670729473,EN/L+SL7TSFxjvQf1OTQGg==,275205,0,0,0,wallah-the-literal-peak-of-culinary-achievement,10,0,5.0,0.0,"[{'no': 18683004, 'now': '12/11/22(Sun)02:14:36', 'name': 'Anonymous', 'com': '<a href=""#p18682785"" class=""quotelink"">&gt;&gt;18682785</a><br>What sort of sausages are snags mate? Just any old sausage, or a particular type?', 'time': 1670742876, 'resto': 18682367}, {'no': 18683015, 'now': '12/11/22(Sun)02:17:44', 'name': 'Anonymous', 'com': 'do britcucks really', 'time': 1670743064, 'resto': 18682367}, {'no': 18683023, 'now': '12/11/22(Sun)02:20:15', 'name': 'Anonymous', 'com': '<a href=""#p18683004"" class=""quotelink"">&gt;&gt;18683004</a><br>snag just means sausage. No complicated slang here.', 'time': 1670743215, 'resto': 18682367}, {'no': 18683034, 'now': '12/11/22(Sun)02:22:56', 'name': 'Anonymous', 'com': '<a href=""#p18683023"" class=""quotelink"">&gt;&gt;18683023</a><br>Sound', 'time': 1670743376, 'resto': 18682367}, {'no': 18683091, 'now': '12/11/22(Sun)02:42:50', 'name': 'Anonymous', 'com': '<a href=""#p18682367"" class=""quotelink"">&gt;&gt;18682367</a><br>Based Anglo brother, tinned spaghetti does just as good', 'time': 1670744570, 'resto': 18682367}]",1670744570,,
102,18682923,12/11/22(Sun)01:41:53,Anonymous,Too much scotch fillet.<br>Cook and freeze or freeze and cook?,SCOTCH-2-600x424,.jpg,600,424,250,176,1670740913269421,1670740913,8P3GQE0SS5U753uSH3Q4Nw==,62960,0,0,0,too-much-scotch-fillet,9,0,4.0,0.0,"[{'no': 18683065, 'now': '12/11/22(Sun)02:33:38', 'name': 'Anonymous', 'com': '<a href=""#p18682961"" class=""quotelink"">&gt;&gt;18682961</a><br>This is masterful. Well done, sir.', 'time': 1670744018, 'resto': 18682923}, {'no': 18683068, 'now': '12/11/22(Sun)02:34:31', 'name': 'Anonymous', 'com': '<a href=""#p18682923"" class=""quotelink"">&gt;&gt;18682923</a><br>Depends on the recipe I guess. For me it’s usually better to cook and freeze. Otherwise the steak is in a vacuum-sealed bag and the texture gets strange. Are you making a steak dinner for your family?', 'time': 1670744071, 'resto': 18682923}, {'no': 18683069, 'now': '12/11/22(Sun)02:34:38', 'name': 'Anonymous', 'com': '<a href=""#p18683061"" class=""quotelink"">&gt;&gt;18683061</a><br><a href=""#p18683049"" class=""quotelink"">&gt;&gt;18683049</a><br>ok I take it that was bad advice. Should I slice before freezing?', 'time': 1670744078, 'resto': 18682923}, {'no': 18683074, 'now': '12/11/22(Sun)02:37:37', 'name': 'Anonymous', 'com': '<a href=""#p18683069"" class=""quotelink"">&gt;&gt;18683069</a><br>If you want steaks, yes. That actually helps with fridge thawing, too, as smaller pieces=less time needed to thaw.', 'time': 1670744257, 'resto': 18682923}, {'no': 18683090, 'now': '12/11/22(Sun)02:42:41', 'name': 'Anonymous', 'com': '<a href=""#p18683074"" class=""quotelink"">&gt;&gt;18683074</a><br>ok good, lucky you saved me in time<br><a href=""#p18683068"" class=""quotelink"">&gt;&gt;18683068</a><br>it will be for dinner for family as well as work lunches', 'time': 1670744561, 'resto': 18682923}]",1670744561,,
103,18680107,12/10/22(Sat)11:45:53,Anonymous,,images (33),.jpg,259,194,250,187,1670690753025098,1670690753,/+7ANnhFwGDU83FwskMQjA==,7594,0,0,0,cream-filled-bussy,9,0,4.0,0.0,"[{'no': 18681860, 'now': '12/10/22(Sat)20:21:29', 'name': 'Anonymous', 'com': '<a href=""#p18681842"" class=""quotelink"">&gt;&gt;18681842</a><br>kino', 'time': 1670721689, 'resto': 18680107}, {'no': 18681866, 'now': '12/10/22(Sat)20:22:12', 'name': 'Anonymous', 'com': '<a href=""#p18680107"" class=""quotelink"">&gt;&gt;18680107</a><br>noice', 'time': 1670721732, 'resto': 18680107}, {'no': 18681868, 'now': '12/10/22(Sat)20:22:26', 'name': 'Anonymous', 'com': '<a href=""#p18681835"" class=""quotelink"">&gt;&gt;18681835</a><br><span class=""quote"">&gt;everybody but me is AI </span><br>Maybe a little less posting in threads and a little more taking of your prescription antipsychotic meds', 'time': 1670721746, 'resto': 18680107}, {'no': 18681874, 'now': '12/10/22(Sat)20:24:14', 'name': 'Anonymous', 'com': '<a href=""#p18681868"" class=""quotelink"">&gt;&gt;18681868</a><br><span class=""quote"">&gt;everybody but me is AI</span><br>This but unironically.', 'time': 1670721854, 'resto': 18680107}, {'no': 18683089, 'now': '12/11/22(Sun)02:42:39', 'name': 'Anonymous', 'com': 'based', 'time': 1670744559, 'resto': 18680107}]",1670744559,Cream filled bussy,
104,18681834,12/10/22(Sat)20:13:03,Nguyen,fav vietnamese food?,175516109_3882232251873410_8808457932967551792_n,.jpg,1262,777,250,153,1670721183427283,1670721183,OtK6KJo4VJNV8PF5S5lUVQ==,77873,0,0,0,fav-vietnamese-food,20,3,15.0,0.0,"[{'no': 18682082, 'now': '12/10/22(Sat)21:11:18', 'name': 'Anonymous', 'com': '<a href=""#p18681834"" class=""quotelink"">&gt;&gt;18681834</a><br>For me? It&#039;s fuh.', 'filename': 'Long Thang', 'ext': '.jpg', 'w': 393, 'h': 417, 'tn_w': 117, 'tn_h': 125, 'tim': 1670724678179430, 'time': 1670724678, 'md5': 'rmjBnM4UjwQoHRf/s6NJLw==', 'fsize': 57334, 'resto': 18681834}, {'no': 18682170, 'now': '12/10/22(Sat)21:30:14', 'name': 'Anonymous', 'com': '<a href=""#p18681905"" class=""quotelink"">&gt;&gt;18681905</a><br>they&#039;re only bad when you lose', 'time': 1670725814, 'resto': 18681834}, {'no': 18682826, 'now': '12/11/22(Sun)01:02:40', 'name': 'Anonymous', 'com': '<a href=""#p18681834"" class=""quotelink"">&gt;&gt;18681834</a><br>Sandwich', 'time': 1670738560, 'resto': 18681834}, {'no': 18683051, 'now': '12/11/22(Sun)02:29:41', 'name': 'Anonymous', 'com': '<a href=""#p18681834"" class=""quotelink"">&gt;&gt;18681834</a>', 'filename': '1659529705992', 'ext': '.jpg', 'w': 1024, 'h': 768, 'tn_w': 125, 'tn_h': 93, 'tim': 1670743781177942, 'time': 1670743781, 'md5': '0u2jG0RoVvvkx9BVnmMRlw==', 'fsize': 90913, 'resto': 18681834}, {'no': 18683084, 'now': '12/11/22(Sun)02:41:16', 'name': 'Anonymous', 'com': '<a href=""#p18681844"" class=""quotelink"">&gt;&gt;18681844</a><br>THERE IS NO SUCH THING AS FEMBOY PUSSY TIMMY. THAT&#039;S A MAN&#039;S ASS', 'filename': 'file', 'ext': '.png', 'w': 852, 'h': 670, 'tn_w': 125, 'tn_h': 98, 'tim': 1670744476843368, 'time': 1670744476, 'md5': '++BEjTACaJF+wKvtgc5iKw==', 'fsize': 847424, 'resto': 18681834}]",1670744476,,!nLsIyI4i0M
105,18681959,12/10/22(Sat)20:44:30,Anonymous,Deep frying is infinitely superior to air frying because of the grease. Over half of the food I eat are deep fried. You could deep fry my computer mouse and I would still eat it. You could deep fry the mouse in the basement and I would still eat it. Deep frying is the most optimal way to cook essentially anything.,deepfriedcandybars-today-151030,.jpg,1200,800,250,166,1670723070600911,1670723070,kp2ewfDtq+/4BKkz1N3szA==,676568,0,0,0,deep-frying,5,1,,,"[{'no': 18682517, 'now': '12/10/22(Sat)23:18:38', 'name': 'Anonymous', 'com': '<a href=""#p18681959"" class=""quotelink"">&gt;&gt;18681959</a><br>My man<br>I&#039;ve also fallen in love with deep frying. What&#039;s your favorite deep fried food? It&#039;s a tie for me between deep fried white chocolate and deep fried pizza.', 'filename': '20220621_113131', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1670732318546543, 'time': 1670732318, 'md5': 'MnDgLEknxSIr1Kk1/nVAOQ==', 'fsize': 4138443, 'resto': 18681959}, {'no': 18682643, 'now': '12/10/22(Sat)23:50:36', 'name': 'Anonymous', 'com': 'Why dont you just cut to the chase and drink oil from bottle fatty', 'time': 1670734236, 'resto': 18681959}, {'no': 18682648, 'now': '12/10/22(Sat)23:52:09', 'name': 'Anonymous', 'com': 'don&#039;t tell the air fryer owners they&#039;re actually dehydrating their food, not &quot;air frying&quot;<br>it&#039;s not air fried, it&#039;s just rare jerky', 'time': 1670734329, 'resto': 18681959}, {'no': 18682651, 'now': '12/10/22(Sat)23:52:31', 'name': 'Anonymous', 'com': '<a href=""#p18682643"" class=""quotelink"">&gt;&gt;18682643</a><br>because it&#039;s not deep fried, retard', 'time': 1670734351, 'resto': 18681959}, {'no': 18683082, 'now': '12/11/22(Sun)02:40:37', 'name': 'Anonymous', 'com': '<a href=""#p18682648"" class=""quotelink"">&gt;&gt;18682648</a><br>Dehydrating takes hours idiot, air frying takes minutes.<br>Enjoy your greasy shit food, Leroy.', 'time': 1670744437, 'resto': 18681959}]",1670744437,Deep Frying,
