,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
78,7951154,,,12/10/22(Sat)11:14:47,Anonymous,Chillax,"Hi There<br>I rearranged parts of my computer corner, changed the wallpapers in the process and realized I need something new. I put some pics in the open and hope you give it back.... I mean you give me something back, that give me the chills..... in a good way ;)",1,.jpg,1920,1080,250,140,1670688887789287,1670688887,rucDI1hKy2ixaJP06aT17w==,413525,0,chillax,17,17,12.0,12.0,"[{'no': 7951268, 'now': '12/10/22(Sat)23:56:26', 'name': 'Anonymous', 'filename': 'Friends_1920', 'ext': '.jpg', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1670734586588283, 'time': 1670734586, 'md5': 'FQ/7FtN2tMoi2B7vlmMKHw==', 'fsize': 1540257, 'resto': 7951154}, {'no': 7951271, 'now': '12/10/22(Sat)23:58:33', 'name': 'Anonymous', 'filename': 'RswsucW', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670734713735070, 'time': 1670734713, 'md5': '9/KU3jSWK+yYjm+Gn9ClSw==', 'fsize': 560184, 'resto': 7951154}, {'no': 7951272, 'now': '12/10/22(Sat)23:59:56', 'name': 'Anonymous', 'filename': 'zenfu', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670734796011047, 'time': 1670734796, 'md5': 'hGcLPlvuaZyEn5w8nLOeLg==', 'fsize': 678019, 'resto': 7951154}, {'no': 7951285, 'now': '12/11/22(Sun)03:17:02', 'name': 'Anonymous', 'filename': 'Impression of the Void', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670746622913617, 'time': 1670746622, 'md5': 'Zehd1KPq99Xx+Er8MgHUyA==', 'fsize': 498413, 'resto': 7951154}, {'no': 7951286, 'now': '12/11/22(Sun)03:18:12', 'name': 'Anonymous', 'filename': 'Impossible Waterfall', 'ext': '.png', 'w': 2560, 'h': 1080, 'tn_w': 125, 'tn_h': 52, 'tim': 1670746692690253, 'time': 1670746692, 'md5': '9Iceu5polB9fHeO1EFkVpg==', 'fsize': 5312344, 'resto': 7951154}]",1670746692,0.0,0.0,
79,7949190,,,11/30/22(Wed)17:06:39,Anonymous,KAIJU,I need GIANT MONSTERS! Post wallpapers of GIANT MONSTERS!,wallhaven-y8ygmk,.jpg,1920,1080,250,140,1669845999636062,1669845999,t+O0uWmGMhbpCW2e+36Jtw==,127467,0,kaiju,13,12,8.0,7.0,"[{'no': 7949580, 'now': '12/02/22(Fri)14:16:36', 'name': 'Anonymous', 'filename': '118022814799', 'ext': '.png', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1670008596613865, 'time': 1670008596, 'md5': 't9oda4FTY5N3pBCSVDxB5w==', 'fsize': 1196047, 'resto': 7949190}, {'no': 7949777, 'now': '12/03/22(Sat)14:54:59', 'name': 'Anonymous', 'filename': 'courtroom_cleavage_by_thunderafterdark_der2r11-fullview', 'ext': '.jpg', 'w': 1280, 'h': 2103, 'tn_w': 76, 'tn_h': 125, 'tim': 1670097299650073, 'time': 1670097299, 'md5': 'IYoBPb6557tsKFvH4fkogQ==', 'fsize': 310374, 'resto': 7949190}, {'no': 7951068, 'now': '12/09/22(Fri)22:25:10', 'name': 'Anonymous', 'filename': 'wallhaven-xlj6dv', 'ext': '.jpg', 'w': 1920, 'h': 817, 'tn_w': 125, 'tn_h': 53, 'tim': 1670642710180073, 'time': 1670642710, 'md5': 'ih2KTKRMMtNwV7F3gwFRPg==', 'fsize': 477513, 'resto': 7949190}, {'no': 7951269, 'now': '12/10/22(Sat)23:57:15', 'name': 'Anonymous', 'filename': 'ultra_monster_1_large', 'ext': '.jpg', 'w': 2817, 'h': 1000, 'tn_w': 124, 'tn_h': 44, 'tim': 1670734635469877, 'time': 1670734635, 'md5': 'lF4Io+OZ659UPHg2L3t2WA==', 'fsize': 2201189, 'resto': 7949190}, {'no': 7951270, 'now': '12/10/22(Sat)23:58:33', 'name': 'Anonymous', 'com': '<a href=""#p7951269"" class=""quotelink"">&gt;&gt;7951269</a><br>I have some other ultra monsters, but they&#039;re all only 1800 x 860ish', 'filename': 'ultra_monster_2_large', 'ext': '.jpg', 'w': 2826, 'h': 1000, 'tn_w': 125, 'tn_h': 44, 'tim': 1670734713209170, 'time': 1670734713, 'md5': 'Hxi2arV1dqx4dml800lMiw==', 'fsize': 2193844, 'resto': 7949190}]",1670734713,0.0,0.0,
80,7939540,,,10/19/22(Wed)19:52:42,Anonymous,21st,"Turned 21, post either your favorite or your 21st pape in the folder.",210270,.jpg,1280,800,250,156,1666223562109942,1666223562,J3dtOlmNLIuJY56pV9JyYA==,237655,0,21st,53,51,48.0,47.0,"[{'no': 7950563, 'now': '12/07/22(Wed)00:50:55', 'name': 'Anonymous', 'com': '<a href=""#p7946004"" class=""quotelink"">&gt;&gt;7946004</a><br>For me it just felt the same as 20. Which feels the same as 18+2.', 'time': 1670392255, 'resto': 7939540}, {'no': 7950742, 'now': '12/07/22(Wed)23:28:49', 'name': 'Anonymous', 'com': '<a href=""#p7939540"" class=""quotelink"">&gt;&gt;7939540</a>', 'filename': '1626559051852', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670473729234164, 'time': 1670473729, 'md5': 'zG5cbQTogNtvkgCsMTlgug==', 'fsize': 2068179, 'resto': 7939540}, {'no': 7950743, 'now': '12/07/22(Wed)23:30:47', 'name': 'Anonymous', 'com': 'This is an old one, 21th from that &quot;4chan wallpaper compilation&quot; folder from back in the day.', 'filename': '131033981548', 'ext': '.jpg', 'w': 1280, 'h': 800, 'tn_w': 125, 'tn_h': 78, 'tim': 1670473847631084, 'time': 1670473847, 'md5': 'N+nhh53KX7qeZwintT6/TQ==', 'fsize': 96256, 'resto': 7939540}, {'no': 7951067, 'now': '12/09/22(Fri)22:12:31', 'name': 'Anonymous', 'com': 'hbd', 'filename': 'city6', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670641951874253, 'time': 1670641951, 'md5': 'OBmBVEo27ogt6C9mLBkUtA==', 'fsize': 365162, 'resto': 7939540}, {'no': 7951255, 'now': '12/10/22(Sat)22:48:35', 'name': 'Anonymous', 'com': '<a href=""#p7939540"" class=""quotelink"">&gt;&gt;7939540</a><br>happy berfday', 'filename': '1404917571088', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670730515559326, 'time': 1670730515, 'md5': 'q56PIUYY3tZ4P6aEU5++Nw==', 'fsize': 370690, 'resto': 7939540}]",1670730515,0.0,0.0,
81,7950624,,,12/07/22(Wed)11:36:55,Anonymous,Video Wallpapers,"Video Wallpapers that would look good on phones. Gifs/webms welcome, preferably phone sized.",1666631011821633,.webm,720,1280,140,250,1670431015923771,1670431015,wz3mwtEZyAznbwEXYfRBrA==,2539058,0,video-wallpapers,4,2,,,"[{'no': 7950625, 'now': '12/07/22(Wed)11:38:38', 'name': 'Anonymous', 'filename': '1630355343878', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670431118173330, 'time': 1670431118, 'md5': 'zQLETZsyVIZBfnVlNYvqVw==', 'fsize': 1856260, 'resto': 7950624}, {'no': 7950626, 'now': '12/07/22(Wed)11:41:26', 'name': 'Anonymous', 'filename': '1598469640421', 'ext': '.webm', 'w': 1080, 'h': 1920, 'tn_w': 70, 'tn_h': 125, 'tim': 1670431286585349, 'time': 1670431286, 'md5': 'azkwbs9K6QaFk/+7WlwIbQ==', 'fsize': 2990644, 'resto': 7950624}, {'no': 7950733, 'now': '12/07/22(Wed)21:30:08', 'name': 'Anonymous', 'com': '<a href=""#p7950624"" class=""quotelink"">&gt;&gt;7950624</a><br><span class=""quote"">&gt;not putting this ass on venti</span><br>wasted labor', 'time': 1670466608, 'resto': 7950624}, {'no': 7951247, 'now': '12/10/22(Sat)21:00:33', 'name': 'Anonymous', 'com': '<a href=""#p7950625"" class=""quotelink"">&gt;&gt;7950625</a><br>name', 'time': 1670724033, 'resto': 7950624}]",1670724033,0.0,0.0,
82,7944250,,,11/08/22(Tue)01:29:15,Anonymous,Against the hellish thread,Share your favourite christian wallpapers,1653899711519,.jpg,1920,1280,250,166,1667888955943822,1667888955,k7aO91ys9eFhslzEImU+dg==,1223272,0,against-the-hellish-thread,46,28,41.0,27.0,"[{'no': 7950105, 'now': '12/04/22(Sun)20:43:49', 'name': 'Anonymous', 'filename': '3856D444-0B9A-4019-8214-8DB76C95D341', 'ext': '.jpg', 'w': 836, 'h': 1024, 'tn_w': 102, 'tn_h': 125, 'tim': 1670204629342271, 'time': 1670204629, 'md5': 'gwGhuJJDpQKhWojSjzE59Q==', 'fsize': 423400, 'resto': 7944250}, {'no': 7950123, 'now': '12/04/22(Sun)23:54:33', 'name': 'Anonymous', 'com': '<a href=""#p7944620"" class=""quotelink"">&gt;&gt;7944620</a><br>Anyone got more John Martin pls? Could find it myself but I&#039;m a lazy nigger.', 'time': 1670216073, 'resto': 7944250}, {'no': 7950143, 'now': '12/05/22(Mon)01:53:13', 'name': 'Anonymous', 'com': '<a href=""#p7944407"" class=""quotelink"">&gt;&gt;7944407</a><br>This would be nice if it was higher quality', 'time': 1670223193, 'resto': 7944250}, {'no': 7950193, 'now': '12/05/22(Mon)10:00:03', 'name': 'Anonymous', 'com': '<a href=""#p7950105"" class=""quotelink"">&gt;&gt;7950105</a><br>Is this Venice&#039;s famous drive-thru cathedral?', 'time': 1670252403, 'resto': 7944250}, {'no': 7951245, 'now': '12/10/22(Sat)20:24:15', 'name': 'Anonymous', 'com': 'bump.<br><a href=""#p7945257"" class=""quotelink"">&gt;&gt;7945257</a><br>any more like this or does anyone know where I can find some like this?', 'time': 1670721855, 'resto': 7944250}]",1670721855,0.0,0.0,
83,7949289,,,12/01/22(Thu)04:17:46,Anonymous,"Christianity, Jesus, Bible, Verses",,isaiah-40-8-bible-verse-laptop-n93juned5c40szvy,.jpg,1920,1080,250,140,1669886266107549,1669886266,mRTbzcDMqAXO6YB8h+7GkQ==,221604,0,christianity-jesus-bible-verses,19,15,14.0,13.0,"[{'no': 7950294, 'now': '12/05/22(Mon)20:18:30', 'name': 'Anonymous', 'com': '<a href=""#p7950291"" class=""quotelink"">&gt;&gt;7950291</a><br>*tips fedora*', 'time': 1670289510, 'resto': 7949289}, {'no': 7950727, 'now': '12/07/22(Wed)20:09:14', 'name': 'Anonymous', 'filename': 'Wallpaper 158', 'ext': '.jpg', 'w': 2304, 'h': 1296, 'tn_w': 125, 'tn_h': 70, 'tim': 1670461754048219, 'time': 1670461754, 'md5': 'LxDFKt63jGW9iZ/hOAS/Cg==', 'fsize': 2188927, 'resto': 7949289}, {'no': 7950741, 'now': '12/07/22(Wed)23:27:05', 'name': 'Anonymous', 'com': '<a href=""#p7949289"" class=""quotelink"">&gt;&gt;7949289</a>', 'filename': 'new jerusalem', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670473625757631, 'time': 1670473625, 'md5': 'tzCdQDE03brSmS57jPe5hQ==', 'fsize': 99885, 'resto': 7949289}, {'no': 7951239, 'now': '12/10/22(Sat)18:19:08', 'name': 'Anonymous', 'com': 'Shouldve started the thread with stain glass pieces than the big font Bible verses, those can be beautiful', 'time': 1670714348, 'resto': 7949289}, {'no': 7951323, 'now': '12/11/22(Sun)05:36:09', 'name': 'Anonymous', 'com': '<a href=""#p7950294"" class=""quotelink"">&gt;&gt;7950294</a><br>stop raping children', 'time': 1670754969, 'resto': 7949289}]",1670754969,0.0,0.0,
84,7927778,,,08/31/22(Wed)13:23:18,Anonymous,My dad is dying.,"I just walked in on him crying alone in the living room, talking about giving away his dogs because he &quot;can&#039;t take care of them the way they need&quot;. He&#039;s scheduling a double foot amputation from two diabetic ulcers today with the help of his caretaker. He went blind in December from giant temporal arteritis, an unlikely complication of diabetes for a man almost 60 years old. After an ultrasound last week, they told him his kidneys are failing too.<br><br>If you guys have any advice, please let me know. I don&#039;t know how to help him find peace.<br><br>also: concrete, trains, adventure, nord-theme, asceticism, piousness<br><br>:&quot;[",DSC03281,.jpg,2560,1707,250,166,1661966598078177,1661966598,dnar89jomf7Mmf+y75Tizw==,807685,0,my-dad-is-dying,147,43,142.0,41.0,"[{'no': 7950896, 'now': '12/09/22(Fri)04:22:52', 'name': 'Anonymous', 'com': 'If it was me i would go suicide in bora bora save myself the pain. There&#039;s plenty of painless poisons', 'time': 1670577772, 'resto': 7927778}, {'no': 7951113, 'now': '12/10/22(Sat)06:06:14', 'name': 'Anonymous', 'com': 'My father unexpectedly died five months ago at 56. It happened two weeks after a heart failure in the hospital and during those two weeks he was only able to talk to us once, then it got worse again.<br><br>I know it’s hard and not comparable, but take solace in and make use of the fact that you can say your proper goodbyes.', 'filename': 'E59A790E-661B-466D-A429-8A2AA65F99BD', 'ext': '.jpg', 'w': 1125, 'h': 1683, 'tn_w': 83, 'tn_h': 125, 'tim': 1670670374512657, 'time': 1670670374, 'md5': 'fZA7C+U5iI2ulA7uJWuTPQ==', 'fsize': 2394437, 'resto': 7927778}, {'no': 7951117, 'now': '12/10/22(Sat)06:17:53', 'name': 'Anonymous', 'com': '<a href=""#p7927809"" class=""quotelink"">&gt;&gt;7927809</a><br>It&#039;s like imgur but without the dog posting and rampant liberalism', 'time': 1670671073, 'resto': 7927778}, {'no': 7951128, 'now': '12/10/22(Sat)08:07:06', 'name': 'Anonymous', 'com': '<a href=""#p7927778"" class=""quotelink"">&gt;&gt;7927778</a><br>Whole food plant based diet and he&#039;ll be good as new in 6 weeks.', 'time': 1670677626, 'resto': 7927778}, {'no': 7951238, 'now': '12/10/22(Sat)18:11:04', 'name': 'Anonymous', 'com': '<a href=""#p7927778"" class=""quotelink"">&gt;&gt;7927778</a><br>Should have run his feet off instead of letting them rot from fatness.', 'filename': '1563873799680', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670713864225779, 'time': 1670713864, 'md5': 'Py/ltwEF9zztrxK1/IENdQ==', 'fsize': 1771424, 'resto': 7927778}]",1670713864,0.0,0.0,
85,7944599,,,11/09/22(Wed)09:01:45,Anonymous,Blue,"Feeling pretty cool today, so I&#039;m starting a Blue Thread",mist6,.png,1024,1024,250,250,1668002505558652,1668002505,uC+iJbVZjiwLr4MbtE0e8Q==,1427812,0,blue,113,112,108.0,107.0,"[{'no': 7951208, 'now': '12/10/22(Sat)16:30:51', 'name': 'Anonymous', 'com': '<a href=""#p7951207"" class=""quotelink"">&gt;&gt;7951207</a>', 'filename': '1598076390021', 'ext': '.png', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670707851059665, 'time': 1670707851, 'md5': 'b3rYEzLAH4QG8eyojb//dw==', 'fsize': 4267984, 'resto': 7944599}, {'no': 7951209, 'now': '12/10/22(Sat)16:32:07', 'name': 'Anonymous', 'com': '<a href=""#p7951208"" class=""quotelink"">&gt;&gt;7951208</a>', 'filename': '1601325958001', 'ext': '.jpg', 'w': 2048, 'h': 1370, 'tn_w': 125, 'tn_h': 83, 'tim': 1670707927115061, 'time': 1670707927, 'md5': 'g7FyukfDU22NxSP58bZ2KA==', 'fsize': 1768152, 'resto': 7944599}, {'no': 7951210, 'now': '12/10/22(Sat)16:33:07', 'name': 'Anonymous', 'com': '<a href=""#p7951209"" class=""quotelink"">&gt;&gt;7951209</a>', 'filename': '1614190201525', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670707987045434, 'time': 1670707987, 'md5': 'ZkUhodWQt1zrcXrvnLNvIA==', 'fsize': 187812, 'resto': 7944599}, {'no': 7951212, 'now': '12/10/22(Sat)16:33:47', 'name': 'Anonymous', 'com': '<a href=""#p7951210"" class=""quotelink"">&gt;&gt;7951210</a>', 'filename': '1636556922399', 'ext': '.jpg', 'w': 1600, 'h': 900, 'tn_w': 125, 'tn_h': 70, 'tim': 1670708027217029, 'time': 1670708027, 'md5': 'lScfE32dszfSD+9Jm0y/Kw==', 'fsize': 366984, 'resto': 7944599}, {'no': 7951213, 'now': '12/10/22(Sat)16:35:09', 'name': 'Anonymous', 'com': '<a href=""#p7951212"" class=""quotelink"">&gt;&gt;7951212</a><br>Have much more but gotta leave now.', 'filename': '1642107923782', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670708109332297, 'time': 1670708109, 'md5': 'Y9dykXqN1qcY+NRxOgJcYg==', 'fsize': 306040, 'resto': 7944599}]",1670708109,0.0,0.0,
86,7944463,,,11/08/22(Tue)23:23:39,Anonymous,HQ WA Vintage Photography (shorpy shit),moar pls,wallhaven-4o3d5l,.jpg,1920,1080,250,140,1667967819051498,1667967819,nqTybu3bxeC/VuN+maKfUg==,500616,0,hq-wa-vintage-photography-shorpy-shit,42,38,37.0,35.0,"[{'no': 7950485, 'now': '12/06/22(Tue)15:54:59', 'name': 'Anonymous', 'filename': '1653223655966', 'ext': '.jpg', 'w': 1669, 'h': 1080, 'tn_w': 125, 'tn_h': 80, 'tim': 1670360099218537, 'time': 1670360099, 'md5': 'ecgNdw+0NUXKLlRmiXfPCg==', 'fsize': 385326, 'resto': 7944463}, {'no': 7950486, 'now': '12/06/22(Tue)15:55:31', 'name': 'Anonymous', 'filename': '1650784546036', 'ext': '.jpg', 'w': 1525, 'h': 1080, 'tn_w': 124, 'tn_h': 88, 'tim': 1670360131293090, 'time': 1670360131, 'md5': 'jSGHR4VizgY5DOMBcod4uA==', 'fsize': 358937, 'resto': 7944463}, {'no': 7950520, 'now': '12/06/22(Tue)19:04:40', 'name': 'Anonymous', 'com': '<a href=""#p7950486"" class=""quotelink"">&gt;&gt;7950486</a><br><span class=""quote"">&gt;BEER DRUGS COFFEE BEER</span>', 'time': 1670371480, 'resto': 7944463}, {'no': 7950610, 'now': '12/07/22(Wed)10:15:38', 'name': 'Anonymous', 'com': '<a href=""#p7950520"" class=""quotelink"">&gt;&gt;7950520</a><br><span class=""quote"">&gt;REPEAT</span>', 'time': 1670426138, 'resto': 7944463}, {'no': 7951191, 'now': '12/10/22(Sat)14:39:25', 'name': 'Anonymous', 'com': '<a href=""#p7946980"" class=""quotelink"">&gt;&gt;7946980</a><br>People might like to see this same intersection nowadays. 80 year old intersection is better imo.', 'filename': 'city_London_2010s', 'ext': '.jpg', 'w': 2848, 'h': 2136, 'tn_w': 125, 'tn_h': 93, 'tim': 1670701165831134, 'time': 1670701165, 'md5': '40HpwWn0dkXUKYYXLYa7LQ==', 'fsize': 1039906, 'resto': 7944463}]",1670701165,0.0,0.0,
87,7940944,,,10/24/22(Mon)16:54:25,Anonymous,,"trees, myst, dark atmosphere",1652361801813,.jpg,2048,1357,250,165,1666644865712700,1666644865,gsNEmyf0mL9rs5NWQqX4KQ==,1007321,0,trees-myst-dark-atmosphere,38,36,33.0,33.0,"[{'no': 7950744, 'now': '12/07/22(Wed)23:33:48', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;trees, myst, dark atmosphere</span><br>i love this.<br>any movies/tv shows with that feel?', 'filename': '374708-4k-wallpaper', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670474028891593, 'time': 1670474028, 'md5': 'dlDkxBjX36SVn/rVVHiTTw==', 'fsize': 423153, 'resto': 7940944}, {'no': 7950846, 'now': '12/08/22(Thu)18:37:49', 'name': 'Anonymous', 'com': '<a href=""#p7950744"" class=""quotelink"">&gt;&gt;7950744</a><br>Twin Peaks', 'filename': 'mpv-shot0001', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670542669501937, 'time': 1670542669, 'md5': '7DF/gWekc9u/VaxmT462fA==', 'fsize': 220588, 'resto': 7940944}, {'no': 7950848, 'now': '12/08/22(Thu)18:47:30', 'name': 'Anonymous', 'com': '<a href=""#p7947978"" class=""quotelink"">&gt;&gt;7947978</a><br>I knew someone would do this!', 'time': 1670543250, 'resto': 7940944}, {'no': 7950849, 'now': '12/08/22(Thu)19:09:49', 'name': 'Anonymous', 'com': '<a href=""#p7950744"" class=""quotelink"">&gt;&gt;7950744</a><br>Prisoners<br>great movie on hulu', 'time': 1670544589, 'resto': 7940944}, {'no': 7951185, 'now': '12/10/22(Sat)14:05:27', 'name': 'Anonymous', 'filename': '1443043147064', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670699127512287, 'time': 1670699127, 'md5': 'ODpZR0HXV5925mO8ybU3wQ==', 'fsize': 1098611, 'resto': 7940944}]",1670699127,0.0,0.0,
88,7949556,,,12/02/22(Fri)11:31:44,Anonymous,&quot;Black Metal&quot;ish landscapes,,1416134462591,.png,1920,1080,250,140,1669998704560494,1669998704,v4HH5BpwRb4s6Tq6k73Aug==,4159716,0,black-metalish-landscapes,19,17,14.0,14.0,"[{'no': 7950074, 'now': '12/04/22(Sun)19:02:26', 'name': 'Anonymous', 'filename': '1629340442709', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1670198546970310, 'time': 1670198546, 'md5': '1NExSFgtiP6ek0OaGBvYfA==', 'fsize': 2130782, 'resto': 7949556}, {'no': 7950075, 'now': '12/04/22(Sun)19:03:03', 'name': 'Anonymous', 'com': '<a href=""#p7949613"" class=""quotelink"">&gt;&gt;7949613</a><br>Literally Black metal', 'filename': '1629340644615', 'ext': '.png', 'w': 1366, 'h': 768, 'tn_w': 125, 'tn_h': 70, 'tim': 1670198583436810, 'time': 1670198583, 'md5': 'vDKXR23cCpb8NB/eVM5Cjw==', 'fsize': 2941203, 'resto': 7949556}, {'no': 7950979, 'now': '12/09/22(Fri)14:52:28', 'name': 'Anonymous', 'com': '<a href=""#p7949556"" class=""quotelink"">&gt;&gt;7949556</a><br>I wish that &#039;black metal&#039; or metal in general would vibe better with tropical arboreal places, or more tropical places in general. I get it, it&#039;s sunny so why be sad, right?', 'time': 1670615548, 'resto': 7949556}, {'no': 7951061, 'now': '12/09/22(Fri)21:19:34', 'name': 'Anonymous', 'com': '<a href=""#p7950979"" class=""quotelink"">&gt;&gt;7950979</a><br><br>Well anon you&#039;re in luck check out Lantlôs – Melting Sun', 'filename': 'cover', 'ext': '.jpg', 'w': 1200, 'h': 1200, 'tn_w': 125, 'tn_h': 125, 'tim': 1670638774849927, 'time': 1670638774, 'md5': 'X2WRWrj/zxZqwVY5G/YxJw==', 'fsize': 262373, 'resto': 7949556}, {'no': 7951178, 'now': '12/10/22(Sat)13:16:10', 'name': 'Anonymous', 'com': '<a href=""#p7951061"" class=""quotelink"">&gt;&gt;7951061</a><br>Thank you for reminding me of this. I haven&#039;t listened to this album since I was married kek', 'time': 1670696170, 'resto': 7949556}]",1670696170,0.0,0.0,
