,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
87,24128811,,,12/10/22(Sat)23:47:48,Anonymous,Butterfaces,,1670625073950364,.webm,544,960,141,250,1670734068511921,1670734068,jx6YK1hWER4An8kR3V4oQA==,3538095,0,,butterfaces,122,20,"[{'no': 24143421, 'now': '12/13/22(Tue)04:52:36', 'name': 'Anonymous', 'com': '<a href=""#p24128924"" class=""quotelink"">&gt;&gt;24128924</a><br>Damn, dude, maybe try stop sucking cocks for a day or even two?', 'time': 1670925156, 'resto': 24128811}, {'no': 24143429, 'now': '12/13/22(Tue)04:54:52', 'name': 'Anonymous', 'com': '<a href=""#p24133637"" class=""quotelink"">&gt;&gt;24133637</a><br>Just an okay looking fat girl.', 'time': 1670925292, 'resto': 24128811}, {'no': 24143430, 'now': '12/13/22(Tue)04:54:57', 'name': 'Anonymous', 'com': '<a href=""#p24138482"" class=""quotelink"">&gt;&gt;24138482</a><br>He never had one to begin with', 'time': 1670925297, 'resto': 24128811}, {'no': 24143446, 'now': '12/13/22(Tue)05:01:04', 'name': 'Anonymous', 'com': '<a href=""#p24131865"" class=""quotelink"">&gt;&gt;24131865</a><br>Her body is bangin! gonna need to bag that head though', 'time': 1670925664, 'resto': 24128811}, {'no': 24143469, 'now': '12/13/22(Tue)05:09:39', 'name': 'Anonymous', 'com': '<a href=""#p24134725"" class=""quotelink"">&gt;&gt;24134725</a><br>i read all of you mofos and i can&#039;t help to laugh at how many of you would look like. is like Quasimodos judging the ugly duckling. kek', 'filename': '1579458318281', 'ext': '.gif', 'w': 300, 'h': 196, 'tn_w': 125, 'tn_h': 81, 'tim': 1670926179967690, 'time': 1670926179, 'md5': 'ywpKMl7u0w3Ihu633FMiug==', 'fsize': 1725757, 'resto': 24128811}]",1670926179,0.0,0.0,117.0,19.0
88,24138000,,,12/12/22(Mon)09:38:25,Anonymous,New Feels,,255856734,.webm,480,638,188,250,1670855905334612,1670855905,tAgXGNSVelBcbwj7RijPTw==,3238237,0,,new-feels,119,32,"[{'no': 24143223, 'now': '12/13/22(Tue)03:54:21', 'name': 'Anonymous', 'com': '<a href=""#p24141412"" class=""quotelink"">&gt;&gt;24141412</a><br>poor dude? he&#039;s (was) a man and she&#039;s a woman, tell her to cut the crap or he&#039;s gonna beat the fuck out of her, done. What&#039;s she gonna do? divorce?', 'time': 1670921661, 'resto': 24138000}, {'no': 24143238, 'now': '12/13/22(Tue)03:57:37', 'name': 'Anonymous', 'com': '<a href=""#p24140033"" class=""quotelink"">&gt;&gt;24140033</a><br> Remix of Until We Bleed by Kleerup for sure but I don&#039;t know which one', 'time': 1670921857, 'resto': 24138000}, {'no': 24143262, 'now': '12/13/22(Tue)04:05:06', 'name': 'Anonymous', 'com': '<a href=""#p24143060"" class=""quotelink"">&gt;&gt;24143060</a><br>Wow you are such a faggot. If you get anyone with even close to this level of enthusiasm for life you cling on to them', 'time': 1670922306, 'resto': 24138000}, {'no': 24143464, 'now': '12/13/22(Tue)05:07:34', 'name': 'Anonymous', 'com': '<a href=""#p24141788"" class=""quotelink"">&gt;&gt;24141788</a><br>checked and rekt', 'time': 1670926054, 'resto': 24138000}, {'no': 24143468, 'now': '12/13/22(Tue)05:09:39', 'name': 'Anonymous', 'filename': 'So sad', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670926179247910, 'time': 1670926179, 'md5': '+6xeMFV1A/vX13nDMCZ5yQ==', 'fsize': 1773728, 'resto': 24138000}]",1670926179,0.0,0.0,114.0,31.0
89,24135548,,,12/11/22(Sun)23:21:06,Anonymous,Birds doing stuff,,1669581607190046,.webm,960,540,250,140,1670818866144080,1670818866,52+6RdRpCDOEOGmJp54UNQ==,2923675,0,,birds-doing-stuff,68,35,"[{'no': 24142454, 'now': '12/13/22(Tue)00:27:38', 'name': 'Anonymous', 'com': '<a href=""#p24140618"" class=""quotelink"">&gt;&gt;24140618</a><br>How to fly by Sticky Fingers', 'time': 1670909258, 'resto': 24135548}, {'no': 24142609, 'now': '12/13/22(Tue)01:02:37', 'name': 'Anonymous', 'com': '<a href=""#p24135610"" class=""quotelink"">&gt;&gt;24135610</a><br><br>why&#039;s Itachi at Walmart', 'time': 1670911357, 'resto': 24135548}, {'no': 24142720, 'now': '12/13/22(Tue)01:22:17', 'name': 'Anonymous', 'com': '<a href=""#p24142454"" class=""quotelink"">&gt;&gt;24142454</a><br>sounds insane live, would highly recommend', 'time': 1670912537, 'resto': 24135548}, {'no': 24143444, 'now': '12/13/22(Tue)05:00:08', 'name': 'Anonymous', 'com': '<a href=""#p24137349"" class=""quotelink"">&gt;&gt;24137349</a><br>woman just won&#039;t admit it was fucking nigger', 'time': 1670925608, 'resto': 24135548}, {'no': 24143467, 'now': '12/13/22(Tue)05:09:04', 'name': 'Anonymous', 'com': '<a href=""#p24140178"" class=""quotelink"">&gt;&gt;24140178</a><br>honk shooo hooonk shooooo', 'time': 1670926144, 'resto': 24135548}]",1670926144,0.0,0.0,63.0,35.0
90,24130572,,,12/11/22(Sun)08:41:11,Anonymous,,Random street women getting their photographs taken,"NYC street photography w fjolla, one of the coolest names I’ve came across #nyc #streetphotography",.webm,404,720,140,250,1670766071085964,1670766071,SDq/Nu6lbrv3zHD67V+C0w==,3909498,0,,random-street-women-getting-their-photographs,39,13,"[{'no': 24141159, 'now': '12/12/22(Mon)20:30:11', 'name': 'Anonymous', 'com': '<a href=""#p24130594"" class=""quotelink"">&gt;&gt;24130594</a><br>Oven dodger', 'filename': '088DD11E-59D0-4A14-909B-BA1E583FC593', 'ext': '.gif', 'w': 202, 'h': 196, 'tn_w': 125, 'tn_h': 121, 'tim': 1670895011835230, 'time': 1670895011, 'md5': 'sjw/LzKSZP6lxUyOYoVxWw==', 'fsize': 1334023, 'resto': 24130572}, {'no': 24141196, 'now': '12/12/22(Mon)20:36:07', 'name': 'Anonymous', 'com': '<a href=""#p24132740"" class=""quotelink"">&gt;&gt;24132740</a><br>also you&#039;d only see the succesful ones obviously, this guy might get rejected 90% of the time.<br>I&#039;d still wager that they&#039;re somewhat faked though like most things on the internet', 'time': 1670895367, 'resto': 24130572}, {'no': 24141207, 'now': '12/12/22(Mon)20:37:31', 'name': 'Anonymous', 'com': '<a href=""#p24141159"" class=""quotelink"">&gt;&gt;24141159</a><br>Is that real?', 'time': 1670895451, 'resto': 24130572}, {'no': 24141418, 'now': '12/12/22(Mon)21:19:07', 'name': 'Anonymous', 'com': '<a href=""#p24141159"" class=""quotelink"">&gt;&gt;24141159</a><br>Holy shit', 'time': 1670897947, 'resto': 24130572}, {'no': 24143466, 'now': '12/13/22(Tue)05:08:16', 'name': 'Anonymous', 'com': '<a href=""#p24133115"" class=""quotelink"">&gt;&gt;24133115</a><br>thats from a movie, and it&#039;s literally lizzie Maguire', 'time': 1670926096, 'resto': 24130572}]",1670926096,0.0,0.0,34.0,12.0
91,24130490,,,12/11/22(Sun)08:20:59,Anonymous,ylyl,,1670347110918995,.webm,320,576,138,250,1670764859430694,1670764859,RYjkME/88kVKsHJ2OJ4WWQ==,197568,0,,ylyl,80,32,"[{'no': 24142513, 'now': '12/13/22(Tue)00:39:26', 'name': 'Anonymous', 'com': '<a href=""#p24141179"" class=""quotelink"">&gt;&gt;24141179</a><br>I remember tripping hard as fuck on acid and went into a loophole with this video. I literally watched like 20 other versions of this. This shit really fried me.', 'time': 1670909966, 'resto': 24130490}, {'no': 24142516, 'now': '12/13/22(Tue)00:39:42', 'name': 'Anonymous', 'com': '<a href=""#p24132746"" class=""quotelink"">&gt;&gt;24132746</a><br>not funny. here is real funny one.', 'filename': 'black ruptured', 'ext': '.webm', 'w': 640, 'h': 640, 'tn_w': 125, 'tn_h': 125, 'tim': 1670909982893437, 'time': 1670909982, 'md5': 'EKTNOY0szzGU3Tx3ka5R/A==', 'fsize': 1018143, 'resto': 24130490}, {'no': 24142546, 'now': '12/13/22(Tue)00:47:47', 'name': 'Anonymous', 'com': '<a href=""#p24142516"" class=""quotelink"">&gt;&gt;24142516</a><br>lost<br>This website has ruined me', 'time': 1670910467, 'resto': 24130490}, {'no': 24142950, 'now': '12/13/22(Tue)02:29:04', 'name': 'Anonymous', 'com': '<a href=""#p24130669"" class=""quotelink"">&gt;&gt;24130669</a><br>that&#039;s fucked up. I hope the ground is okay', 'time': 1670916544, 'resto': 24130490}, {'no': 24143456, 'now': '12/13/22(Tue)05:04:24', 'name': 'Anonymous', 'com': '<a href=""#p24132746"" class=""quotelink"">&gt;&gt;24132746</a><br><a href=""#p24133245"" class=""quotelink"">&gt;&gt;24133245</a><br><a href=""#p24135819"" class=""quotelink"">&gt;&gt;24135819</a><br><a href=""#p24135852"" class=""quotelink"">&gt;&gt;24135852</a><br><a href=""#p24136605"" class=""quotelink"">&gt;&gt;24136605</a><br><a href=""#p24138946"" class=""quotelink"">&gt;&gt;24138946</a><br><a href=""#p24138950"" class=""quotelink"">&gt;&gt;24138950</a><br>More <a href=""#p24139960"" class=""quotelink"">&gt;&gt;24139960</a><br><a href=""#p24140386"" class=""quotelink"">&gt;&gt;24140386</a><br><a href=""#p24141179"" class=""quotelink"">&gt;&gt;24141179</a><br><a href=""#p24141188"" class=""quotelink"">&gt;&gt;24141188</a><br><a href=""#p24141192"" class=""quotelink"">&gt;&gt;24141192</a><br><a href=""#p24142119"" class=""quotelink"">&gt;&gt;24142119</a><br><a href=""#p24142325"" class=""quotelink"">&gt;&gt;24142325</a><br><a href=""#p24142402"" class=""quotelink"">&gt;&gt;24142402</a><br><a href=""#p24142409"" class=""quotelink"">&gt;&gt;24142409</a><br><a href=""#p24142516"" class=""quotelink"">&gt;&gt;24142516</a><br>lost hard', 'time': 1670925864, 'resto': 24130490}]",1670925864,0.0,0.0,75.0,31.0
92,24137978,,,12/12/22(Mon)09:32:49,Anonymous,GDP new edits,GDP new edits from me/ old edits welcome/ no splitscreen,295-1,.webm,720,400,250,138,1670855569635809,1670855569,lSruRzujbdEhwINN5MOdbA==,4047499,0,,gdp-new-edits,83,62,"[{'no': 24143257, 'now': '12/13/22(Tue)04:03:43', 'name': 'Anonymous', 'com': '<a href=""#p24143214"" class=""quotelink"">&gt;&gt;24143214</a><br>It&#039;s a deleted episode. Just search &quot;Girls Do Porn deleted episode Exotic&quot; even though this broad is just some kind of Spanish.', 'time': 1670922223, 'resto': 24137978}, {'no': 24143271, 'now': '12/13/22(Tue)04:06:39', 'name': 'Anonymous', 'com': '<a href=""#p24143144"" class=""quotelink"">&gt;&gt;24143144</a><br>They&#039;re called &quot;practice girls&quot; anon.', 'filename': '1661483453570064', 'ext': '.webm', 'w': 1770, 'h': 900, 'tn_w': 125, 'tn_h': 69, 'tim': 1670922399414497, 'time': 1670922399, 'md5': '5R1lBa4qhW+5J9qtpq2d0Q==', 'fsize': 4192896, 'resto': 24137978}, {'no': 24143338, 'now': '12/13/22(Tue)04:27:49', 'name': 'Anonymous', 'filename': '1669420946491141', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670923669091226, 'time': 1670923669, 'md5': 'ez//hN+32hgLEobWIwDUnQ==', 'fsize': 4101331, 'resto': 24137978}, {'no': 24143416, 'now': '12/13/22(Tue)04:50:55', 'name': 'Anonymous', 'filename': '1668470194375185', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 124, 'tn_h': 77, 'tim': 1670925055937041, 'time': 1670925055, 'md5': '5dLN4+tJ9T4qWiNNyhHkqg==', 'fsize': 4170695, 'resto': 24137978}, {'no': 24143447, 'now': '12/13/22(Tue)05:01:16', 'name': 'Anonymous', 'com': '<a href=""#p24143144"" class=""quotelink"">&gt;&gt;24143144</a><br>Quirkiness always indicates pretentiousness - overfocusing on other people&#039;s opinions and an addiction to approval. Such girls are easier to lead and fuck.', 'time': 1670925676, 'resto': 24137978}]",1670925676,0.0,0.0,78.0,59.0
93,24083783,,,12/03/22(Sat)19:26:30,Anonymous,Bleached,Haven&#039;t seen one in a while and i lost my whole collection besides this one.,Phonk House,.webm,1024,576,250,140,1670113590122135,1670113590,q5M0dvsqGbahKkk4tQx7mg==,2199710,0,,bleached,203,119,"[{'no': 24141531, 'now': '12/12/22(Mon)21:42:03', 'name': 'Anonymous', 'com': '<a href=""#p24116581"" class=""quotelink"">&gt;&gt;24116581</a><br>Sauce please and thank you!', 'time': 1670899323, 'resto': 24083783}, {'no': 24141564, 'now': '12/12/22(Mon)21:49:23', 'name': 'Anonymous', 'com': '<a href=""#p24100450"" class=""quotelink"">&gt;&gt;24100450</a><br>Same, it&#039;s the only thing that works anymore', 'time': 1670899763, 'resto': 24083783}, {'no': 24141902, 'now': '12/12/22(Mon)22:53:32', 'name': 'Anonymous', 'com': 'This shit is so cringe. In the same way that all the blacked shit is made for exclusively white cucks, this is made for exclusively asian/black cucks. It&#039;s just a bunch of cucks trying to prove who&#039;s the bigger cuck', 'time': 1670903612, 'resto': 24083783}, {'no': 24142196, 'now': '12/12/22(Mon)23:42:17', 'name': 'Anonymous', 'com': '<a href=""#p24104754"" class=""quotelink"">&gt;&gt;24104754</a><br>That&#039;s a song I haven&#039;t heard in nearly 2 decades. Damn', 'time': 1670906537, 'resto': 24083783}, {'no': 24143435, 'now': '12/13/22(Tue)04:56:42', 'name': 'Anonymous', 'com': '<a href=""#p24130720"" class=""quotelink"">&gt;&gt;24130720</a><br><span class=""quote"">&gt;like when you are trying to say the name of Winnie the Pooh&#039;s tiger friend and then say Nigger instead.</span>', 'filename': 'LMAO2', 'ext': '.gif', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670925402590356, 'time': 1670925402, 'md5': 'JjsCHy8/7lWTxhiv6Y5qPg==', 'fsize': 743070, 'resto': 24083783}]",1670925402,0.0,0.0,198.0,118.0
94,24143300,,,12/13/22(Tue)04:17:37,Anonymous,ylyl,,1643311183967,.webm,406,720,140,250,1670923057093071,1670923057,41Y5nChVdEuICRS3KfpXZQ==,1413150,0,,ylyl,5,4,"[{'no': 24143307, 'now': '12/13/22(Tue)04:20:04', 'name': 'Anonymous', 'filename': '1645467170845', 'ext': '.webm', 'w': 960, 'h': 720, 'tn_w': 125, 'tn_h': 93, 'tim': 1670923204770405, 'time': 1670923204, 'md5': 'agRGR/npqpEIw/PejgY1uQ==', 'fsize': 3960893, 'resto': 24143300}, {'no': 24143312, 'now': '12/13/22(Tue)04:21:02', 'name': 'Anonymous', 'filename': '1643549483713', 'ext': '.webm', 'w': 406, 'h': 720, 'tn_w': 70, 'tn_h': 125, 'tim': 1670923262376228, 'time': 1670923262, 'md5': 'cN9d0jAQMly5CH4hr/z31A==', 'fsize': 1831067, 'resto': 24143300}, {'no': 24143317, 'now': '12/13/22(Tue)04:22:19', 'name': 'Anonymous', 'filename': '1643316042055', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670923339771891, 'time': 1670923339, 'md5': 'pLcHe7Q2+uqekCMNBLcJxg==', 'fsize': 3150593, 'resto': 24143300}, {'no': 24143337, 'now': '12/13/22(Tue)04:27:47', 'name': 'Anonymous', 'filename': '1670517285639462', 'ext': '.webm', 'w': 480, 'h': 366, 'tn_w': 125, 'tn_h': 95, 'tim': 1670923667682376, 'time': 1670923667, 'md5': 'E2z9597LfVxyDnP4N8F7yw==', 'fsize': 2098103, 'resto': 24143300}, {'no': 24143432, 'now': '12/13/22(Tue)04:55:49', 'name': 'Anonymous', 'com': '<a href=""#p24143307"" class=""quotelink"">&gt;&gt;24143307</a><br>lost', 'time': 1670925349, 'resto': 24143300}]",1670925349,0.0,0.0,,
95,24121840,,,12/09/22(Fri)20:39:48,Anonymous,Ugly Old Men fucking hotties,,10929-1080p-Trim-3,.webm,1920,1080,250,140,1670636388412979,1670636388,yBJ+eygEnxVsL2MdBeI+IQ==,3217068,0,,ugly-old-men-fucking-hotties,94,34,"[{'no': 24140303, 'now': '12/12/22(Mon)17:21:37', 'name': 'Anonymous', 'com': '<a href=""#p24125182"" class=""quotelink"">&gt;&gt;24125182</a><br>https://fr.xhamster.com/videos/gf-s<wbr>hared-with-buddy-double-creampie-no<wbr>-bc-3855673', 'time': 1670883697, 'resto': 24121840}, {'no': 24141226, 'now': '12/12/22(Mon)20:39:09', 'name': 'Anonymous', 'com': 'sweet cat, that isthe name of that blonde', 'time': 1670895549, 'resto': 24121840}, {'no': 24141302, 'now': '12/12/22(Mon)20:54:31', 'name': 'Anonymous', 'com': '<a href=""#p24130045"" class=""quotelink"">&gt;&gt;24130045</a><br>Bless her heart', 'time': 1670896471, 'resto': 24121840}, {'no': 24142523, 'now': '12/13/22(Tue)00:42:33', 'name': 'Anonymous', 'com': '<a href=""#p24121913"" class=""quotelink"">&gt;&gt;24121913</a><br><a href=""#p24141226"" class=""quotelink"">&gt;&gt;24141226</a>', 'time': 1670910153, 'resto': 24121840}, {'no': 24143426, 'now': '12/13/22(Tue)04:54:04', 'name': 'Anonymous', 'com': '<a href=""#p24125567"" class=""quotelink"">&gt;&gt;24125567</a><br><a href=""#p24132422"" class=""quotelink"">&gt;&gt;24132422</a><br>It&#039;s Kate England in &quot;My Grandson&#039;s Girlfriends&quot;', 'time': 1670925244, 'resto': 24121840}]",1670925244,0.0,0.0,89.0,34.0
96,24085717,,,12/04/22(Sun)01:39:35,Anonymous,,Dance thread,1592977003350,.webm,608,600,249,246,1670135975482942,1670135975,xvZQoVyxAfDGqLQO3IG26A==,4171752,0,,dance-thread,285,98,"[{'no': 24138601, 'now': '12/12/22(Mon)11:49:30', 'name': 'Anonymous', 'com': '<a href=""#p24088001"" class=""quotelink"">&gt;&gt;24088001</a><br>is there anything more cringe than pretending you wouldn&#039;t fuck a cute little brunette through a wall? yes, buddy. you&#039;re too heterosexual for some faggotry like snugglepunk. you prefer real straight things like a &quot;str8&quot; dick', 'time': 1670863770, 'resto': 24085717}, {'no': 24140537, 'now': '12/12/22(Mon)18:11:15', 'name': 'Anonymous', 'com': 'bump', 'filename': 'video_2022-01-12_19-54-26', 'ext': '.webm', 'w': 432, 'h': 240, 'tn_w': 125, 'tn_h': 69, 'tim': 1670886675175113, 'time': 1670886675, 'md5': 'r3AuAtiMB+r4cWkpkJJW2w==', 'fsize': 1933915, 'resto': 24085717}, {'no': 24141444, 'now': '12/12/22(Mon)21:23:33', 'name': 'Anonymous', 'com': '<a href=""#p24115829"" class=""quotelink"">&gt;&gt;24115829</a><br>How much is the fish?', 'time': 1670898213, 'resto': 24085717}, {'no': 24143395, 'now': '12/13/22(Tue)04:44:51', 'name': 'Anonymous', 'com': '<a href=""#p24129651"" class=""quotelink"">&gt;&gt;24129651</a><br><br>Liilz - Glad U Came (Carmen Remix)', 'time': 1670924691, 'resto': 24085717}, {'no': 24143417, 'now': '12/13/22(Tue)04:51:15', 'name': 'Anonymous', 'com': '<a href=""#p24092257"" class=""quotelink"">&gt;&gt;24092257</a><br>this video made some dude go into a sex trip around the world after this hoe', 'time': 1670925075, 'resto': 24085717}]",1670925075,0.0,0.0,280.0,97.0
97,24134175,,,12/11/22(Sun)18:57:11,Anonymous,,Niggers rekt thread. Jannies cope.,1670618796025956 (1),.webm,180,320,140,250,1670803031961865,1670803031,poeg0AGnoWsMpu1fy5IQgA==,3169982,0,,niggers-rekt-thread-jannies-cope,325,84,"[{'no': 24143745, 'now': '12/13/22(Tue)06:50:48', 'name': 'Anonymous', 'com': '<a href=""#p24134175"" class=""quotelink"">&gt;&gt;24134175</a><br>I can smell your unwashed neckflap sweat from here.', 'time': 1670932248, 'resto': 24134175}, {'no': 24143756, 'now': '12/13/22(Tue)06:54:34', 'name': 'Anonymous', 'com': '<a href=""#p24143440"" class=""quotelink"">&gt;&gt;24143440</a><br>It was good for the mexican people when a cartel stopped dozens of buses full of civilians during a single day, raped and killed all the women and forced all the men to fight each other to the death, and forced the last survivor to become a hitman for a suicide mission with no chance of success?', 'time': 1670932474, 'resto': 24134175}, {'no': 24143765, 'now': '12/13/22(Tue)06:57:37', 'name': 'Anonymous', 'com': '<a href=""#p24140800"" class=""quotelink"">&gt;&gt;24140800</a><br>I saw one webm where the guy shot himself in the heart and it went through his back hitting the instructor kek', 'time': 1670932657, 'resto': 24134175}, {'no': 24143774, 'now': '12/13/22(Tue)07:00:21', 'name': 'Anonymous', 'com': '<a href=""#p24143486"" class=""quotelink"">&gt;&gt;24143486</a><br>Civilians have easy access to guns in every single European country except bongistan.<br>And gun ownership is very high in dozens of these countries.<br><a href=""#p24143494"" class=""quotelink"">&gt;&gt;24143494</a><br>You can&#039;t get arrested for words in my country. You amerimutt kikes still think Europe is one country with one set of laws, and you think its british law because you know absolutely fucking nothing about any other country.<br><br>You are really pathetic and evil, and all you kikes and shitskins will die a torturous, nightmarish end as punishment for your crimes against the Aryan race. Tick tock. Your time is running out.<br>In fact you have been so disrespectful to superior races that we might just invade and annihilate all your countries outside Europe too. Why would we give any mercy to savages after all the evil you have done?', 'time': 1670932821, 'resto': 24134175}, {'no': 24143805, 'now': '12/13/22(Tue)07:12:20', 'name': 'Anonymous', 'com': '<a href=""#p24143774"" class=""quotelink"">&gt;&gt;24143774</a><br>YEEEEEHAAAAAAWWWWW', 'time': 1670933540, 'resto': 24134175}]",1670933540,1.0,0.0,320.0,84.0
