,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,trip,filedeleted
0,1,1.0,1.0,12/20/15(Sun)07:21:09,Anonymous,Welcome to /wsr/ - Worksafe Requests,"This board is for:
<ul>
<li>Asking for help in finding an image or the source of an image, or more of a certain kind of image.</li>
<li>Asking for photoshop requests.</li>
<li>Asking for recommendations for a new anime or TV series to watch, or a new manga or comic series to read.</li>
<li>Asking for tech support or help with your homework.</li>
<li>Any other kind of work-safe request.</li>
</ul>
Once you have posted your request, please <a href=""https://boards.4chan.org/wsr/catalog"">check the catalog</a> for requests that you can help others with. <br>
All threads and images should pertain to &quot;work-safe&quot; material. For adult content please use <a href=""https://boards.4chan.org/r/"">/r/ - Requests</a> and for help with personal matters please use <a href=""https://boards.4chan.org/adv/"">/adv/ - Advice</a>.",wsr,.jpg,850.0,638.0,250.0,187.0,1450614069094.0,1450614069,uILud6oFylnlz6QfZpNBQA==,78567.0,0,mod,welcome-to-wsr-worksafe-requests,1,0,"[{'no': 279837, 'now': '03/13/17(Mon)10:41:19', 'name': 'Anonymous', 'com': '<p style=""color:#FF0000;font-size:150%;"">Do not post or request personal information (&quot;dox&quot;) or calls to invasion (&quot;raids&quot;).</p>\n<p><b>Personal army requests of any form are strictly forbidden.</b></p>\n<p style=""font-size:125%;"">WebM files with sound can now be uploaded!</p>', 'time': 1489416079, 'resto': 1, 'capcode': 'mod'}]",1489416085,,,,,,
132,1290981,,,12/05/22(Mon)20:56:33,Anonymous,Help me fill my soyjak collection,Post your favorites !,1669768243513567,.png,666.0,816.0,204.0,250.0,1670291793203636.0,1670291793,Wk9GpYEvarF3qR7t/Mwm2A==,150849.0,0,,help-me-fill-my-soyjak-collection,11,6,"[{'no': 1291334, 'now': '12/06/22(Tue)19:53:19', 'name': 'Anonymous', 'com': '<a href=""#p1291317"" class=""quotelink"">&gt;&gt;1291317</a><br>bro, tell me...', 'time': 1670374399, 'resto': 1290981}, {'no': 1291815, 'now': '12/08/22(Thu)00:34:54', 'name': 'Anonymous', 'com': '<a href=""#p1290981"" class=""quotelink"">&gt;&gt;1290981</a><br>Here&#039;s one I made myself a while back', 'filename': 'ima_f16056c', 'ext': '.png', 'w': 407, 'h': 649, 'tn_w': 78, 'tn_h': 125, 'tim': 1670477694397787, 'time': 1670477694, 'md5': 'XlwPXlbTJFYTDtKSvfeKMQ==', 'fsize': 23432, 'resto': 1290981}, {'no': 1291816, 'now': '12/08/22(Thu)00:40:39', 'name': 'Anonymous', 'com': 'i genuinely hate them', 'filename': 'ronaldo_wojak', 'ext': '.png', 'w': 1120, 'h': 989, 'tn_w': 125, 'tn_h': 110, 'tim': 1670478039632569, 'time': 1670478039, 'md5': 'eYWRU/aboXVv3xJjsIMX5Q==', 'fsize': 46184, 'resto': 1290981}, {'no': 1291846, 'now': '12/08/22(Thu)03:22:25', 'name': 'Anonymous', 'com': '<a href=""#p1291816"" class=""quotelink"">&gt;&gt;1291816</a><br><span class=""quote"">&gt;i genuinely hate them</span>', 'filename': 'Soyjak_Appear', 'ext': '.gif', 'w': 601, 'h': 658, 'tn_w': 114, 'tn_h': 125, 'tim': 1670487745493059, 'time': 1670487745, 'md5': 'CxCrjCHy+IH4Y1G95URauw==', 'fsize': 345599, 'resto': 1290981}, {'no': 1292126, 'now': '12/08/22(Thu)19:29:48', 'name': 'Anonymous', 'com': '<a href=""#p1290981"" class=""quotelink"">&gt;&gt;1290981</a><br>go to basedjak.party for more basedjaks!', 'time': 1670545788, 'resto': 1290981}]",1670545788,0.0,0.0,6.0,3.0,,
133,1292095,,,12/08/22(Thu)18:05:01,Anonymous,,anyone know her name,HJ1aVw4K_xwYfCNO,.webm,576.0,1024.0,140.0,250.0,1670540701459504.0,1670540701,Gl9p2EKBHuUS073yTMgEeQ==,2765777.0,0,,anyone-know-her-name,1,0,"[{'no': 1292117, 'now': '12/08/22(Thu)19:06:37', 'name': 'Anonymous', 'com': 'Her IG user is @lucii.ortiz116', 'time': 1670544397, 'resto': 1292095}]",1670544397,0.0,0.0,,,,
134,1291974,,,12/08/22(Thu)13:32:08,Anonymous,,Requesting petroleum and oil related webms,1582990283027,.webm,480.0,848.0,141.0,250.0,1670524328621493.0,1670524328,xlqLZJTfKACILhVw4hvqYA==,2149692.0,0,,requesting-petroleum-and-oil-related-webms,2,1,"[{'no': 1291975, 'now': '12/08/22(Thu)13:33:02', 'name': 'Anonymous', 'filename': '1625264273274', 'ext': '.webm', 'w': 640, 'h': 352, 'tn_w': 125, 'tn_h': 68, 'tim': 1670524382065452, 'time': 1670524382, 'md5': '2yNWCAVsbneQf8maJsVNeA==', 'fsize': 570779, 'resto': 1291974}, {'no': 1292115, 'now': '12/08/22(Thu)18:53:31', 'name': 'Anonymous', 'com': '<a href=""#p1291974"" class=""quotelink"">&gt;&gt;1291974</a><br><a href=""/wsr/thread/1291946#p1291946"" class=""quotelink"">&gt;&gt;1291946</a>', 'time': 1670543611, 'resto': 1291974}]",1670543611,0.0,0.0,,,,
135,1292038,,,12/08/22(Thu)15:15:13,Anonymous,,Can someone please change the colors from this ic and make them white?,1660167894494,.jpg,1240.0,1755.0,176.0,250.0,1670530513495775.0,1670530513,e39K3KyoP4lw3d+9pqb7OQ==,353672.0,0,,can-someone-please-change-the-colors-from-this-ic,4,2,"[{'no': 1292089, 'now': '12/08/22(Thu)17:54:10', 'name': 'Anonymous', 'com': '<a href=""#p1292038"" class=""quotelink"">&gt;&gt;1292038</a><br><span class=""quote"">&gt;Can someone please change the colors from this ic and make them white?</span>', 'filename': 'Untitled', 'ext': '.png', 'w': 1240, 'h': 1755, 'tn_w': 88, 'tn_h': 125, 'tim': 1670540050869921, 'time': 1670540050, 'md5': 'TxIMdD10Pgs2EKr8wXqBMg==', 'fsize': 39271, 'resto': 1292038}, {'no': 1292109, 'now': '12/08/22(Thu)18:35:37', 'name': 'Anonymous', 'com': '<a href=""#p1292089"" class=""quotelink"">&gt;&gt;1292089</a><br>i only want the reddish and green colors off, the black can stay', 'time': 1670542537, 'resto': 1292038}, {'no': 1292111, 'now': '12/08/22(Thu)18:45:19', 'name': 'Anonymous', 'com': '<a href=""#p1292038"" class=""quotelink"">&gt;&gt;1292038</a>', 'filename': '1670530513495775', 'ext': '.jpg', 'w': 1240, 'h': 1755, 'tn_w': 88, 'tn_h': 125, 'tim': 1670543119164151, 'time': 1670543119, 'md5': 'GapqGygzPQLpHA8WIhvbqA==', 'fsize': 269240, 'resto': 1292038}, {'no': 1292112, 'now': '12/08/22(Thu)18:46:43', 'name': 'Anonymous', 'com': '<a href=""#p1292111"" class=""quotelink"">&gt;&gt;1292111</a><br>thanks', 'time': 1670543203, 'resto': 1292038}]",1670543203,0.0,0.0,,,,
136,1292069,,,12/08/22(Thu)16:53:15,Anonymous,,Is there anyway one of you kind anons can point me to a place where i can download the Cocteau Twins discography with out going to an obvious fed hotspot like TPB?,Fihh6gDWQAA-WUK,.png,706.0,685.0,249.0,242.0,1670536395354991.0,1670536395,knNKkhZyo5bmjwm4Ve8mqA==,483081.0,0,,is-there-anyway-one-of-you-kind-anons-can-point,3,0,"[{'no': 1292074, 'now': '12/08/22(Thu)17:08:27', 'name': 'Anonymous', 'com': 'soulseek<br>and no one, not even the feds, care that you want to download that', 'time': 1670537307, 'resto': 1292069}, {'no': 1292093, 'now': '12/08/22(Thu)18:03:38', 'name': 'Anonymous', 'com': '<a href=""#p1292069"" class=""quotelink"">&gt;&gt;1292069</a><br><span class=""quote"">&gt;an obvious fed hotspot like TPB</span><br>You&#039;re so retarded it hurts', 'time': 1670540618, 'resto': 1292069}, {'no': 1292110, 'now': '12/08/22(Thu)18:39:17', 'name': 'Anonymous', 'com': '<a href=""#p1292069"" class=""quotelink"">&gt;&gt;1292069</a><br>Duckduckgo it adding site:rutracker.org', 'time': 1670542757, 'resto': 1292069}]",1670542757,0.0,0.0,,,,
137,1292105,,,12/08/22(Thu)18:28:32,Anonymous,Looking for an old spooky YouTube video,"Hi, me and my brother were talking about spooky and disturbing shit we found on YouTube and this old vid came up that we both saw (at different times, I think).<br>It was about the fear/phobia of unmoving or stationary objects, I can&#039;t remember its real name. (The phobia might be something different, we&#039;re ESLs but that&#039;s what we remember). After a few seconds of text about this fear the video would cut to some creepy black and white footage.<br>We can&#039;t really recall anything else about this video other than searching for it a few times in the past and finding nothing. <br><br>Thanks for any help in advance.",boomonster,.png,584.0,575.0,250.0,246.0,1670542112296704.0,1670542112,idt3C++mRKyN80bqMpec9Q==,449553.0,0,,looking-for-an-old-spooky-youtube-video,0,0,,1670542112,0.0,0.0,,,,
138,1291463,,,12/07/22(Wed)01:18:06,Anonymous,Lost movie - Any clue?,"A little bit of info:<br>When I was 12 (about 2005) my brother started bringing these obscure independent shitty horror movies from cons he attended. Me being an edgy 12 year old I always watched them with him. Out of all the dime a dozen gore fests I watched, one of them has floated in the back of the mind.<br><br>Shit we watched<br>https://letterboxd.com/mikeyfishhor<wbr>ror/list/90-00s-low-budget-fun/<br><br>The movie:<br><span class=""quote"">&gt;Guy and his girlfriend go to cabin to study a satanic old book (ripping on Evil Dead)</span><br><span class=""quote"">&gt;Dude looks like guy from 9th Gate, girl was generic sexy girl character.</span><br><span class=""quote"">&gt;Redneck guy takes notice and summons his group of hillbillies to attack couple at the cabin.</span><br><span class=""quote"">&gt;Rednecks all look like the same stereotype but leader is a knock off Mickey Knox with ponytail.</span><br><span class=""quote"">&gt;They rape and kill the girl.</span><br><span class=""quote"">&gt;Dude comes back, becomes enraged.</span><br><span class=""quote"">&gt;Uses book to summon dark powers, long shot of him repeating passages staring into camera images flickering on his eyes and windows, thunder breaks and tree limb flies through window ending sequence.</span><br><span class=""quote"">&gt;He hunts the rednecks down and kills them brutally in a chase sequence.</span><br><span class=""quote"">&gt;The leader is killed in front of the cabin (now burning).</span><br><br><br>Does anyone remember this movie? I&#039;m hoping to find it. I&#039;ve searched countless gore horror indie sites and lists but can&#039;t find it.",SOV,.png,939.0,585.0,250.0,155.0,1670393886058622.0,1670393886,yHUTilnj261lw0bf7ggvHA==,351717.0,0,,lost-movie-any-clue,3,0,"[{'no': 1291596, 'now': '12/07/22(Wed)12:52:05', 'name': 'Anonymous', 'com': 'Bump', 'time': 1670435525, 'resto': 1291463}, {'no': 1291808, 'now': '12/07/22(Wed)23:48:36', 'name': 'Anonymous', 'com': 'Bump 6', 'time': 1670474916, 'resto': 1291463}, {'no': 1292101, 'now': '12/08/22(Thu)18:19:42', 'name': 'Anonymous', 'com': 'Bumo', 'time': 1670541582, 'resto': 1291463}]",1670541582,0.0,0.0,,,,
139,1291767,,,12/07/22(Wed)22:18:45,Anonymous,,Does anybody have that fucking insane TikTok WebM with the Chinese people and the flying and teeth and that old lady who tries to spray the bees with gas and shit? You know the one.,download,.jpg,241.0,209.0,241.0,209.0,1670469525145113.0,1670469525,3ehRrYCHbLpq8ntyswhReA==,7623.0,0,,does-anybody-have-that-fucking-insane-tiktok-webm,2,0,"[{'no': 1291769, 'now': '12/07/22(Wed)22:20:30', 'name': 'Anonymous', 'com': 'It start with some guy tied up and he uses flying teeth to save himself or something and then an old lady chases him around.', 'time': 1670469630, 'resto': 1291767}, {'no': 1292084, 'now': '12/08/22(Thu)17:34:41', 'name': 'Anonymous', 'com': 'Bump.', 'time': 1670538881, 'resto': 1291767}]",1670538881,0.0,0.0,,,,
140,1292078,,,12/08/22(Thu)17:16:07,Anonymous,,"There was a short webm <br>2 boys playing football/soccer, <br>one pushes the other<br>kick and misses<br>and then the pushed gets almost fucked by the dog",celebration,.png,1814.0,2052.0,221.0,250.0,1670537767858287.0,1670537767,qkuN/sL6Wh2QADMQgH4JUw==,2277860.0,0,,there-was-a-short-webm,0,0,,1670537767,0.0,0.0,,,,
141,1292067,,,12/08/22(Thu)16:48:43,Anonymous,,How do I find answers to online quizzes in the source code of the website (e.g. Pearson) because I am at my wits fucking end trying to do stats homework,disapproval,.jpg,700.0,693.0,250.0,247.0,1670536123668133.0,1670536123,W3F+lcZ24qPTKzlnzdy38A==,28156.0,0,,how-do-i-find-answers-to-online-quizzes-in-the,1,0,"[{'no': 1292070, 'now': '12/08/22(Thu)16:53:55', 'name': 'Anonymous', 'com': '<a href=""#p1292067"" class=""quotelink"">&gt;&gt;1292067</a><br>If it&#039;s even remotely competently programmed, the validation will be done on the server and the answers won&#039;t be in anything sent to the client.', 'time': 1670536435, 'resto': 1292067}]",1670536435,0.0,0.0,,,,
142,1292012,,,12/08/22(Thu)14:25:38,Anonymous,,media with this kinda of tone or atmosphere<br>https://youtu.be/2z_8biyPzhE,1670458572892473,.jpg,1600.0,1417.0,250.0,221.0,1670527538678592.0,1670527538,Fi5f7SqWxiXQE7+MxUYldw==,1778208.0,0,,media-with-this-kinda-of-tone-or-atmosphere,1,0,"[{'no': 1292066, 'now': '12/08/22(Thu)16:48:17', 'name': 'Anonymous', 'com': 'the running man<br>rollerball<br>the blood of heroes<br>tron', 'time': 1670536097, 'resto': 1292012}]",1670536097,0.0,0.0,,,,
143,1291733,,,12/07/22(Wed)21:11:54,Anonymous,,"What are some good &quot;Literally me&quot; Ryan Gosling movies?<br>I watched Drive and blade runner, enjoyed them, but a place beyond the pines was disappointing after the whole window incident and police officer arc.",__m16a1_and_m16a1_girls_frontline_and_2_more_drawn_by_darkpulsegg__1b93c4ef0f33f43efe7ed85ce00d8933,.jpg,1400.0,830.0,250.0,148.0,1670465514536241.0,1670465514,G5PE7w8z9D7+fthc4A2JMw==,926573.0,0,,what-are-some-good-literally-me-ryan-gosling,5,0,"[{'no': 1291747, 'now': '12/07/22(Wed)21:51:24', 'name': 'Anonymous', 'com': '<a href=""#p1291733"" class=""quotelink"">&gt;&gt;1291733</a><br>The Notebook', 'time': 1670467884, 'resto': 1291733}, {'no': 1291755, 'now': '12/07/22(Wed)22:03:24', 'name': 'Anonymous', 'com': '<a href=""#p1291747"" class=""quotelink"">&gt;&gt;1291747</a><br>My three older sisters liked that one, I avoided watching it because it seems like some cringe ass love story only a woman would like, is that not true?', 'time': 1670468604, 'resto': 1291733}, {'no': 1291843, 'now': '12/08/22(Thu)03:06:49', 'name': 'Anonymous', 'com': '<a href=""#p1291733"" class=""quotelink"">&gt;&gt;1291733</a><br>Only God Forgives<br>Lars and the Real Girl', 'time': 1670486809, 'resto': 1291733}, {'no': 1291905, 'now': '12/08/22(Thu)09:54:55', 'name': 'Anonymous', 'com': '<a href=""#p1291755"" class=""quotelink"">&gt;&gt;1291755</a><br>Grow up you child', 'time': 1670511295, 'resto': 1291733}, {'no': 1292055, 'now': '12/08/22(Thu)16:16:59', 'name': 'Anonymous', 'com': '<a href=""#p1291905"" class=""quotelink"">&gt;&gt;1291905</a><br>Romantic films are for women and faggots.', 'time': 1670534219, 'resto': 1291733}]",1670534219,0.0,0.0,,,,
144,1291835,,,12/08/22(Thu)02:37:07,Anonymous,,Can someone put something in front of that trash can? Pls anon,98933BDE-E82D-4A5D-B252-5724B448DC19,.jpg,1761.0,2586.0,170.0,250.0,1670485027316980.0,1670485027,gq+6yo2OVjyE6CEMe/vLIg==,1929370.0,0,,can-someone-put-something-in-front-of-that-trash,13,2,"[{'no': 1292010, 'now': '12/08/22(Thu)14:22:04', 'name': 'Anonymous', 'com': '<a href=""#p1292008"" class=""quotelink"">&gt;&gt;1292008</a><br>what did you put in your profile?', 'time': 1670527324, 'resto': 1291835}, {'no': 1292020, 'now': '12/08/22(Thu)14:37:49', 'name': 'Anonymous', 'com': '<a href=""#p1292010"" class=""quotelink"">&gt;&gt;1292010</a><br><br>My profile had nothing on it. I’ve been banned from apps many times before but this time, no idea why', 'time': 1670528269, 'resto': 1291835}, {'no': 1292029, 'now': '12/08/22(Thu)15:03:09', 'name': 'Anonymous', 'com': 'Maybe you should read the ToS before joining a service so you actually know what&#039;s allowed or not allowed', 'time': 1670529789, 'resto': 1291835}, {'no': 1292047, 'now': '12/08/22(Thu)15:39:43', 'name': 'Anonymous', 'com': '<a href=""#p1292010"" class=""quotelink"">&gt;&gt;1292010</a><br>He got banned for using someone else&#039;s pic', 'time': 1670531983, 'resto': 1291835}, {'no': 1292049, 'now': '12/08/22(Thu)15:51:54', 'name': 'Anonymous', 'com': '<a href=""#p1292029"" class=""quotelink"">&gt;&gt;1292029</a><br><br>My only theory is that I got banned for messaging so many girls, that they may have thought I was a bot. I would message every girl with a copypasta of “Could be fun “ or<br>“If the vibe is right “ , something like that', 'time': 1670532714, 'resto': 1291835}]",1670532714,0.0,0.0,8.0,2.0,,
145,1291978,,,12/08/22(Thu)13:39:48,Anonymous,,Anyone got the link to the video this horrific psychopath made?,1668516240695289,.jpg,647.0,724.0,223.0,250.0,1670524788063054.0,1670524788,2eY7Tj9N6R4tgsV8vH0scA==,60706.0,0,,anyone-got-the-link-to-the-video-this-horrific,6,2,"[{'no': 1291993, 'now': '12/08/22(Thu)13:57:17', 'name': 'Anonymous', 'com': 'What&#039;s the context for this lady? I see her for first time and she looks like your average ooh so crazzzy attention whore, not an psychopath', 'filename': 'Tumblr_l_13209343628293', 'ext': '.jpg', 'w': 600, 'h': 991, 'tn_w': 75, 'tn_h': 125, 'tim': 1670525837281694, 'time': 1670525837, 'md5': 'E7vXx5s7wq6nTAOuKoBWmQ==', 'fsize': 83891, 'resto': 1291978}, {'no': 1291997, 'now': '12/08/22(Thu)14:04:56', 'name': 'Anonymous', 'com': '<a href=""#p1291993"" class=""quotelink"">&gt;&gt;1291993</a><br>She got herself fired over it, so she probably is an actual loony.<br>https://twitter.com/scotchypoli/sta<wbr>tus/1533283615315922944', 'time': 1670526296, 'resto': 1291978}, {'no': 1292016, 'now': '12/08/22(Thu)14:28:24', 'name': 'Anonymous', 'com': '<a href=""#p1291990"" class=""quotelink"">&gt;&gt;1291990</a><br>But I am going into battle, I need it', 'time': 1670527704, 'resto': 1291978}, {'no': 1292017, 'now': '12/08/22(Thu)14:29:47', 'name': 'Anonymous', 'com': '<a href=""#p1291993"" class=""quotelink"">&gt;&gt;1291993</a><br>She&#039;s some HR manager literally shaking and screaming that if you think you can post right wing beliefs on social media and still get hired for a job that you&#039;re crazy.<br><br><a href=""#p1291997"" class=""quotelink"">&gt;&gt;1291997</a><br><span class=""quote"">&gt;She got herself fired over it</span><br>No way. There is some justice left in this world?', 'time': 1670527787, 'resto': 1291978}, {'no': 1292045, 'now': '12/08/22(Thu)15:32:31', 'name': 'Anonymous', 'com': '<a href=""#p1292017"" class=""quotelink"">&gt;&gt;1292017</a><br><a href=""#p1291997"" class=""quotelink"">&gt;&gt;1291997</a><br>Thank you both<br>Actually, I think that the funniest thing about her is that not only she did those theatrical faces (which is appearently a custom on tiktok for some reason) but she also used some sort of gleaming filter on her eyes (you can see how it&#039;s not covering them perfectly when she moves suddenly, like on the screenshot) to make herself seem even more like a lunatic', 'filename': 'Screenshot_20221208-212502_Firefox Nightly', 'ext': '.jpg', 'w': 1200, 'h': 1192, 'tn_w': 125, 'tn_h': 124, 'tim': 1670531551424086, 'time': 1670531551, 'md5': 'Gns22BjyJiczZOT/PyW9Eg==', 'fsize': 637212, 'resto': 1291978}]",1670531551,0.0,0.0,1.0,0.0,,
146,1292043,,,12/08/22(Thu)15:25:53,Anonymous,,Please make a soijak version of this,4A05B46B-A408-4191-9A33-94E342046430,.jpg,1200.0,900.0,250.0,187.0,1670531153539042.0,1670531153,6VhV4YT/8BJH1WKhNFuraQ==,225676.0,0,,please-make-a-soijak-version-of-this,0,0,,1670531153,0.0,0.0,,,,
147,1292031,,,12/08/22(Thu)15:04:56,Anonymous,,"I&#039;m not sure if this is the correct place to post this, so if you believe it best suited for another board please redirect me.<br><br>I&#039;ve had this iPad 6s since it came out, it was meant to be used as a tablet for digital art but I found a better replacement since. It has barely been used, nearly pristine. My Uncle has a 7 month old that I wish to gift the iPad to for Christmas. The thing is, I am wondering if it&#039;s possible to change the system to be one of an Amazon Fire Kids version? If so, do any of you have any websites to better direct me? Any help is greatly appreciated.<br><br>Thanks for your help!",1,.png,503.0,387.0,250.0,192.0,1670529896568453.0,1670529896,oZ7b71JPPb0P4pqeqWWmEQ==,306962.0,0,,im-not-sure-if-this-is-the-correct-place-to-post,1,0,"[{'no': 1292041, 'now': '12/08/22(Thu)15:21:07', 'name': 'Anonymous', 'com': '<a href=""#p1292031"" class=""quotelink"">&gt;&gt;1292031</a><br><span class=""quote"">&gt;I am wondering if it&#039;s possible to change the system to be one of an Amazon Fire Kids version?</span><br>No, ipads only run iOS.<br>What you can do is adopt it into apple&#039;s parental controls system, then what apps are on it, what it can access, what it&#039;s been up to and so on can be managed from a remote iPhone or iPad that&#039;s set up as its parent. You can then use Guided Access to lock the kids ipad in a single app; there probably exists some kind of all-in-one kids app with a simple UI you can lock them in, but I haven&#039;t looked.', 'time': 1670530867, 'resto': 1292031}]",1670530867,0.0,0.0,,,,
148,1291928,,,12/08/22(Thu)11:34:43,Anonymous,,This gif is a draw over of some Asian with a growth disorder<br>I need the original,1670505158304,.gif,255.0,241.0,250.0,236.0,1670517283274895.0,1670517283,MCY8zdOyTB64v/kazr+yPQ==,1836550.0,0,,this-gif-is-a-draw-over-of-some-asian-with-a,6,5,"[{'no': 1291984, 'now': '12/08/22(Thu)13:42:23', 'name': 'Anonymous', 'com': '<a href=""#p1291972"" class=""quotelink"">&gt;&gt;1291972</a><br>Have the unedited?<br>Also thanks', 'time': 1670524943, 'resto': 1291928}, {'no': 1291991, 'now': '12/08/22(Thu)13:54:17', 'name': 'Anonymous', 'com': '<a href=""#p1291972"" class=""quotelink"">&gt;&gt;1291972</a><br>Here&#039;s my reconstruction of the original image', 'filename': '1661207717603539', 'ext': '.jpg', 'w': 1803, 'h': 1068, 'tn_w': 124, 'tn_h': 74, 'tim': 1670525657846115, 'time': 1670525657, 'md5': 'J0MKx5I1gQFQcSjT7BN1cQ==', 'fsize': 738415, 'resto': 1291928}, {'no': 1292025, 'now': '12/08/22(Thu)14:53:28', 'name': 'Anonymous', 'com': '<a href=""#p1291984"" class=""quotelink"">&gt;&gt;1291984</a><br>unedited', 'filename': '1626278560925', 'ext': '.png', 'w': 847, 'h': 503, 'tn_w': 125, 'tn_h': 74, 'tim': 1670529208693190, 'time': 1670529208, 'md5': 'YIh7ofpEX01puvOLijFgHg==', 'fsize': 541342, 'resto': 1291928}, {'no': 1292027, 'now': '12/08/22(Thu)14:58:06', 'name': 'Anonymous', 'com': 'possibly original screenshot and source<br>https://youtu.be/eellHso4JTU?t=1557<wbr>5<br>he&#039;s called TheShy, in other images it&#039;s not THIS bad', 'filename': '1616358299910', 'ext': '.png', 'w': 1462, 'h': 794, 'tn_w': 125, 'tn_h': 67, 'tim': 1670529486474958, 'time': 1670529486, 'md5': 'bW6I3iK3QccDxA5B7mu1aQ==', 'fsize': 2083103, 'resto': 1291928}, {'no': 1292028, 'now': '12/08/22(Thu)14:59:42', 'name': 'Anonymous', 'com': 'and the original trace from the OP', 'filename': '1627501640344', 'ext': '.png', 'w': 517, 'h': 488, 'tn_w': 125, 'tn_h': 117, 'tim': 1670529582771315, 'time': 1670529582, 'md5': 'Yb2DuU0PVCwfRCat4nrq2g==', 'fsize': 66731, 'resto': 1291928}]",1670529582,0.0,0.0,1.0,1.0,,
