,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
138,605542,,,06/19/22(Sun)20:16:50,Anonymous,,Can someone share the template 4 a cardboard human skull? Vince or the weird chinese one with eyeballs. I want 2 make it using clear acrilic 4 a &quot;crystal skull&quot; look.,i,.jpg,320,320,250,250,1655684210594,1655684210,ru8yVjLn9C1RwzINQM3u1w==,13032,0,,can-someone-share-the-template-4-a-cardboard,3,1,,,"[{'no': 605549, 'now': '06/20/22(Mon)16:30:13', 'name': 'Anonymous', 'com': 'Found something similar on thingiverse:<br><br>https://www.thingiverse.com/thing:7<wbr>58447', 'time': 1655757013, 'resto': 605542}, {'no': 605680, 'now': '06/27/22(Mon)12:08:58', 'name': 'Anonymous', 'com': 'I think this is it: https://www.ameede.com/assembly-sku<wbr>ll/<br><br>By the way if you are into that style, you can pretty much download any STL file for 3D printing from sites like Thingiverse. Then convert it into vectors for laser cutting with Autodesk 123D Make.', 'time': 1656346138, 'resto': 605542}, {'no': 605742, 'now': '06/29/22(Wed)12:36:01', 'name': 'Anonymous', 'com': 'was just looking for the exact same thing earlier today and found this. Can&#039;t verify if it&#039;s any good since I haven&#039;t had a chance to open it yet.<br><br>https://3axis.co/laser-cut-3d-woode<wbr>n-skull-cdr-file/p7ymk0r7/', 'filename': 'skull', 'ext': '.jpg', 'w': 1080, 'h': 1058, 'tn_w': 125, 'tn_h': 122, 'tim': 1656520561067, 'time': 1656520561, 'md5': 'hWIqUZO/8s8PvbkfmFyMhw==', 'fsize': 234332, 'resto': 605542}]",1664515584,0.0,0.0,
139,589410,,,02/05/21(Fri)07:08:56,Anonymous,Stencils general,"Share yours!<br><br>the last thread reached the image limit<br><span class=""deadlink"">&gt;&gt;552867</span>",doot doot whiteback,.png,2485,3513,176,250,1612526936010,1612526936,o7GBrmmQVpNG1QZCHurgLw==,155587,0,,stencils-general,128,113,123.0,108.0,"[{'no': 607824, 'now': '09/19/22(Mon)09:13:16', 'name': 'byron', 'filename': 'IMG_20220919_084718856~2', 'ext': '.jpg', 'w': 2250, 'h': 2925, 'tn_w': 96, 'tn_h': 125, 'tim': 1663593196972125, 'time': 1663593196, 'md5': 'KNfo+QfO0Y6fCBFhTzwkxw==', 'fsize': 1596011, 'resto': 589410}, {'no': 607825, 'now': '09/19/22(Mon)09:15:36', 'name': 'byron', 'filename': 'IMG_20220919_084742192~2', 'ext': '.jpg', 'w': 2238, 'h': 2899, 'tn_w': 96, 'tn_h': 125, 'tim': 1663593336766406, 'time': 1663593336, 'md5': 'rSZiGpWctXMbspvlg+f05Q==', 'fsize': 844807, 'resto': 589410}, {'no': 607826, 'now': '09/19/22(Mon)09:18:02', 'name': 'byron', 'filename': 'IMG_20220919_084812292~2', 'ext': '.jpg', 'w': 2250, 'h': 3197, 'tn_w': 87, 'tn_h': 125, 'tim': 1663593482761592, 'time': 1663593482, 'md5': 'rRQqq6LDnrtrh0ppQ7j9JA==', 'fsize': 1630437, 'resto': 589410}, {'no': 607827, 'now': '09/19/22(Mon)09:19:50', 'name': 'byron', 'filename': 'IMG_20220919_084841120~2', 'ext': '.jpg', 'w': 2233, 'h': 2975, 'tn_w': 93, 'tn_h': 125, 'tim': 1663593590784864, 'time': 1663593590, 'md5': '5IfcWrymsrrgNSNwUnBY7Q==', 'fsize': 995942, 'resto': 589410}, {'no': 607828, 'now': '09/19/22(Mon)09:21:25', 'name': 'byron', 'filename': 'IMG_20220919_084906761~2', 'ext': '.jpg', 'w': 2250, 'h': 2943, 'tn_w': 95, 'tn_h': 125, 'tim': 1663593685867119, 'time': 1663593685, 'md5': 'qeNR1whSeZ7ZZt0nocuGiA==', 'fsize': 1697081, 'resto': 589410}]",1664515523,0.0,0.0,
140,605301,,,06/06/22(Mon)22:17:15,Anonymous,,I want to make an origami elephant for my girlfriend. I have never done origami though. What&#039;s an easy recipe?,origami-elephant-instructions-00-5916b8f33df78c7a8ca23a5a,.jpg,2132,1599,250,187,1654568235453,1654568235,Q+TAUGH1nIKq1xAwKkAI1w==,128853,0,,i-want-to-make-an-origami-elephant-for-my,11,8,6.0,3.0,"[{'no': 606007, 'now': '07/09/22(Sat)20:00:30', 'name': 'Anonymous', 'com': '<a href=""#p606005"" class=""quotelink"">&gt;&gt;606005</a>', 'filename': 'Elephant and Mammoth', 'ext': '.pdf', 'w': 1, 'h': 1, 'tn_w': 96, 'tn_h': 124, 'tim': 1657411230643, 'time': 1657411230, 'md5': '7qxJwI4czJmxJAuWDjpWbA==', 'fsize': 507753, 'resto': 605301}, {'no': 606025, 'now': '07/10/22(Sun)09:03:26', 'name': 'Anonymous', 'com': '<a href=""#p605301"" class=""quotelink"">&gt;&gt;605301</a><br>It&#039;s maybe slightly intermediate or high-beginner, but Tadashi Mori&#039;s baby elephant on youtube looks very cute', 'filename': 'mqdefault', 'ext': '.jpg', 'w': 320, 'h': 180, 'tn_w': 125, 'tn_h': 70, 'tim': 1657458206959, 'time': 1657458206, 'md5': 'Aais6XlFp9OlF2uu7SJwFw==', 'fsize': 10515, 'resto': 605301}, {'no': 606254, 'now': '07/21/22(Thu)22:44:57', 'name': 'Anonymous', 'com': '<a href=""#p605301"" class=""quotelink"">&gt;&gt;605301</a><br>i made this elephant for my mother at least 10 years ago, she still has it and loves it.<br><br>rick beech (RIP), &quot;the origami handbook.&quot; level is probably beginner+ / intermediate.<br><br>i only have the phys book so dumping pics...', 'filename': '1649419217817', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1658457897358219, 'time': 1658457897, 'md5': 'E+m74QMIc5pQvMRlKOdPmg==', 'fsize': 3062663, 'resto': 605301}, {'no': 606255, 'now': '07/21/22(Thu)22:46:07', 'name': 'Anonymous', 'com': '<a href=""#p606254"" class=""quotelink"">&gt;&gt;606254</a><br>2/3', 'filename': '1644103141870', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1658457967966699, 'time': 1658457967, 'md5': 'oMEUtT3mzvcii4XRpqH2Qw==', 'fsize': 3141596, 'resto': 605301}, {'no': 606256, 'now': '07/21/22(Thu)22:47:17', 'name': 'Anonymous', 'com': '<a href=""#p606255"" class=""quotelink"">&gt;&gt;606255</a><br>3/3<br><br>btw the tanteidan convention books (mentioned in the intro) are some of the best i&#039;ve ever seen', 'filename': '1629449329320', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1658458037941871, 'time': 1658458037, 'md5': '9Dtmzldm7N5iIMpRQiJkAA==', 'fsize': 2904177, 'resto': 605301}]",1664515382,0.0,0.0,
141,605080,,,05/28/22(Sat)02:14:46,Anonymous,Creator search.,"Hi /anons/,<br>I found back pic related with other old folds of mine, but cannot remember who is the designer of that rooster.<br>In spite of my poor folding skills, does any of you have any idea of whose model it is by looking at the picture?<br>Thanks in advance for your help.",rooster,.jpg,951,945,249,248,1653718486459,1653718486,+nGGoeOYwmzC9mL2iT+QwA==,149432,0,,creator-search,5,0,,,"[{'no': 605178, 'now': '06/01/22(Wed)04:44:24', 'name': 'Anonymous', 'com': 'Nobody can help?<br>I tried image search, but it didn&#039;t give me anything useful...', 'time': 1654073064, 'resto': 605080}, {'no': 605319, 'now': '06/07/22(Tue)15:02:16', 'name': 'Anonymous', 'com': '<a href=""#p605178"" class=""quotelink"">&gt;&gt;605178</a><br>Rooster by Meng Weining (212moving). Diagram can be found in the book Chinese New Year Origami 2017.', 'time': 1654628536, 'resto': 605080}, {'no': 605567, 'now': '06/22/22(Wed)06:02:58', 'name': 'Anonymous', 'com': '<a href=""#p605319"" class=""quotelink"">&gt;&gt;605319</a><br>Thanks (and sorry for the late answer)!<br>Not sure it is this model though, but it looks similar indeed. I&#039;ll try to fold it and compare with my old model.', 'time': 1655892178, 'resto': 605080}, {'no': 606259, 'now': '07/21/22(Thu)23:55:55', 'name': 'Anonymous', 'com': 'It&#039;s origami chicken by kyohei katsuta.', 'time': 1658462155, 'resto': 605080}, {'no': 606262, 'now': '07/22/22(Fri)04:46:29', 'name': 'Anonymous', 'com': '<a href=""#p606259"" class=""quotelink"">&gt;&gt;606259</a><br>That&#039;s it indeed.<br>Thanks a lot for your help!', 'time': 1658479589, 'resto': 605080}]",1664515181,0.0,0.0,
142,607505,,,09/04/22(Sun)17:18:00,ednargalip,back after a decade,"I was told this board needs more build pics, so here´re the models I build in 2 the first 2 weeks after taking a decade-long break from the hobby<br><br>say nice things about them",01afaeb5-e316-4483-b217-bee995e7ef3f,.jpg,1600,1200,250,187,1662326280879276,1662326280,Bq6JVtj3DnPPMLmdRLxmng==,138818,0,,back-after-a-decade,38,8,33.0,8.0,"[{'no': 607887, 'now': '09/23/22(Fri)15:35:59', 'name': 'Anonymous', 'com': '<a href=""#p607886"" class=""quotelink"">&gt;&gt;607886</a><br>Please consider trading files with me then. I shared my trade email if you want to contact me. 100% private and anonymous, and I won&#039;t re-share it if you don&#039;t want to. I also have a lot of his stuff that I do not share anymore from the old files, so I completely get it. I just want it for myself', 'time': 1663961759, 'resto': 607505}, {'no': 607890, 'now': '09/23/22(Fri)18:21:15', 'name': 'Anonymous', 'com': '<a href=""#p607886"" class=""quotelink"">&gt;&gt;607886</a><br>Are you really that dumb? Well of course you are..he probably don&#039;t know what you did..but he obviously know who he share it for..and then he just blocked whoever he shares it previously for..so yeah..tough luck shithead..like anybody Will risk that..so yeah..keep dreaming the &quot;i always get what i want&quot; thing moron..try wanting a brain..you desperately need it..', 'time': 1663971675, 'resto': 607505}, {'no': 607891, 'now': '09/23/22(Fri)18:24:48', 'name': 'Anonymous', 'com': '<a href=""#p607890"" class=""quotelink"">&gt;&gt;607890</a><br>God, that daddy-issues are really deep with you, huh? Just can&#039;t wrap that empty head of yours around the fact that I have been doing this for 2 years and YES, working like a charm :) sorry to dissapoint your whining bitchass assumptions, but not all of us are braindead idiots and we know how to trade stuff around. Guess SV just isn&#039;t that great FBI-expert that sniffs out everybody like you think he does. Or you probably tried it yourself and got banned since your are a dumbfuck :D good riddance from the SV-community, we don&#039;t need you. Now go cry in a corner', 'time': 1663971888, 'resto': 607505}, {'no': 607914, 'now': '09/24/22(Sat)21:34:19', 'name': 'gloomybearfangirl', 'com': 'thats so cool how did you do that', 'time': 1664069659, 'resto': 607505}, {'no': 607917, 'now': '09/25/22(Sun)06:15:50', 'name': 'ednargalip', 'com': '<a href=""#p607914"" class=""quotelink"">&gt;&gt;607914</a><br>how did I do what?', 'time': 1664100950, 'resto': 607505}]",1664515085,0.0,0.0,
143,604626,,,05/08/22(Sun)02:03:04,Anonymous,Teach me how to make origami anons,,23A995D9-AB59-4249-8F13-E7E7E48C5C6F,.jpg,250,201,250,201,1651989784535,1651989784,IUxxVCPIWfy+Wubedx8DtQ==,6453,0,,teach-me-how-to-make-origami-anons,12,1,7.0,1.0,"[{'no': 607791, 'now': '09/16/22(Fri)14:47:43', 'name': 'Anonymous', 'com': '<a href=""#p607777"" class=""quotelink"">&gt;&gt;607777</a><br>Origami to Astonish and Amuse - Jeremy Shafer', 'time': 1663354063, 'resto': 604626}, {'no': 607806, 'now': '09/17/22(Sat)17:03:45', 'name': 'Anonymous', 'com': '<a href=""#p604626"" class=""quotelink"">&gt;&gt;604626</a><br>same desu, i sometimes mistype pol and come here and its exaclt what i think.<br>It looks like something i would love to do but cant get started seriously.', 'time': 1663448625, 'resto': 604626}, {'no': 607807, 'now': '09/17/22(Sat)19:51:31', 'name': 'Anonymous', 'com': '<a href=""#p604626"" class=""quotelink"">&gt;&gt;604626</a><br>just like<br>fold paper', 'time': 1663458691, 'resto': 604626}, {'no': 607836, 'now': '09/19/22(Mon)16:28:59', 'name': 'Anonymous', 'com': '<a href=""#p607768"" class=""quotelink"">&gt;&gt;607768</a><br>What&#039;s this book name', 'time': 1663619339, 'resto': 604626}, {'no': 607839, 'now': '09/20/22(Tue)01:59:23', 'name': 'Anonymous', 'com': '<a href=""#p607836"" class=""quotelink"">&gt;&gt;607836</a><br>see<br><a href=""#p607791"" class=""quotelink"">&gt;&gt;607791</a>', 'time': 1663653563, 'resto': 604626}]",1664514979,0.0,0.0,
144,603738,,,04/08/22(Fri)08:49:19,Your friendly neighborhood beggar,I need origami pet island by fuchimoto muneji,I need origami pet island by fuchimoto muneji. If you want something in return then i will provide you with the diagram of any model in the same author&#039;s insect book,IMG20220405095340,.jpg,3120,4160,187,250,1649422159655,1649422159,r54jlbkhTJnPekBYUQtPhA==,2316778,0,,i-need-origami-pet-island-by-fuchimoto-muneji,7,0,2.0,0.0,"[{'no': 603792, 'now': '04/09/22(Sat)17:42:04', 'name': 'Anonymous', 'com': 'https://youtu.be/bA2DdctsUYo', 'time': 1649540524, 'resto': 603738}, {'no': 603825, 'now': '04/11/22(Mon)06:09:47', 'name': 'Your friendly neighborhood beggar', 'com': 'Wrong crab anon', 'time': 1649671787, 'resto': 603738}, {'no': 603858, 'now': '04/12/22(Tue)08:27:13', 'name': 'Anonymous', 'com': '<a href=""#p603738"" class=""quotelink"">&gt;&gt;603738</a><br> Google the whole title followed by free pdf', 'time': 1649766433, 'resto': 603738}, {'no': 607241, 'now': '09/03/22(Sat)17:25:23', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;607232</span><br>Looks like Obama in his Easter outfit.', 'time': 1662240323, 'resto': 603738}, {'no': 607454, 'now': '09/03/22(Sat)18:37:25', 'name': 'Anonymous', 'com': '<a href=""#p603738"" class=""quotelink"">&gt;&gt;603738</a><br>Pet Island isn&#039;t going to be shared.', 'time': 1662244645, 'resto': 603738}]",1664514339,0.0,0.0,
145,600525,,,11/21/21(Sun)01:43:20,bootyhole,Chibi Rei MIA,Can someone help me find this papercraft ? I have the PDO file for it but I cannot open PDO on my laptop since I don&#039;t have Pepakura.,unnamed,.jpg,512,322,250,157,1637477000429,1637477000,V5UA9z5zGTKC5ZhfsVIL5g==,46022,0,,chibi-rei-mia,10,1,5.0,0.0,"[{'no': 603315, 'now': '03/26/22(Sat)18:06:50', 'name': 'Anonymous', 'com': '<a href=""#p600525"" class=""quotelink"">&gt;&gt;600525</a><br>gib PDO', 'time': 1648332410, 'resto': 600525}, {'no': 607659, 'now': '09/10/22(Sat)20:49:38', 'name': 'Anonymous', 'com': '<a href=""#p600525"" class=""quotelink"">&gt;&gt;600525</a><br>If you&#039;re still wanting it just send me the pdo and I&#039;ll send back the pdf', 'time': 1662857378, 'resto': 600525}, {'no': 607662, 'now': '09/11/22(Sun)05:13:39', 'name': 'Anonymoose', 'com': '<a href=""#p600525"" class=""quotelink"">&gt;&gt;600525</a><br>Not OP but was able to find the file doing a reverse image search and added the accessories that came in that file (Helmets &amp; Shoulder) and combined it all into one PDF.<br><br>Enjoy!', 'filename': 'chibi_rei_w_accessories', 'ext': '.pdf', 'w': 1, 'h': 1, 'tn_w': 88, 'tn_h': 125, 'tim': 1662887619656619, 'time': 1662887619, 'md5': 'f4oJOlOdjQMTlvMZg40eBQ==', 'fsize': 3628769, 'resto': 600525}, {'no': 607663, 'now': '09/11/22(Sun)05:18:53', 'name': 'Anonymoose', 'com': 'And in case anyone wanted just the PDOs here they are :)<br><br>https://www.mediafire.com/file/o2g0<wbr>07n5hfkk0t2/Neon_Genesis_Evangelion<wbr>_-_SD_Rei_Ayanami_Figure_Papercraft<wbr>.rar/file', 'time': 1662887933, 'resto': 600525}, {'no': 607666, 'now': '09/11/22(Sun)08:00:58', 'name': 'ednargalip', 'com': '<a href=""#p607663"" class=""quotelink"">&gt;&gt;607663</a><br>much obliged', 'time': 1662897658, 'resto': 600525}]",1664513967,0.0,0.0,
146,606510,,,08/01/22(Mon)07:39:04,Anonymous,,Centro Diffusion Origami Post &#039; em.,images (47),.jpg,185,272,170,250,1659353944397473,1659353944,LplEjy3/3tTq5OCcxPTROg==,6336,0,,centro-diffusion-origami-post-em,12,0,7.0,0.0,"[{'no': 606563, 'now': '08/05/22(Fri)18:26:56', 'name': 'Anonymous', 'com': '<a href=""#p606517"" class=""quotelink"">&gt;&gt;606517</a><br>I got Robinson&#039;s Origami Love book, Origami Memories by Schneider, etc... Have a few convention books too for BOS magazine, Pajarita, etc', 'time': 1659738416, 'resto': 606510}, {'no': 606564, 'now': '08/05/22(Fri)19:21:05', 'name': 'Anonymous', 'com': '<a href=""#p606563"" class=""quotelink"">&gt;&gt;606563</a><br>I have all of those, and so does everyone else.', 'time': 1659741665, 'resto': 606510}, {'no': 606568, 'now': '08/06/22(Sat)12:12:58', 'name': 'Anonymous', 'com': '<a href=""#p606556"" class=""quotelink"">&gt;&gt;606556</a><br> Gilad only lists content he doesn&#039;t give diagrams unless your a friend and I&#039;m not able to offer up my ass for free books', 'time': 1659802378, 'resto': 606510}, {'no': 606569, 'now': '08/06/22(Sat)12:15:26', 'name': 'Anonymous', 'com': 'I&#039;m might join a years membership CDO and download everything although I doubt they have every back issue in electronic format Similarly same for access to other online conventions', 'time': 1659802526, 'resto': 606510}, {'no': 607710, 'now': '09/13/22(Tue)15:11:23', 'name': 'Anonymous', 'com': '<a href=""#p606563"" class=""quotelink"">&gt;&gt;606563</a><br> Show me the convention books you got .no tanteidan though', 'time': 1663096283, 'resto': 606510}]",1664513905,0.0,0.0,
147,605058,,,05/27/22(Fri)04:18:54,Anonymous,help a newfag in po,my teacher asked us as the final project to design our own character and make a papertoy out of it 8no he never teached us shit about any of this)<br>I&#039;m an absoute dumbass and i can barely do basic origami. Any recommendations to make this as easy as possible? He specifically asked to not make &quot;cuties with box heads&quot;,717wzDs+QBL._SY500_,.jpg,461,500,230,250,1653639534169,1653639534,6du2SmscRToXj8mH4OXVRA==,15560,0,,help-a-newfag-in-po,5,0,,,"[{'no': 605073, 'now': '05/27/22(Fri)19:25:22', 'name': 'Anonymous', 'com': 'your best bet would to learn basic 3d modeling and make a pattern with pepakura<br>good luck', 'time': 1653693922, 'resto': 605058}, {'no': 605110, 'now': '05/29/22(Sun)14:23:29', 'name': 'Anonymous', 'com': '<a href=""#p605058"" class=""quotelink"">&gt;&gt;605058</a><br><span class=""quote"">&gt;cuties with box heads</span><br>How about robot? They are generally &quot;boxy&quot; so it&#039;s sorta workaround. It could be knock off transformer with simple very angular body that you can then cover with shitload of accessories so it&#039;s not so obvious, even add some moving parts if you feel lucky. <br>Either print some patterns, use coloured paper or seal and paint it. <br>Either use thicker paper/single layer carton or if you choose copy paper stuff it with tissue paper so it won&#039;t buckle when handled carelesly.', 'time': 1653848609, 'resto': 605058}, {'no': 605231, 'now': '06/03/22(Fri)05:49:22', 'name': 'Anonymous', 'com': '<a href=""#p605058"" class=""quotelink"">&gt;&gt;605058</a><br> What about Kirigami or multi unit Origami?', 'time': 1654249762, 'resto': 605058}, {'no': 606784, 'now': '08/20/22(Sat)11:59:53', 'name': 'Anonymous', 'com': '<a href=""#p605058"" class=""quotelink"">&gt;&gt;605058</a><br>do this the easy way then:<br><span class=""quote"">&gt;find some tutorials on how to make sr-71 or f-22</span><br><span class=""quote"">&gt;draw a decepticon logo on the fuselage and wings</span><br><span class=""quote"">&gt;tell the guy that the plane is a character from transformers, jetfire or starscream depending on what you picked</span><br><span class=""quote"">&gt;profit</span><br>I also like the <a href=""#p605073"" class=""quotelink"">&gt;&gt;605073</a> idea of using pepakura', 'time': 1661011193, 'resto': 605058}, {'no': 607348, 'now': '09/03/22(Sat)18:07:03', 'name': 'Anonymous', 'com': '<a href=""#p605110"" class=""quotelink"">&gt;&gt;605110</a><br>this', 'time': 1662242823, 'resto': 605058}]",1664513773,0.0,0.0,
148,607742,,,09/14/22(Wed)12:19:55,Hanz,Want to share some free papercraft templates I created.,I will be adding more every other week: https://www.hanzmade.net/papercraft<wbr><br><br>You also can follow my new papercraft YouTube channel: https://www.youtube.com/channel/UCo<wbr>Q4YXpZ79w8peNE5CUDiYA<br><br>Hope you all like them :),Thumbnail_website,.jpg,1920,1080,250,140,1663172395916704,1663172395,w/u4sVGGIPXieGNJvKHr0w==,496216,0,,want-to-share-some-free-papercraft-templates-i,35,1,30.0,1.0,"[{'no': 607799, 'now': '09/17/22(Sat)01:05:10', 'name': 'Anonymous', 'com': '<a href=""#p607792"" class=""quotelink"">&gt;&gt;607792</a><br>Yeah as a kid dotted line means to cut solid line means to fold, but as you grow older those two things switch. because when you fold papercraft you want to be able to see the sculpture so a low opacity dotted line is a better indicator for fold and solids are better for cuts. A solid line for fold loses it&#039;s realism.<br>I would look up some other crafts youtuber for video ideas like, Gio San Pedro(he does gundam), Hanabira(minitures), Tiny Craft World, Yoshiny yo, 밤부Bs, juneのペーパークラフト<br>Also put up more photos on your IG', 'time': 1663391110, 'resto': 607742}, {'no': 607801, 'now': '09/17/22(Sat)03:20:35', 'name': 'Anonymous', 'com': '<a href=""#p607792"" class=""quotelink"">&gt;&gt;607792</a><br>Didn&#039;t expect toxic people on 4CHAN of all places? Damn your dumb as bread. Stale bread at that', 'time': 1663399235, 'resto': 607742}, {'no': 607802, 'now': '09/17/22(Sat)03:56:38', 'name': 'Anonymous', 'com': '<a href=""#p607752"" class=""quotelink"">&gt;&gt;607752</a><br>Thank you :)', 'time': 1663401398, 'resto': 607742}, {'no': 607803, 'now': '09/17/22(Sat)04:56:15', 'name': 'Anonymous', 'com': '<a href=""#p607802"" class=""quotelink"">&gt;&gt;607802</a><br>your whale cum', 'time': 1663404975, 'resto': 607742}, {'no': 607804, 'now': '09/17/22(Sat)08:14:27', 'name': 'Hanz', 'com': '<a href=""#p607799"" class=""quotelink"">&gt;&gt;607799</a><br><br>That&#039;s really interesting! Thanks for sharing your thoughts with me! I need to think about that because I really don&#039;t know who will be my target, maybe kids or maybe people who are into papercrafting.<br><br>Anyway I will be sharing more templates here and see how it goes. Would be lovely to see how people build them, as I haven&#039;t done anyone of my templates hahaha (shame on me!)<br><br>All those YouTube channels are really great, specially Gio San Padro, is just incredible, thanks for sharing mate!<br><br>I feel IG is dying, a lot of people (bigger YouTubers like Peter Mackinnon) are complaining about the exposure and engagement of IG... Is there any other platform or website you recommend?<br><br>Thanks a million! :)', 'time': 1663416867, 'resto': 607742}]",1664521346,0.0,0.0,
