,no,sticky,closed,now,name,sub,com,time,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,filename,ext,w,h,tn_w,tn_h,tim,md5,fsize,bumplimit,imagelimit
94,4767633,,,10/05/22(Wed)08:51:33,Anonymous,,"Motorsport.<br><br>I like MotoGP, SBK and TT/Road Racing, but that would be a dead thread.",1664974293,0,,motorsport,190,92,185.0,89.0,"[{'no': 4861935, 'now': '12/06/22(Tue)05:03:15', 'name': 'Anonymous', 'com': 'Imagine being in the woods at night and you hear this.', 'filename': '1670260887146', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670320995555539, 'time': 1670320995, 'md5': 'cf8EVX2iU3PPS0yMYmgWPw==', 'fsize': 5155024, 'resto': 4767633}, {'no': 4862371, 'now': '12/06/22(Tue)11:32:18', 'name': 'Anonymous', 'com': '<a href=""#p4820896"" class=""quotelink"">&gt;&gt;4820896</a><br>This was the American Le Mans series (I say was because its now called IMSA) at Petit Le Mans (Road Atlanta in Georgia). The cars being followed was a Porsche iirc 996 lmp and a Ferrari 312? I am shit with numbers, but everything else should be okay.', 'time': 1670344338, 'resto': 4767633}, {'no': 4864415, 'now': '12/08/22(Thu)00:48:45', 'name': 'Anonymous', 'filename': 'Jaguar XJR 14 demonic noise!', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670478525411289, 'time': 1670478525, 'md5': 'ZDLIJ7v59ZBB21KsF7vbzw==', 'fsize': 2374774, 'resto': 4767633}, {'no': 4866382, 'now': '12/09/22(Fri)12:54:21', 'name': 'Anonymous', 'com': '<a href=""#p4852247"" class=""quotelink"">&gt;&gt;4852247</a><br><span class=""quote"">&gt;lately</span><br>Anon, the album that cover is on is 8 years old.', 'time': 1670608461, 'resto': 4767633}, {'no': 4866401, 'now': '12/09/22(Fri)13:09:02', 'name': 'Anonymous', 'com': '<a href=""#p4777481"" class=""quotelink"">&gt;&gt;4777481</a><br><span class=""quote"">&gt;F1 is safe as houses. It hasn&#039;t been dangerous for years.</span>', 'filename': '1616783230100', 'ext': '.webm', 'w': 960, 'h': 540, 'tn_w': 125, 'tn_h': 70, 'tim': 1670609342447208, 'time': 1670609342, 'md5': 'zV2fgUmEMoj3Gb3B4MZslA==', 'fsize': 3145376, 'resto': 4767633}]",1670609342,2011PortugueseGP,.webm,1280.0,720.0,250.0,140.0,1664974293869423.0,ooKVDrtV//ZHsYtD4+CRyA==,5557994.0,0.0,0.0
95,4834530,,,11/17/22(Thu)16:13:32,Anonymous,Trance Music Thread,"Your typical semiannual trance thread, oldskool psy edition.<br><br>All trance music subgenres are welcome (Psy, uplifting, hard, prog, etc.)<br>Other trancey (trance-derivative and adjacent) genres also allowed (Trouse, prog &amp; deep house, melodic techno, early hardstyle, etc.)<br><br>Previous thread: <span class=""deadlink"">&gt;&gt;4564151</span>",1668719612,0,,trance-music-thread,123,82,118.0,78.0,"[{'no': 4865003, 'now': '12/08/22(Thu)11:01:41', 'name': 'Anonymous', 'com': '<a href=""#p4862973"" class=""quotelink"">&gt;&gt;4862973</a>', 'filename': 'wsaEan-ogyk', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670515301902319, 'time': 1670515301, 'md5': 'BcwjfsE2wFq7nss2UWJXRg==', 'fsize': 2913310, 'resto': 4834530}, {'no': 4865016, 'now': '12/08/22(Thu)11:14:56', 'name': 'Anonymous', 'com': '<a href=""#p4862973"" class=""quotelink"">&gt;&gt;4862973</a>', 'filename': '72WxCSwBjl0', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670516096915575, 'time': 1670516096, 'md5': '06mWEfAfbuc7jV5BT68EvQ==', 'fsize': 3010654, 'resto': 4834530}, {'no': 4866296, 'now': '12/09/22(Fri)11:26:07', 'name': 'Anonymous', 'com': 'bump', 'time': 1670603167, 'resto': 4834530}, {'no': 4866362, 'now': '12/09/22(Fri)12:36:33', 'name': 'Anonymous', 'com': 'Punchunella - San Trancisco', 'filename': 'p2270E_TZDE', 'ext': '.webm', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670607393386369, 'time': 1670607393, 'md5': 'e4/K8Lzy1FRvRz9J9C0cdg==', 'fsize': 4374756, 'resto': 4834530}, {'no': 4866393, 'now': '12/09/22(Fri)13:04:31', 'name': 'Anonymous', 'com': 'Anyone know the this track? Shazam doesn&#039;t give valid results, original YT vid doesn&#039;t have a source either.', 'filename': 'Techno Trance Acid Set 2021 Please Rave Harder Fear N Loathing', 'ext': '.webm', 'w': 416, 'h': 238, 'tn_w': 125, 'tn_h': 71, 'tim': 1670609071073753, 'time': 1670609071, 'md5': 'UD0TFazOfMYN/Hr/ONd/XA==', 'fsize': 5253388, 'resto': 4834530}]",1670609071,Miranda - Year 2000,.webm,600.0,600.0,250.0,250.0,1668719612900285.0,7MYHzs/lHgD/HXJ956csdQ==,3225014.0,0.0,0.0
96,4862419,,,12/06/22(Tue)12:48:05,Anonymous,Early covid,Coronachan is giving me fever. Post your early Coronas.,1670348885,0,,early-covid,36,21,31.0,20.0,"[{'no': 4865997, 'now': '12/09/22(Fri)05:07:22', 'name': 'Anonymous', 'filename': '1645474142955', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670580442309074, 'time': 1670580442, 'md5': '+MP2qkvFIEZBcCuiXmp2kQ==', 'fsize': 908973, 'resto': 4862419}, {'no': 4866104, 'now': '12/09/22(Fri)07:13:57', 'name': 'Anonymous', 'com': '<a href=""#p4862419"" class=""quotelink"">&gt;&gt;4862419</a><br>Someone make a loop of her doing &quot;that walk&quot;. If you know what I mean.', 'time': 1670588037, 'resto': 4862419}, {'no': 4866360, 'now': '12/09/22(Fri)12:35:48', 'name': 'Anonymous', 'com': '<a href=""#p4865905"" class=""quotelink"">&gt;&gt;4865905</a><br>That&#039;s racist. Chinks are filthy subhumans who eat everything that move and sell it is pest ridden wetmarket. That&#039;s the politically correct opinion.', 'time': 1670607348, 'resto': 4862419}, {'no': 4866365, 'now': '12/09/22(Fri)12:38:39', 'name': 'Anonymous', 'com': '<a href=""#p4862419"" class=""quotelink"">&gt;&gt;4862419</a><br>Can&#039;t even bench 185 baka', 'time': 1670607519, 'resto': 4862419}, {'no': 4866387, 'now': '12/09/22(Fri)12:59:15', 'name': 'Anonymous', 'com': '<a href=""#p4863680"" class=""quotelink"">&gt;&gt;4863680</a><br>mate im in med school 4/6, everybody around me is sick and they all repeat &#039;there is an influenza outbreak&#039; where the same shit was fucking covid last year.<br>you can make people believe whatever bullshit with enough media power.', 'time': 1670608755, 'resto': 4862419}]",1670608755,Early coronachan,.webm,640.0,360.0,250.0,140.0,1670348885678080.0,WqDrGP/CkB3Z19xd1l7+vg==,4768004.0,0.0,0.0
97,4828990,,,11/14/22(Mon)02:21:28,Anonymous,Motivational/Feels Thread,"They often blend together. We&#039;ll all make it eventually, God willing.",1668410488,0,,motivationalfeels-thread,114,44,109.0,43.0,"[{'no': 4862839, 'now': '12/06/22(Tue)19:13:06', 'name': 'Anonymous', 'filename': '1635351095923', 'ext': '.webm', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670371986920110, 'time': 1670371986, 'md5': 'YZaW0zy9qwFgilh527FcyA==', 'fsize': 3901548, 'resto': 4828990}, {'no': 4862857, 'now': '12/06/22(Tue)19:40:46', 'name': 'Anonymous', 'com': '<a href=""#p4828990"" class=""quotelink"">&gt;&gt;4828990</a><br>anyone know what artwork that is at 0:03 ? don&#039;t think I&#039;ve ever seen that, really nice', 'time': 1670373646, 'resto': 4828990}, {'no': 4864104, 'now': '12/07/22(Wed)19:08:51', 'name': 'Anonymous', 'com': '<a href=""#p4829614"" class=""quotelink"">&gt;&gt;4829614</a><br><span class=""quote"">&gt;animated banners with music</span><br>Those were great threads', 'time': 1670458131, 'resto': 4828990}, {'no': 4866259, 'now': '12/09/22(Fri)10:44:21', 'name': 'Anonymous', 'com': '<a href=""#p4828990"" class=""quotelink"">&gt;&gt;4828990</a><br>this song has no right being this good', 'time': 1670600661, 'resto': 4828990}, {'no': 4866386, 'now': '12/09/22(Fri)12:58:27', 'name': 'Anonymous', 'com': '<a href=""#p4832250"" class=""quotelink"">&gt;&gt;4832250</a><br>https://www.youtube.com/watch?v=4KB<wbr>2xignE6c', 'time': 1670608707, 'resto': 4828990}]",1670608707,mgmt,.webm,640.0,360.0,250.0,140.0,1668410488865518.0,VG0Wc0LmYDGFrsJX4kjg9w==,6100742.0,0.0,0.0
98,4828975,,,11/14/22(Mon)02:07:41,Anonymous,amv thread,"previous <span class=""deadlink"">&gt;&gt;4772973</span>",1668409661,0,,amv-thread,173,132,168.0,128.0,"[{'no': 4863797, 'now': '12/07/22(Wed)13:52:34', 'name': 'Anonymous', 'com': '<a href=""#p4863720"" class=""quotelink"">&gt;&gt;4863720</a><br>You know about trace.moe, right?<br><span class=""quote"">&gt;Ore ga Ojou-sama Gakkou ni &#039;Shomin Sample&#039; Toshite Gets-sareta - 02 (BD 1280x720 x264 AAC).mp4 00:18:19/00:23:42</span>', 'time': 1670439154, 'resto': 4828975}, {'no': 4866317, 'now': '12/09/22(Fri)11:44:23', 'name': 'Anonymous', 'filename': '20130225_[AMV] Schizophrenia', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670604263567471, 'time': 1670604263, 'md5': '3D34U0n7qfaYj6QGrrLsOw==', 'fsize': 5799668, 'resto': 4828975}, {'no': 4866341, 'now': '12/09/22(Fri)12:14:58', 'name': 'Anonymous', 'filename': '20080714_Baccano Swing! AMV', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 93, 'tim': 1670606098788484, 'time': 1670606098, 'md5': 'dMUvfkVZpNy+FKOieejATg==', 'fsize': 5936390, 'resto': 4828975}, {'no': 4866353, 'now': '12/09/22(Fri)12:27:53', 'name': 'Anonymous', 'filename': 'kodomo', 'ext': '.webm', 'w': 500, 'h': 500, 'tn_w': 125, 'tn_h': 125, 'tim': 1670606873335887, 'time': 1670606873, 'md5': 'Fcf97Qe7akrvFT1FD3PeGg==', 'fsize': 2715130, 'resto': 4828975}, {'no': 4866385, 'now': '12/09/22(Fri)12:57:35', 'name': 'Anonymous', 'filename': 'guilty crown in your arms tonight', 'ext': '.webm', 'w': 600, 'h': 338, 'tn_w': 125, 'tn_h': 70, 'tim': 1670608655229540, 'time': 1670608655, 'md5': '29atgJMehsdwa60CZsFf4A==', 'fsize': 3667826, 'resto': 4828975}]",1670608655,[Amv] All the right moves (HD) [xshmiq],.webm,640.0,360.0,250.0,140.0,1668409661190685.0,TyRppsyr3l3x08jIaMRUdg==,5756325.0,0.0,0.0
99,4829708,,,11/14/22(Mon)14:32:01,Anonymous,,high speed edits,1668454321,0,,high-speed-edits,207,58,202.0,57.0,"[{'no': 4865848, 'now': '12/09/22(Fri)00:42:31', 'name': 'Anonymous', 'com': '<a href=""#p4848171"" class=""quotelink"">&gt;&gt;4848171</a><br>what&#039;s this schizo music from?', 'time': 1670564551, 'resto': 4829708}, {'no': 4865964, 'now': '12/09/22(Fri)04:11:50', 'name': 'Anonymous', 'com': '<a href=""#p4861430"" class=""quotelink"">&gt;&gt;4861430</a><br>holy kino', 'time': 1670577110, 'resto': 4829708}, {'no': 4866023, 'now': '12/09/22(Fri)05:33:50', 'name': 'Anonymous', 'com': '<a href=""#p4860905"" class=""quotelink"">&gt;&gt;4860905</a><br>And sore eyes', 'time': 1670582030, 'resto': 4829708}, {'no': 4866040, 'now': '12/09/22(Fri)05:53:14', 'name': 'Anonymous', 'filename': '1634215962876', 'ext': '.webm', 'w': 640, 'h': 640, 'tn_w': 125, 'tn_h': 125, 'tim': 1670583194682341, 'time': 1670583194, 'md5': 'flC8Wqe5lL3mglU6cMmISg==', 'fsize': 5759318, 'resto': 4829708}, {'no': 4866356, 'now': '12/09/22(Fri)12:33:07', 'name': 'Anonymous', 'com': '<a href=""#p4860149"" class=""quotelink"">&gt;&gt;4860149</a><br>lil darkie is trash', 'time': 1670607187, 'resto': 4829708}]",1670607187,SchizoLoli,.webm,300.0,300.0,250.0,250.0,1668454321729979.0,wDsOndfRK76VPRdwiU8Mpg==,5337566.0,0.0,0.0
100,4859346,,,12/04/22(Sun)11:09:27,Anonymous,Webms that make you feel,"webms that make you feel literally any feely feel. Anger, Happiness, Deepness, Edgy, Rage, Sadness, Jolly, etc. You choose, as long as it makes (you) feel",1670170167,0,,webms-that-make-you-feel,87,45,82.0,41.0,"[{'no': 4866280, 'now': '12/09/22(Fri)11:16:26', 'name': 'Anonymous', 'filename': 'Mopedcel Kino', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670602586465603, 'time': 1670602586, 'md5': 'Eoum2Kwz7le3PhLR5avPGw==', 'fsize': 6148413, 'resto': 4859346}, {'no': 4866337, 'now': '12/09/22(Fri)12:09:08', 'name': 'Anonymous', 'filename': 'maid', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670605748670153, 'time': 1670605748, 'md5': 'rkuxt8T8tayJuJ53cyAo6Q==', 'fsize': 3970187, 'resto': 4859346}, {'no': 4866348, 'now': '12/09/22(Fri)12:23:26', 'name': 'Anonymous', 'filename': '1653458128382', 'ext': '.webm', 'w': 200, 'h': 266, 'tn_w': 93, 'tn_h': 125, 'tim': 1670606606239108, 'time': 1670606606, 'md5': 'uzbRw3BfZlniO8JuA7sumg==', 'fsize': 3755642, 'resto': 4859346}, {'no': 4866350, 'now': '12/09/22(Fri)12:24:05', 'name': 'Anonymous', 'com': '<a href=""#p4866337"" class=""quotelink"">&gt;&gt;4866337</a><br>Maids were so commonplace before, read early 20th century magazines and you&#039;ll find regular people looking for maid jobs in ads. Today I just find scams and big corporations looking to rob you.', 'time': 1670606645, 'resto': 4859346}, {'no': 4866351, 'now': '12/09/22(Fri)12:25:05', 'name': 'Anonymous', 'filename': '1661344316282955', 'ext': '.webm', 'w': 334, 'h': 200, 'tn_w': 125, 'tn_h': 74, 'tim': 1670606705963921, 'time': 1670606705, 'md5': 'nHpkBrNABzXnNQ37k9W6mg==', 'fsize': 2728295, 'resto': 4859346}]",1670606705,aesthetic,.webm,720.0,404.0,250.0,140.0,1670170167916255.0,79SJKgBJLQ0jlrIxHnwpyw==,2053280.0,0.0,0.0
101,4828868,,,11/14/22(Mon)00:24:42,Anonymous,"TedK+Industrial/modern society, technology hate thread","No TedK thread? Read the unabomber manifesto, we are all fucked.",1668403482,0,,tedkindustrialmodern-society-technology-hate,130,35,125.0,35.0,"[{'no': 4863969, 'now': '12/07/22(Wed)17:03:53', 'name': 'Anonymous', 'com': '<a href=""#p4863459"" class=""quotelink"">&gt;&gt;4863459</a><br><a href=""#p4857353"" class=""quotelink"">&gt;&gt;4857353</a><br>it could have used better direction<br>worth watching? eh. maybe', 'time': 1670450633, 'resto': 4828868}, {'no': 4864133, 'now': '12/07/22(Wed)19:31:37', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4849885</span><br><span class=""quote"">&gt;muh third worlders!!</span><br>Now these people(often children) get to breathe in dangerous chemicals and occasionally try to kill themselves because of poor working conditions.', 'time': 1670459497, 'resto': 4828868}, {'no': 4864878, 'now': '12/08/22(Thu)07:53:18', 'name': 'Anonymous', 'com': '<a href=""#p4856817"" class=""quotelink"">&gt;&gt;4856817</a><br>The video depicts mass industralised animal slaughter. It doesn&#039;t say meat is murder. Try harder next time.', 'time': 1670503998, 'resto': 4828868}, {'no': 4865464, 'now': '12/08/22(Thu)18:08:22', 'name': 'Anonymous', 'com': '<a href=""#p4856817"" class=""quotelink"">&gt;&gt;4856817</a><br>Shooting a rabbit is different than fucking a chicken&#039;s DNA so hard it can&#039;t stand then shoving it in a cage with a thousand others.', 'time': 1670540902, 'resto': 4828868}, {'no': 4866343, 'now': '12/09/22(Fri)12:18:49', 'name': 'Anonymous', 'com': '<a href=""#p4863969"" class=""quotelink"">&gt;&gt;4863969</a><br>I fell asleep halfway through and haven&#039;t been able to finish it since. It&#039;s not boring, just so so slow.', 'time': 1670606329, 'resto': 4828868}]",1670606329,1667573909982001,.webm,1280.0,720.0,250.0,140.0,1668403482157933.0,k5o/NJzQ1bq5Y6GGNG3FiA==,5305614.0,0.0,0.0
102,4866041,,,12/09/22(Fri)05:55:14,Anonymous,,ITT we play: is it autism or drugs?,1670583314,0,,itt-we-play-is-it-autism-or-drugs,6,4,1.0,1.0,"[{'no': 4866043, 'now': '12/09/22(Fri)05:57:54', 'name': 'Anonymous', 'filename': '1669128672771643', 'ext': '.webm', 'w': 300, 'h': 480, 'tn_w': 78, 'tn_h': 125, 'tim': 1670583474754983, 'time': 1670583474, 'md5': '4sYO/VFSPN/v3KyD6Zq9GA==', 'fsize': 6187347, 'resto': 4866041}, {'no': 4866047, 'now': '12/09/22(Fri)06:02:34', 'name': 'Anonymous', 'com': '<a href=""#p4866041"" class=""quotelink"">&gt;&gt;4866041</a><br>autism on drugs<br><br><a href=""#p4866042"" class=""quotelink"">&gt;&gt;4866042</a><br>drugs<br><br><a href=""#p4866043"" class=""quotelink"">&gt;&gt;4866043</a><br>autism', 'time': 1670583754, 'resto': 4866041}, {'no': 4866183, 'now': '12/09/22(Fri)08:51:51', 'name': 'Anonymous', 'filename': '1guy1boot', 'ext': '.webm', 'w': 576, 'h': 720, 'tn_w': 100, 'tn_h': 125, 'tim': 1670593911832111, 'time': 1670593911, 'md5': 'Xkvz7yIlFPKV2MGmQ1L97Q==', 'fsize': 1997133, 'resto': 4866041}, {'no': 4866285, 'now': '12/09/22(Fri)11:18:56', 'name': 'Anonymous', 'filename': 'Steve Spiros, Easy Going', 'ext': '.webm', 'w': 426, 'h': 240, 'tn_w': 125, 'tn_h': 70, 'tim': 1670602736306291, 'time': 1670602736, 'md5': 'Ns0FaQNmFBuPI+z2QX8HLQ==', 'fsize': 5212877, 'resto': 4866041}, {'no': 4866342, 'now': '12/09/22(Fri)12:15:57', 'name': 'Anonymous', 'com': '<a href=""#p4866183"" class=""quotelink"">&gt;&gt;4866183</a><br>I don&#039;t want to play anymore.', 'time': 1670606157, 'resto': 4866041}]",1670606157,Steve Ballmer Going Crazy on Stage,.webm,324.0,240.0,250.0,185.0,1670583314888039.0,hpa7/jPvlW1TYqBC/AyImQ==,6190671.0,0.0,0.0
103,4857075,,,12/02/22(Fri)20:13:01,Anonymous,Deranged memes,Post stuff like this.,1670029981,0,,deranged-memes,32,13,27.0,12.0,"[{'no': 4863059, 'now': '12/06/22(Tue)22:19:43', 'name': 'Anonymous', 'filename': 'Couch', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670383183334836, 'time': 1670383183, 'md5': 'CJNsxAf2A6LZB/LC5iDu6A==', 'fsize': 5745351, 'resto': 4857075}, {'no': 4865907, 'now': '12/09/22(Fri)03:01:10', 'name': 'Anonymous', 'com': 'Anyone have a mash up video of a guy singing about &quot;good morning&quot; with the chorus &quot;where did you go to spiderman? where did you come from dog police?&quot; and it had clips of spiderman and that dog detective fellow?', 'time': 1670572870, 'resto': 4857075}, {'no': 4866139, 'now': '12/09/22(Fri)07:51:39', 'name': 'Anonymous', 'com': '<a href=""#p4860741"" class=""quotelink"">&gt;&gt;4860741</a><br>What the fuck', 'time': 1670590299, 'resto': 4857075}, {'no': 4866199, 'now': '12/09/22(Fri)09:15:08', 'name': 'Anonymous', 'com': '<a href=""#p4860741"" class=""quotelink"">&gt;&gt;4860741</a><br>wonder showzen and xavier were something else, no way adult swim would greenlight something like that today', 'time': 1670595308, 'resto': 4857075}, {'no': 4866329, 'now': '12/09/22(Fri)12:00:02', 'name': 'Anonymous', 'com': '<a href=""#p4863059"" class=""quotelink"">&gt;&gt;4863059</a><br>I fucking love dead kevin!', 'time': 1670605202, 'resto': 4857075}]",1670605202,1647600611446,.webm,640.0,640.0,250.0,250.0,1670029981671746.0,fhzRrMgJmtGgLzKsQ2FzAg==,1164882.0,0.0,0.0
104,4836808,,,11/19/22(Sat)04:37:39,Anonymous,/nsg/ NatSoc -General-,National Socialist thread,1668850659,0,,nsg-natsoc-general,180,104,175.0,103.0,"[{'no': 4865231, 'now': '12/08/22(Thu)15:21:50', 'name': 'Anonymous', 'com': '<a href=""#p4838379"" class=""quotelink"">&gt;&gt;4838379</a><br><span class=""quote"">&gt;in the movement</span><br>He said dressed as a clown', 'time': 1670530910, 'resto': 4836808}, {'no': 4865232, 'now': '12/08/22(Thu)15:23:30', 'name': 'Anonymous', 'com': '<a href=""#p4836808"" class=""quotelink"">&gt;&gt;4836808</a><br>You Nazis are the biggest group of faggots putting that sad retarded music to that video', 'time': 1670531010, 'resto': 4836808}, {'no': 4865333, 'now': '12/08/22(Thu)16:46:51', 'name': 'Anonymous', 'com': '<a href=""#p4865232"" class=""quotelink"">&gt;&gt;4865232</a><br>Go cry to your dad&#039;s dick about it faggot', 'time': 1670536011, 'resto': 4836808}, {'no': 4865700, 'now': '12/08/22(Thu)21:28:53', 'name': 'Anonymous', 'com': '<a href=""#p4865232"" class=""quotelink"">&gt;&gt;4865232</a><br>Sad? Its inspirational, dumbass.', 'filename': '1662739889914280', 'ext': '.webm', 'w': 428, 'h': 320, 'tn_w': 125, 'tn_h': 93, 'tim': 1670552933289894, 'time': 1670552933, 'md5': 'dCxLQThPnriL6c6xmBehaQ==', 'fsize': 2628283, 'resto': 4836808}, {'no': 4866316, 'now': '12/09/22(Fri)11:44:17', 'name': 'Anonymous', 'com': '<a href=""#p4837419"" class=""quotelink"">&gt;&gt;4837419</a><br>The Erika version of this is much better', 'time': 1670604257, 'resto': 4836808}]",1670604257,1666940919451530,.webm,540.0,404.0,250.0,187.0,1668850659902382.0,Yz7ATyxLNPkkX0IB6sLZ9w==,6203275.0,0.0,0.0
105,4740249,,,09/18/22(Sun)16:02:17,Anonymous,Favorite albums 3x3,"<span class=""quote"">&gt;How do I make these?</span><br>Audacity and https://www.neverendingchartrenderi<wbr>ng.org/ (click options -&gt; collage, then type in your albums)<br><span class=""quote"">&gt;Post 3</span><br>Can&#039;t, I only have one set of favorites.",1663531337,0,,favorite-albums-3x3,181,62,176.0,61.0,"[{'no': 4861222, 'now': '12/05/22(Mon)17:23:07', 'name': 'Anonymous', 'com': '<a href=""#p4860852"" class=""quotelink"">&gt;&gt;4860852</a><br><span class=""quote"">&gt;get your insecurities off others</span><br>It&#039;s just a really bad band even if you&#039;re a libleft anarchist type. I associate it with being 15 because I can&#039;t imagine being older than 20 and not being deeply embarrassed to listen to a whiny amoral cuck warble about the human rights abuses of doing coke (like an addict cares), being mentally ill, how you could conquer the world if you weren&#039;t a depressed nihilistic slob (lol) and how horrible everyone is. <br>It&#039;s so profoundly negative under its humanist veneer that I can&#039;t imagine liking it unless you hated yourself, and not even in a sincere or uplifting way like Pat where I can believe he knows people in bad straits, homeless or drug addicted, and is writing music about what he sees in these communities and wants better for such people because he loves them. Contrast, AJJ stinks like misanthropic college onions sheltered from everything giving his shitty two bit opinion on societal issues as proxies for his own shit emotions while having no actual regard for those issues or anyone affected by them - it sucks<br><span class=""quote"">&gt;Surprised you also didn&#039;t call out Jim O’Rourke</span><br>Haven&#039;t listened to him enough to have an opinion. Always had him recced to me but was put off by the rather obscene album art/titles (in a genre where that&#039;s not expected) and the music itself didn&#039;t strike me enough to keep listening. How cringe are we talking here', 'time': 1670278987, 'resto': 4740249}, {'no': 4863264, 'now': '12/07/22(Wed)02:25:40', 'name': 'Anonymous', 'com': 'These thread are fucking garbage, none of you dumb niggs care to share the names of the bands so I can&#039;t even rate shit', 'time': 1670397940, 'resto': 4740249}, {'no': 4863266, 'now': '12/07/22(Wed)02:28:01', 'name': 'Anonymous', 'com': '<a href=""#p4863264"" class=""quotelink"">&gt;&gt;4863264</a><br>Quote the post and we&#039;ll come back to you.', 'time': 1670398081, 'resto': 4740249}, {'no': 4864577, 'now': '12/08/22(Thu)04:00:10', 'name': 'Anonymous', 'filename': '3x3', 'ext': '.webm', 'w': 708, 'h': 708, 'tn_w': 125, 'tn_h': 125, 'tim': 1670490010732825, 'time': 1670490010, 'md5': 'hh+pcPBSAvx8GvYFgLbjqQ==', 'fsize': 6260556, 'resto': 4740249}, {'no': 4866284, 'now': '12/09/22(Fri)11:18:44', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4866222</span><br>Quote the post and we&#039;ll come back to you', 'time': 1670602724, 'resto': 4740249}]",1670602724,Two Suns - Seek Magic - End of the Beginning - In Love With Dusk - Ecailles de Lune - Swoon - Tryshasla - Saturdays Youth - Ghostory,.webm,750.0,750.0,250.0,250.0,1663531337385679.0,5gSTg2l3gszVZOWwIiiEDg==,4417980.0,0.0,0.0
